     12 VFG000079(gb|NP_463763)
      4 VFG000332(gb|WP_005632797)
      2 VFG000335(gb|WP_010869142)
      2 VFG000923(gb|WP_001034892)
      2 VFG000930(gb|WP_000077767)
     26 VFG001348(gb|WP_000659580)
      1 VFG001365(gb|WP_000091082)
      2 VFG001373(gb|WP_000758382)
      1 VFG001375(gb|WP_000594468)
      5 VFG001967(gb|YP_002344822)
      2 VFG002084(gb|WP_000619136)
      1 VFG002270(gb|WP_011180104)
      2 VFG005232(gb|WP_002913975)
      2 VFG005323(gb|WP_011225268)
      3 VFG005352(gb|WP_002986042)
      2 VFG005359(gb|WP_002899102)
      1 VFG005360(gb|WP_002262489)
      2 VFG005361(gb|WP_002352221)
      4 VFG005392(gb|WP_011836622)
      4 VFG005556(gb|WP_011680653)
      2 VFG005576(gb|WP_000022832)
      2 VFG005582(gb|WP_002897814)
      5 VFG005901(gb|WP_002261975)
      1 VFG005913(gb|WP_002261976)
      2 VFG005940(gb|WP_011681171)
      3 VFG005952(gb|WP_011681172)
     19 VFG005992(gb|WP_000685095)
      1 VFG005997(gb|WP_002263084)
     39 VFG006015(gb|WP_000676152)
      6 VFG006031(gb|WP_011226045)
      2 VFG006057(gb|WP_011227426)
      2 VFG006061(gb|WP_041827077)
      2 VFG006063(gb|WP_011681437)
      2 VFG006069(gb|WP_011227429)
      1 VFG006075(gb|WP_011681440)
      2 VFG006081(gb|WP_014621820)
      2 VFG006089(gb|WP_011681446)
      1 VFG006275(gb|WP_002248524)
      1 VFG006674(gb|WP_011577083)
      3 VFG007642(gb|WP_011149334)
      1 VFG007657(gb|WP_043877045)
      3 VFG007659(gb|WP_011261022)
      1 VFG007793(gb|WP_014000413)
      1 VFG007911(gb|WP_010908851)
      1 VFG008115(gb|WP_015291574)
      1 VFG008277(gb|WP_011777397)
      1 VFG008556(gb|WP_005116844)
      1 VFG009161(gb|WP_005067995)
      1 VFG009244(gb|WP_011893656)
      1 VFG009361
      1 VFG009406(gb|WP_003895686)
      2 VFG009533(gb|WP_011729889)
      5 VFG009718(gb|WP_011728563)
      1 VFG009804(gb|WP_011730856)
      1 VFG009849(gb|WP_011892634)
      6 VFG010928(gb|WP_041936401)
      1 VFG012095(gb|WP_003435012)
      1 VFG012099(gb|WP_011100542)
      5 VFG012101(gb|WP_010965990)
      5 VFG012102(gb|WP_011967678)
     27 VFG012103(gb|WP_003514589)
     15 VFG012865
      1 VFG012990(gb|WP_000026810)
      2 VFG013015(gb|WP_001234336)
      4 VFG013100(gb|WP_005694368)
      1 VFG013108(gb|WP_005686722)
      1 VFG013217(gb|WP_041174700)
      6 VFG013260(gb|WP_010868968)
     17 VFG013290(gb|WP_010944774)
      2 VFG013317(gb|WP_012054648)
      1 VFG013327(gb|WP_010869047)
      1 VFG013335
      5 VFG013368(gb|WP_005693225)
     14 VFG013372(gb|WP_010944658)
      2 VFG013402(gb|WP_011272387)
      1 VFG013421(gb|WP_005630454)
      3 VFG013434(gb|WP_010945082)
      2 VFG013476(gb|WP_032828451)
      2 VFG013531(gb|WP_011272485)
      1 VFG013597(gb|WP_012055158)
      1 VFG013614(gb|WP_005693475)
      1 VFG013641(gb|WP_010945525)
      1 VFG013733(gb|WP_003854229)
      1 VFG013907(gb|WP_004373763)
      2 VFG014360(gb|WP_003316803)
      1 VFG014366(gb|WP_003222863)
      1 VFG014368(gb|WP_014597048)
      6 VFG014386(gb|WP_011268444)
      9 VFG014387(gb|WP_004664453)
      1 VFG014455(gb|WP_011534906)
      1 VFG014600(gb|WP_011333069)
      4 VFG014851(gb|WP_011535591)
      1 VFG014854(gb|WP_011921099)
      1 VFG014952(gb|WP_003140933)
      1 VFG014961(gb|WP_003245464)
      2 VFG014987(gb|WP_003377590)
      3 VFG014992(gb|WP_011535570)
      1 VFG014993(gb|WP_011059287)
      1 VFG015432(gb|WP_011979131)
      3 VFG015434(gb|WP_011064253)
      1 VFG015494(gb|WP_011167352)
      2 VFG015497(gb|WP_011064261)
      2 VFG015498(gb|WP_012018669)
      3 VFG015805(gb|WP_012272402)
      1 VFG015806(gb|WP_012314365)
      1 VFG015821(gb|WP_012315374)
      1 VFG016025(gb|WP_005753277)
      1 VFG016184(gb|WP_005762826)
      1 VFG016186(gb|WP_005762824)
      1 VFG016377(gb|WP_000286451)
      2 VFG016380(gb|WP_000609547)
     20 VFG016387(gb|WP_000996578)
      3 VFG016401(gb|WP_000122128)
      3 VFG016416(gb|WP_000060578)
      1 VFG016470(gb|WP_011290436)
     39 VFG016483(gb|WP_010875022)
     18 VFG016484(gb|WP_009885583)
     83 VFG016485(gb|WP_011113468)
      4 VFG016489(gb|WP_011264744)
     30 VFG016490(gb|NP_975163)
     21 VFG016491(gb|WP_011076858)
     17 VFG016492(gb|WP_010925206)
     21 VFG016493(gb|WP_011283803)
     82 VFG016494(gb|WP_004024476)
     15 VFG016495(gb|WP_011166362)
      1 VFG016532(gb|NP_975942)
     12 VFG016789(gb|WP_011179056)
      2 VFG016866(gb|WP_011006421)
      2 VFG018001(gb|WP_002866148)
      4 VFG018651(gb|WP_012130562)
     13 VFG018652(gb|WP_006154814)
      2 VFG018654(gb|WP_011999748)
      2 VFG018655(gb|WP_012000309)
      2 VFG018658(gb|WP_041789547)
      2 VFG018661(gb|WP_011999924)
     49 VFG018662(gb|WP_012130507)
      2 VFG018665(gb|WP_012000427)
      1 VFG018666(gb|WP_012000428)
      4 VFG019077(gb|WP_000260685)
      2 VFG019078(gb|WP_000260667)
      2 VFG019107(gb|WP_000091050)
      8 VFG019134(gb|WP_012422966)
      2 VFG019781(gb|WP_012613866)
      1 VFG019824(gb|WP_015885197)
      1 VFG022670(gb|WP_013831099)
      1 VFG022671(gb|WP_013828618)
      1 VFG022786(gb|WP_013828471)
      4 VFG022866(gb|WP_013829374)
      1 VFG022910(gb|WP_013830539)
      1 VFG024130(gb|WP_026071295)
      3 VFG025019(gb|WP_009896156)
      2 VFG025294(gb|WP_009896189)
      1 VFG026414(gb|WP_198344965)
      3 VFG026964(gb|WP_015290883)
      1 VFG026967(gb|WP_071997904)
      1 VFG027210(gb|WP_020726450)
      1 VFG029496(gb|WP_011777879)
      2 VFG029506(gb|WP_011891286)
      2 VFG029516(gb|WP_015292076)
      1 VFG030576(gb|WP_011779763)
      1 VFG030673(gb|WP_010908121)
      2 VFG030684(gb|WP_011781637)
      3 VFG030686(gb|YP_001702115)
      1 VFG030694(gb|WP_013471930)
      8 VFG030724(gb|WP_015308640)
      1 VFG031037(gb|WP_010908991)
      6 VFG031039(gb|WP_011726364)
      1 VFG031061(gb|WP_009952664)
      3 VFG031084(gb|WP_041312930)
      2 VFG031364(gb|WP_081465670)
      1 VFG031402(gb|WP_008257346)
      1 VFG031409
      2 VFG034470(gb|WP_001131106)
      4 VFG034603(gb|WP_001361213)
      2 VFG035970(gb|WP_014639610)
      2 VFG036002(gb|WP_000556513)
      7 VFG037895(gb|WP_001175098)
      1 VFG037938(gb|WP_000104825)
      1 VFG038104(gb|WP_001062923)
      1 VFG038395(gb|WP_011705721)
      2 VFG038681(gb|WP_005334720)
      1 VFG038687(gb|WP_016350057)
      2 VFG038916(gb|WP_011705263)
      2 VFG040920(gb|WP_004533498)
      2 VFG041020(gb|NP_250353)
      1 VFG041031(gb|NP_251049)
     20 VFG041043(gb|NP_251061)
      2 VFG041051(gb|WP_000103125)
      9 VFG041222(gb|WP_012907484)
      1 VFG041722(gb|WP_006489706)
      1 VFG041798(gb|WP_011176684)
      2 VFG042078(gb|NP_311758)
      2 VFG042084(gb|NP_311752)
      2 VFG042093(gb|NP_311740)
      2 VFG042095(gb|NP_311739)
      4 VFG042338(gb|WP_000037412)
      2 VFG043000(gb|ABG47034)
      2 VFG043092(gb|WP_010904770)
      1 VFG043100(gb|WP_001302103)
      1 VFG043101(gb|WP_001087467)
      2 VFG043109(gb|WP_001282715)
      4 VFG043110(gb|WP_000213294)
      1 VFG043447(gb|YP_177831)
      3 VFG043469(gb|YP_001201070)
      2 VFG043517(gb|WP_012130981)
     17 VFG043550(gb|NP_214954)
      1 VFG043592(gb|AAF34780)
      1 VFG043593(gb|WP_000078946)
      1 VFG043609(gb|AAG18638)
      2 VFG043610(gb|AAG18640)
      1 VFG043634(gb|WP_011081076)
     18 VFG044130(gb|WP_005874678)
      7 VFG044131(gb|WP_005874564)
      3 VFG044225(gb|WP_011533698)
      1 VFG044315(gb|WP_012492605)
      2 VFG044342(gb|WP_013107686)
      2 VFG044344(gb|WP_013107830)
      1 VFG044362(gb|WP_033111968)
      1 VFG045692(gb|WP_197532029)
      1 VFG046070(gb|WP_000833288)
     26 VFG046458(gb|WP_003024794)
     16 VFG046459(gb|WP_004287053)
      1 VFG046463(gb|WP_003024794)
     23 VFG046467(gb|WP_014548920)
      4 VFG046470(gb|WP_014548920)
     23 VFG046474(gb|WP_014714676)
    184 VFG046475(gb|WP_013922406)
      1 VFG046752(gb|WP_014549985)
      2 VFG047048(gb|WP_014714814)
      5 VFG047156(gb|WP_003040366)
      1 VFG047717(gb|WP_014714141)
      1 VFG047718(gb|WP_013921812)
      1 VFG048320(gb|WP_014226694)
      1 VFG048341(gb|WP_032694725)
      4 VFG048789(gb|WP_014838943)
     17 VFG048790(gb|WP_014230056)
      1 VFG048793(gb|YP_005227854)
      2 VFG048796(gb|WP_015958696)
      1 VFG048823(gb|WP_014230059)
      1 VFG048826(gb|YP_005227857)
      1 VFG048833(gb|WP_014838944)
      1 VFG048839(gb|WP_041937831)
      1 VFG048885(gb|WP_014907227)
      4 VFG048973(gb|WP_000704907)
      7 VFG048981(gb|WP_004144152)
      8 VFG049107(gb|WP_015958694)
      2 VFG049917(gb|WP_000508696)
      2 VFG050158(gb|WP_000905916)
      1 VFG050173(gb|WP_000702222)
      1 VFG050186(gb|WP_001971585)
