     10 VFG000079(gb|NP_463763)
      8 VFG000080(gb|NP_464522)
      1 VFG000179(gb|NP_251790)
      1 VFG000180(gb|NP_251791)
      1 VFG000332(gb|WP_005632797)
      1 VFG000694(gb|AAP42187)
      6 VFG001269(gb|WP_010929996)
      1 VFG001373(gb|WP_000758382)
      1 VFG001374(gb|WP_000077424)
      2 VFG001375(gb|WP_000594468)
      1 VFG001445(gb|AAA92657)
      2 VFG002049(gb|WP_001173470)
      2 VFG002182(gb|WP_002376666)
     10 VFG002377(gb|WP_005167721)
      2 VFG005352(gb|WP_002986042)
     53 VFG005359(gb|WP_002899102)
      1 VFG005360(gb|WP_002262489)
      2 VFG005388
      3 VFG005392(gb|WP_011836622)
      2 VFG005486(gb|WP_000417180)
      1 VFG005489(gb|WP_000473008)
      1 VFG005576(gb|WP_000022832)
      1 VFG005810(gb|WP_011836396)
      2 VFG005812(gb|WP_000858246)
      2 VFG005838(gb|WP_011836759)
      1 VFG005862(gb|WP_009659423)
      2 VFG005886(gb|WP_009443641)
      1 VFG005896(gb|WP_001142534)
      1 VFG005937(gb|WP_002261978)
      4 VFG005940(gb|WP_011681171)
      5 VFG005952(gb|WP_011681172)
      1 VFG005973(gb|WP_002263087)
     12 VFG005992(gb|WP_000685095)
      2 VFG005997(gb|WP_002263084)
      4 VFG006072(gb|WP_002902060)
      2 VFG006077(gb|WP_011227431)
      2 VFG006079(gb|WP_011681442)
      2 VFG006086(gb|WP_011226328)
     21 VFG006334(gb|WP_002236579)
      1 VFG006610(gb|WP_138091884)
      1 VFG006809(gb|WP_011703166)
      1 VFG007484(gb|WP_000079330)
      2 VFG007639(gb|WP_043920918)
      4 VFG007640(gb|WP_043877039)
      2 VFG007658(gb|WP_011149273)
      1 VFG007660(gb|WP_011149274)
      1 VFG008277(gb|WP_011777397)
      2 VFG009135(gb|YP_005360856)
      4 VFG009161(gb|WP_005067995)
      2 VFG009303(gb|WP_011782503)
      3 VFG009376(gb|WP_003893754)
      6 VFG009576(gb|WP_024637120)
      2 VFG009718(gb|WP_011728563)
      1 VFG009719(gb|WP_011894790)
      1 VFG009720(gb|WP_011779686)
      4 VFG009722(gb|WP_083775447)
      1 VFG009804(gb|WP_011730856)
      1 VFG009928(gb|WP_003894345)
      1 VFG011937(gb|WP_002849696)
      1 VFG011967(gb|WP_002826014)
     14 VFG012095(gb|WP_003435012)
     16 VFG012096(gb|WP_011722916)
      1 VFG012097(gb|WP_003462314)
      3 VFG012099(gb|WP_011100542)
     19 VFG012101(gb|WP_010965990)
      2 VFG012102(gb|WP_011967678)
     32 VFG012103(gb|WP_003514589)
      1 VFG012104(gb|WP_011861612)
      1 VFG013027(gb|WP_005019334)
      1 VFG013155(gb|WP_012341780)
      1 VFG013178(gb|WP_012341378)
      1 VFG013239(gb|WP_012054788)
      3 VFG013242(gb|WP_005693863)
      4 VFG013260(gb|WP_010868968)
      1 VFG013261(gb|WP_011271948)
      1 VFG013291(gb|WP_011608942)
      1 VFG013315(gb|WP_005694490)
      1 VFG013329(gb|WP_005685920)
      1 VFG013330(gb|WP_012055210)
      2 VFG013365(gb|WP_010869077)
      2 VFG013366(gb|WP_012054571)
      1 VFG013369(gb|WP_011272256)
      1 VFG013372(gb|WP_010944658)
      2 VFG013376(gb|WP_012054551)
      2 VFG013409(gb|WP_012055407)
      4 VFG013461(gb|WP_011272550)
      1 VFG013464(gb|WP_011609611)
      2 VFG013514(gb|WP_011272587)
      2 VFG013631
      6 VFG013672(gb|WP_010934130)
      1 VFG013717(gb|WP_006769628)
      2 VFG013734(gb|WP_011013698)
      1 VFG013779(gb|WP_011335979)
      1 VFG014117(gb|NP_251831)
      4 VFG014129(gb|WP_003150889)
     14 VFG014135(gb|WP_025297832)
      1 VFG014224(gb|WP_003247067)
      6 VFG014360(gb|WP_003316803)
      1 VFG014364(gb|WP_011534913)
      1 VFG014389(gb|WP_012051624)
      1 VFG014440(gb|WP_010955089)
      1 VFG014543(gb|WP_004664470)
     47 VFG014847(gb|WP_011266795)
      1 VFG014853(gb|WP_011332552)
      1 VFG014854(gb|WP_011921099)
      1 VFG014855
      3 VFG014951(gb|WP_012077033)
      1 VFG014961(gb|WP_003245464)
      2 VFG014984(gb|NP_253136)
     25 VFG014987(gb|WP_003377590)
      4 VFG015068(gb|WP_003156446)
      4 VFG015071(gb|WP_011268595)
      1 VFG015072(gb|WP_011169248)
     14 VFG015076(gb|WP_011062714)
     13 VFG015077(gb|WP_041475601)
      1 VFG015298(gb|WP_011267840)
      8 VFG015491(gb|WP_011979138)
      2 VFG015494(gb|WP_011167352)
     11 VFG015497(gb|WP_011064261)
      9 VFG015676(gb|WP_012273513)
      6 VFG015677(gb|WP_012315528)
      1 VFG015769(gb|WP_012312989)
      3 VFG015783(gb|WP_012313127)
      2 VFG015806(gb|WP_012314365)
      2 VFG016062(gb|WP_165446461)
      1 VFG016066(gb|WP_011533065)
      1 VFG016184(gb|WP_005762826)
      4 VFG016377(gb|WP_000286451)
      1 VFG016382(gb|WP_000757832)
      2 VFG016394(gb|WP_000608671)
      3 VFG016401(gb|WP_000122128)
      2 VFG016450(gb|WP_011076982)
      8 VFG016483(gb|WP_010875022)
      7 VFG016484(gb|WP_009885583)
     49 VFG016485(gb|WP_011113468)
     14 VFG016489(gb|WP_011264744)
      3 VFG016490(gb|NP_975163)
     55 VFG016491(gb|WP_011076858)
      3 VFG016492(gb|WP_010925206)
    319 VFG016493(gb|WP_011283803)
     14 VFG016494(gb|WP_004024476)
      3 VFG016495(gb|WP_011166362)
      3 VFG016866(gb|WP_011006421)
      5 VFG018001(gb|WP_002866148)
      1 VFG018402(gb|WP_000131305)
      4 VFG018651(gb|WP_012130562)
     30 VFG018652(gb|WP_006154814)
      4 VFG018655(gb|WP_012000309)
      2 VFG018660(gb|WP_012131081)
      1 VFG018661(gb|WP_011999924)
     83 VFG018662(gb|WP_012130507)
     20 VFG018664(gb|WP_012000426)
      2 VFG018677(gb|WP_012130999)
      3 VFG018678(gb|WP_012131000)
      2 VFG019077(gb|WP_000260685)
      1 VFG019085(gb|WP_000472977)
      2 VFG019091(gb|WP_000116474)
      2 VFG019092(gb|WP_000116465)
      1 VFG019115(gb|WP_001291066)
      2 VFG019116(gb|WP_000358336)
      2 VFG019121(gb|WP_000458862)
     15 VFG019134(gb|WP_012422966)
      1 VFG019135(gb|WP_003357641)
      1 VFG019346(gb|WP_003729668)
      3 VFG019760(gb|WP_012722471)
      1 VFG020019(gb|WP_015886561)
      2 VFG020051(gb|WP_003103624)
      1 VFG021794(gb|WP_013240890)
      1 VFG022358(gb|YP_001704810)
      1 VFG022662(gb|WP_013828233)
      6 VFG022670(gb|WP_013831099)
      1 VFG022786(gb|WP_013828471)
      4 VFG022866(gb|WP_013829374)
      1 VFG022907(gb|WP_003403867)
      6 VFG022971(gb|WP_041319925)
      4 VFG023781(gb|WP_020283357)
