      8 VFG000079(gb|NP_463763)
      4 VFG016861(gb|WP_010882971)
      1 VFG016866(gb|WP_011006421)
      1 VFG017779(gb|WP_041176496)
      2 VFG017790(gb|WP_002880492)
      1 VFG017822(gb|WP_011989719)
      1 VFG018161(gb|WP_000549309)
      5 VFG018652(gb|WP_006154814)
     31 VFG018662(gb|WP_012130507)
      2 VFG019077(gb|WP_000260685)
      1 VFG019078(gb|WP_000260667)
      1 VFG019132(gb|WP_012343546)
      3 VFG019134(gb|WP_012422966)
      1 VFG019140(gb|WP_012423869)
      2 VFG019824(gb|WP_015885197)
      1 VFG021929(gb|WP_042632956)
      1 VFG022781(gb|YP_001702997)
      2 VFG022860(gb|YP_001703741)
     11 VFG022866(gb|WP_013829374)
      1 VFG022927(gb|YP_001701701)
      2 VFG022933(gb|WP_013827764)
      3 VFG023850(gb|WP_043955033)
      1 VFG024127(gb|WP_011894790)
      1 VFG024128(gb|WP_026071295)
      3 VFG024130(gb|WP_026071295)
      1 VFG024212(gb|WP_009954371)
      3 VFG024850(gb|WP_025987421)
      2 VFG025147(gb|WP_009896116)
     23 VFG025294(gb|WP_009896189)
      2 VFG026291(gb|WP_011694187)
      3 VFG026964(gb|WP_015290883)
      1 VFG026967(gb|WP_071997904)
      1 VFG026985(gb|WP_051073897)
      1 VFG029516(gb|WP_015292076)
      1 VFG030576(gb|WP_011779763)
      5 VFG030675(gb|WP_003875535)
     10 VFG030679(gb|WP_011730288)
      5 VFG030684(gb|WP_011781637)
      4 VFG030692(gb|WP_013828150)
      2 VFG030694(gb|WP_013471930)
     10 VFG030724(gb|WP_015308640)
      1 VFG031037(gb|WP_010908991)
      1 VFG031043(gb|WP_085976227)
      1 VFG031056(gb|WP_193374435)
      1 VFG031094(gb|WP_011559863)
      2 VFG031352(gb|WP_010949941)
      2 VFG031403(gb|WP_014711794)
      2 VFG036295(gb|WP_003710978)
      1 VFG036437(gb|WP_014582361)
      5 VFG037895(gb|WP_001175098)
      1 VFG037903(gb|WP_001175102)
      1 VFG038090(gb|WP_000721143)
      7 VFG038396(gb|WP_005310704)
      1 VFG038466(gb|WP_005340354)
      1 VFG038535(gb|WP_013723952)
      3 VFG038681(gb|WP_005334720)
      6 VFG038916(gb|WP_011705263)
      3 VFG038918(gb|WP_164927583)
      2 VFG040878(gb|NP_249377)
      3 VFG040891(gb|WP_019237945)
      7 VFG040920(gb|WP_004533498)
      2 VFG040983(gb|WP_028853770)
      5 VFG041020(gb|NP_250353)
      2 VFG041031(gb|NP_251049)
     15 VFG041043(gb|NP_251061)
      1 VFG041119(gb|WP_004528788)
      3 VFG041152(gb|WP_006484392)
      4 VFG041222(gb|WP_012907484)
      1 VFG041304(gb|WP_010947678)
      2 VFG041722(gb|WP_006489706)
      1 VFG042001(gb|WP_011004160)
      2 VFG043148(gb|WP_005478291)
      1 VFG043447(gb|YP_177831)
      6 VFG043469(gb|YP_001201070)
     80 VFG043550(gb|NP_214954)
      1 VFG043556(gb|WP_009885879)
     13 VFG043593(gb|WP_000078946)
      2 VFG043608(gb|WP_000682783)
      1 VFG043609(gb|AAG18638)
      2 VFG043717(gb|WP_004275345)
      2 VFG043718(gb|WP_004275346)
      3 VFG044091(gb|NP_252096)
      4 VFG044110(gb|WP_010929751)
      3 VFG044130(gb|WP_005874678)
     15 VFG044131(gb|WP_005874564)
      3 VFG044225(gb|WP_011533698)
      1 VFG044228(gb|WP_044488032)
      2 VFG044229(gb|WP_011533702)
      1 VFG044310(gb|WP_006486076)
      1 VFG044314(gb|WP_012492604)
      1 VFG044315(gb|WP_012492605)
      2 VFG045692(gb|WP_197532029)
     32 VFG046458(gb|WP_003024794)
     11 VFG046459(gb|WP_004287053)
     15 VFG046467(gb|WP_014548920)
      5 VFG046470(gb|WP_014548920)
     19 VFG046474(gb|WP_014714676)
    143 VFG046475(gb|WP_013922406)
      1 VFG047017(gb|WP_012280626)
      1 VFG047718(gb|WP_013921812)
      4 VFG048790(gb|WP_014230056)
      3 VFG048796(gb|WP_015958696)
      3 VFG048822(gb|WP_004122480)
      4 VFG048823(gb|WP_014230059)
      1 VFG048829(gb|WP_004175258)
      1 VFG048840(gb|WP_015958698)
      2 VFG048845(gb|WP_004122486)
      1 VFG048959(gb|WP_020956638)
      2 VFG048964(gb|WP_012967597)
      3 VFG048973(gb|WP_000704907)
      5 VFG049107(gb|WP_015958694)
      2 VFG050194(gb|WP_000996524)
      2 VFG050201(gb|WP_000471738)
      1 VFG050205(gb|WP_000122126)
      1 VFG050215(gb|WP_011861680)
      1 VFG051311(gb|WP_010231245.1)
