     12 VFG000079(gb|NP_463763)
     12 VFG000080(gb|NP_464522)
      1 VFG000182(gb|NP_251793)
      1 VFG000326(gb|WP_105163169)
      1 VFG000478(gb|NP_459678)
      1 VFG001269(gb|WP_010929996)
     13 VFG001348(gb|WP_000659580)
      1 VFG001373(gb|WP_000758382)
      1 VFG001855(gb|WP_197535493)
      2 VFG001887(gb|WP_010947186)
      2 VFG001967(gb|YP_002344822)
      1 VFG001969(gb|YP_002344824)
      2 VFG002182(gb|WP_002376666)
     11 VFG002376(gb|WP_005167723)
      4 VFG002377(gb|WP_005167721)
      2 VFG002965(gb|WP_011302064)
      2 VFG003509(gb|WP_005168693)
      2 VFG005020(gb|WP_011274718)
      1 VFG005042(gb|WP_011274720)
      3 VFG005065
      2 VFG005347(gb|WP_002986042)
      4 VFG005352(gb|WP_002986042)
      1 VFG005359(gb|WP_002899102)
      6 VFG005360(gb|WP_002262489)
      2 VFG005384(gb|WP_011836784)
      2 VFG005388
      2 VFG005391(gb|WP_002352269)
      1 VFG005582(gb|WP_002897814)
      2 VFG005898(gb|WP_002904719)
      1 VFG005952(gb|WP_011681172)
      1 VFG005976(gb|WP_011681174)
     24 VFG005992(gb|WP_000685095)
      2 VFG005997(gb|WP_002263084)
      3 VFG006004(gb|WP_001819836)
      5 VFG006015(gb|WP_000676152)
      1 VFG006027(gb|WP_002916998)
      1 VFG006075(gb|WP_011681440)
      2 VFG006077(gb|WP_011227431)
      2 VFG006078(gb|WP_002948022)
      2 VFG006082(gb|WP_011226326)
      1 VFG006084(gb|WP_002948020)
      4 VFG006086(gb|WP_011226328)
      4 VFG006088(gb|WP_041828290)
      1 VFG006720(gb|WP_011702434)
      2 VFG006884(gb|WP_000591846)
      6 VFG007373(gb|WP_011078343)
      8 VFG007457(gb|WP_026130674)
      1 VFG007458(gb|WP_043877279)
      5 VFG007489(gb|WP_011262361)
      5 VFG007552(gb|WP_005479477)
      2 VFG007656(gb|WP_011078838)
      4 VFG007658(gb|WP_011149273)
      1 VFG009123(gb|WP_015293557)
      3 VFG009303(gb|WP_011782503)
      3 VFG009331(gb|WP_003897243)
      1 VFG009597(gb|WP_011781698)
      3 VFG009718(gb|WP_011728563)
      1 VFG009805(gb|WP_011892478)
      2 VFG009928(gb|WP_003894345)
      5 VFG011933(gb|WP_011731940)
     30 VFG012095(gb|WP_003435012)
     10 VFG012096(gb|WP_011722916)
      2 VFG012097(gb|WP_003462314)
     15 VFG012099(gb|WP_011100542)
      4 VFG012101(gb|WP_010965990)
     13 VFG012102(gb|WP_011967678)
     34 VFG012103(gb|WP_003514589)
      3 VFG012104(gb|WP_011861612)
      1 VFG012113(gb|WP_003520265)
      2 VFG013262
      2 VFG013288(gb|WP_011961728)
      1 VFG013297(gb|WP_012054969)
      1 VFG013298(gb|WP_012055268)
      1 VFG013341(gb|WP_011608795)
      1 VFG013365(gb|WP_010869077)
      1 VFG013372(gb|WP_010944658)
     33 VFG013434(gb|WP_010945082)
      5 VFG013443(gb|WP_012054403)
      5 VFG013445(gb|WP_041174792)
      1 VFG013469(gb|WP_010944797)
      1 VFG013534(gb|WP_010944436)
      2 VFG013580(gb|WP_012054533)
      1 VFG013672(gb|WP_010934130)
      1 VFG013899(gb|WP_003377212)
      1 VFG013993(gb|WP_026006503)
      1 VFG014061(gb|WP_012074001)
      1 VFG014360(gb|WP_003316803)
      1 VFG014361(gb|WP_011169094)
      1 VFG014366(gb|WP_003222863)
      1 VFG014367(gb|WP_012019027)
      1 VFG014390(gb|WP_011534911)
      1 VFG014844(gb|WP_012074763)
      2 VFG014851(gb|WP_011535591)
      1 VFG014855
      2 VFG014952(gb|WP_003140933)
      1 VFG014961(gb|WP_003245464)
      1 VFG014985(gb|WP_012077206)
      2 VFG014987(gb|WP_003377590)
      1 VFG014993(gb|WP_011059287)
      2 VFG014995(gb|WP_011921011)
      1 VFG015077(gb|WP_041475601)
      3 VFG015383(gb|WP_011064245)
      2 VFG015494(gb|WP_011167352)
      2 VFG015495(gb|WP_049586082)
      1 VFG015498(gb|WP_012018669)
      1 VFG015677(gb|WP_012315528)
      1 VFG015753(gb|WP_012312809)
      2 VFG015769(gb|WP_012312989)
      1 VFG015805(gb|WP_012272402)
      2 VFG015806(gb|WP_012314365)
      1 VFG016059(gb|WP_012075639)
      1 VFG016108(gb|WP_011061774)
      3 VFG016377(gb|WP_000286451)
      7 VFG016387(gb|WP_000996578)
      6 VFG016470(gb|WP_011290436)
     16 VFG016483(gb|WP_010875022)
     22 VFG016484(gb|WP_009885583)
     73 VFG016485(gb|WP_011113468)
      7 VFG016489(gb|WP_011264744)
     17 VFG016490(gb|NP_975163)
     54 VFG016491(gb|WP_011076858)
     41 VFG016492(gb|WP_010925206)
     16 VFG016493(gb|WP_011283803)
     44 VFG016494(gb|WP_004024476)
      9 VFG016572(gb|WP_011113440)
      2 VFG016784(gb|WP_005767817)
      4 VFG016861(gb|WP_010882971)
      1 VFG017748(gb|WP_041176728)
      2 VFG018001(gb|WP_002866148)
      2 VFG018191(gb|NP_414828)
      6 VFG018652(gb|WP_006154814)
      4 VFG018654(gb|WP_011999748)
     30 VFG018662(gb|WP_012130507)
      4 VFG019077(gb|WP_000260685)
      1 VFG019078(gb|WP_000260667)
      2 VFG019116(gb|WP_000358336)
      1 VFG019126(gb|WP_000389894)
     32 VFG019134(gb|WP_012422966)
      7 VFG019140(gb|WP_012423869)
      1 VFG019533(gb|WP_000238754)
      5 VFG019760(gb|WP_012722471)
      1 VFG019900(gb|WP_012722328)
      1 VFG020019(gb|WP_015886561)
     10 VFG022866(gb|WP_013829374)
      1 VFG024127(gb|WP_011894790)
      1 VFG024129(gb|WP_008258548)
      1 VFG024130(gb|WP_026071295)
