     25 VFG000079(gb|NP_463763)
      1 VFG000330(gb|WP_005694491)
      2 VFG000332(gb|WP_005632797)
      1 VFG000694(gb|AAP42187)
      1 VFG000924(gb|WP_001234311)
      2 VFG000927(gb|WP_000096764)
      1 VFG001269(gb|WP_010929996)
      6 VFG001348(gb|WP_000659580)
      5 VFG001373(gb|WP_000758382)
      2 VFG001731(gb|WP_001223352)
      1 VFG001856(gb|WP_010946594)
      2 VFG001888(gb|WP_010947629)
      1 VFG001967(gb|YP_002344822)
      3 VFG001969(gb|YP_002344824)
      2 VFG002056
      2 VFG002182(gb|WP_002376666)
      1 VFG002365(gb|WP_005167740)
      1 VFG002377(gb|WP_005167721)
      2 VFG002965(gb|WP_011302064)
      6 VFG002966(gb|WP_011274717)
     30 VFG005042(gb|WP_011274720)
      3 VFG005065
      1 VFG005352(gb|WP_002986042)
      9 VFG005353(gb|WP_000260656)
      4 VFG005359(gb|WP_002899102)
      3 VFG005360(gb|WP_002262489)
      2 VFG005384(gb|WP_011836784)
      2 VFG005385(gb|WP_011836785)
      2 VFG005388
      2 VFG005389(gb|WP_011836739)
      4 VFG005485(gb|WP_000417171)
      1 VFG005533(gb|WP_002262650)
      2 VFG005576(gb|WP_000022832)
      1 VFG005582(gb|WP_002897814)
      1 VFG005652(gb|WP_014632427)
      4 VFG005898(gb|WP_002904719)
      2 VFG005910(gb|WP_011837182)
      1 VFG005924(gb|YP_001200130)
      1 VFG005937(gb|WP_002261978)
      2 VFG005952(gb|WP_011681172)
      4 VFG005964(gb|WP_011681173)
     12 VFG005992(gb|WP_000685095)
      2 VFG006041(gb|WP_011681286)
      2 VFG006078(gb|WP_002948022)
      1 VFG006082(gb|WP_011226326)
      1 VFG006084(gb|WP_002948020)
      4 VFG006089(gb|WP_011681446)
      1 VFG006472(gb|WP_000724295)
      1 VFG006720(gb|WP_011702434)
      1 VFG007649(gb|WP_011078840)
      1 VFG007655(gb|WP_011261053)
      1 VFG007657(gb|WP_043877045)
     19 VFG007658(gb|WP_011149273)
      2 VFG007661(gb|WP_011261023)
      1 VFG007911(gb|WP_010908851)
      1 VFG008170(gb|WP_011726511)
      2 VFG009119(gb|WP_015307141)
      2 VFG009230(gb|WP_041307902)
      1 VFG009303(gb|WP_011782503)
      1 VFG009412(gb|WP_011178521)
      1 VFG009575(gb|WP_003873186)
      8 VFG009718(gb|WP_011728563)
      1 VFG009721(gb|WP_083044596)
      1 VFG009835(gb|WP_011782153)
      1 VFG011356(gb|WP_039051777)
     12 VFG012095(gb|WP_003435012)
     18 VFG012096(gb|WP_011722916)
      2 VFG012097(gb|WP_003462314)
      6 VFG012099(gb|WP_011100542)
      5 VFG012101(gb|WP_010965990)
      4 VFG012102(gb|WP_011967678)
     47 VFG012103(gb|WP_003514589)
      1 VFG012581(gb|WP_001101730)
      2 VFG012865
      2 VFG013094(gb|WP_005694367)
      2 VFG013130(gb|WP_010945652)
      4 VFG013155(gb|WP_012341780)
      1 VFG013178(gb|WP_012341378)
      2 VFG013186(gb|WP_012340561)
      1 VFG013206(gb|WP_041605348)
      2 VFG013239(gb|WP_012054788)
      4 VFG013260(gb|WP_010868968)
      1 VFG013269(gb|WP_010945211)
      2 VFG013286(gb|WP_005694325)
      1 VFG013291(gb|WP_011608942)
      6 VFG013368(gb|WP_005693225)
      1 VFG013376(gb|WP_012054551)
      3 VFG013388(gb|WP_010944787)
      2 VFG013421(gb|WP_005630454)
      2 VFG013433(gb|WP_011962021)
      1 VFG013435(gb|WP_041604091)
      1 VFG013513(gb|WP_005694655)
      1 VFG013516(gb|WP_010944247)
      1 VFG013534(gb|WP_010944436)
      1 VFG013580(gb|WP_012054533)
      1 VFG013614(gb|WP_005693475)
      1 VFG013717(gb|WP_006769628)
      2 VFG013733(gb|WP_003854229)
      1 VFG013781(gb|WP_011912243)
      1 VFG013818(gb|WP_011335996)
      2 VFG013900(gb|WP_003404551)
      1 VFG014129(gb|WP_003150889)
      6 VFG014131(gb|WP_025297833)
      2 VFG014135(gb|WP_025297832)
      4 VFG014360(gb|WP_003316803)
      1 VFG014361(gb|WP_011169094)
      3 VFG014366(gb|WP_003222863)
      1 VFG014368(gb|WP_014597048)
     16 VFG014387(gb|WP_004664453)
      2 VFG014456(gb|WP_011059977)
      2 VFG014602(gb|WP_017243981)
      2 VFG014851(gb|WP_011535591)
      3 VFG014854(gb|WP_011921099)
      1 VFG014855
      4 VFG014961(gb|WP_003245464)
      3 VFG014984(gb|NP_253136)
      2 VFG014987(gb|WP_003377590)
      1 VFG015076(gb|WP_011062714)
      2 VFG015235(gb|WP_004666085)
      3 VFG015495(gb|WP_049586082)
      1 VFG015496(gb|WP_012052412)
      1 VFG015677(gb|WP_012315528)
      6 VFG015753(gb|WP_012312809)
      1 VFG015904(gb|WP_164920479)
      1 VFG016023(gb|WP_011103875)
      3 VFG016025(gb|WP_005753277)
      1 VFG016044(gb|WP_011534374)
      1 VFG016062(gb|WP_165446461)
      1 VFG016184(gb|WP_005762826)
      1 VFG016187(gb|WP_011168850)
     11 VFG016387(gb|WP_000996578)
      2 VFG016455(gb|WP_041593683)
      6 VFG016470(gb|WP_011290436)
      1 VFG016472(gb|WP_011206327)
     15 VFG016483(gb|WP_010875022)
      3 VFG016484(gb|WP_009885583)
     82 VFG016485(gb|WP_011113468)
     11 VFG016489(gb|WP_011264744)
     13 VFG016490(gb|NP_975163)
     16 VFG016491(gb|WP_011076858)
      7 VFG016492(gb|WP_010925206)
     50 VFG016493(gb|WP_011283803)
     64 VFG016494(gb|WP_004024476)
     14 VFG016495(gb|WP_011166362)
      1 VFG016789(gb|WP_011179056)
