     12 VFG000079(gb|NP_463763)
      1 VFG000332(gb|WP_005632797)
      2 VFG000477(gb|NP_461845)
      5 VFG000925(gb|WP_000140634)
      2 VFG000926(gb|WP_001443194)
      5 VFG000927(gb|WP_000096764)
      6 VFG000930(gb|WP_000077767)
      2 VFG000932(gb|WP_000026784)
      2 VFG001248(gb|NP_249788)
      4 VFG001269(gb|WP_010929996)
     15 VFG001317(gb|WP_001041586)
      2 VFG001344(gb|WP_000612460)
     10 VFG001348(gb|WP_000659580)
      8 VFG001373(gb|WP_000758382)
      1 VFG001376(gb|WP_000695335)
      2 VFG001426(gb|CAW30801)
      6 VFG001444(gb|AAG10151)
      1 VFG001967(gb|YP_002344822)
      5 VFG001969(gb|YP_002344824)
     14 VFG002182(gb|WP_002376666)
      2 VFG002377(gb|WP_005167721)
     12 VFG005065
      2 VFG005347(gb|WP_002986042)
      7 VFG005352(gb|WP_002986042)
      4 VFG005359(gb|WP_002899102)
      7 VFG005360(gb|WP_002262489)
      2 VFG005486(gb|WP_000417180)
      1 VFG005862(gb|WP_009659423)
      3 VFG005901(gb|WP_002261975)
      4 VFG005920(gb|WP_000750328)
      3 VFG005952(gb|WP_011681172)
     48 VFG005992(gb|WP_000685095)
      4 VFG006004(gb|WP_001819836)
      1 VFG006072(gb|WP_002902060)
      1 VFG006334(gb|WP_002236579)
      1 VFG006610(gb|WP_138091884)
      2 VFG006704(gb|WP_011115921)
      2 VFG006720(gb|WP_011702434)
      1 VFG007640(gb|WP_043877039)
      8 VFG007658(gb|WP_011149273)
      3 VFG007660(gb|WP_011149274)
      1 VFG007661(gb|WP_011261023)
      1 VFG008277(gb|WP_011777397)
      4 VFG009119(gb|WP_015307141)
      1 VFG009135(gb|YP_005360856)
      1 VFG009597(gb|WP_011781698)
      4 VFG009715(gb|WP_023861150)
      1 VFG009718(gb|WP_011728563)
      2 VFG009720(gb|WP_011779686)
      1 VFG009804(gb|WP_011730856)
      1 VFG009806(gb|WP_036377334)
      1 VFG011124
      1 VFG011780
      5 VFG011933(gb|WP_011731940)
      1 VFG011937(gb|WP_002849696)
      1 VFG012060(gb|WP_011732168)
     10 VFG012095(gb|WP_003435012)
     18 VFG012096(gb|WP_011722916)
      4 VFG012097(gb|WP_003462314)
      3 VFG012099(gb|WP_011100542)
      2 VFG012100(gb|WP_003357641)
     11 VFG012101(gb|WP_010965990)
      3 VFG012102(gb|WP_011967678)
     33 VFG012103(gb|WP_003514589)
      2 VFG012104(gb|WP_011861612)
      5 VFG012113(gb|WP_003520265)
      1 VFG012263(gb|NP_418732)
      4 VFG012457(gb|WP_000820443)
      6 VFG012460(gb|WP_000820396)
      1 VFG012581(gb|WP_001101730)
      4 VFG012870
      2 VFG012977(gb|WP_000347664)
      2 VFG013002(gb|WP_000077683)
      3 VFG013009(gb|WP_001034900)
      2 VFG013033(gb|WP_000640995)
      1 VFG013290(gb|WP_010944774)
      1 VFG013407(gb|WP_005690709)
      3 VFG013464(gb|WP_011609611)
      3 VFG013733(gb|WP_003854229)
      1 VFG013781(gb|WP_011912243)
      4 VFG013901(gb|WP_004654396)
      1 VFG013905(gb|WP_011064011)
      6 VFG014129(gb|WP_003150889)
      1 VFG014137(gb|WP_003138472)
      2 VFG014364(gb|WP_011534913)
      5 VFG014439(gb|WP_011169091)
      3 VFG014851(gb|WP_011535591)
      6 VFG014854(gb|WP_011921099)
      2 VFG014855
      1 VFG014953(gb|WP_005764764)
      1 VFG014961(gb|WP_003245464)
      1 VFG014962(gb|WP_011912408)
      6 VFG014984(gb|NP_253136)
      1 VFG014985(gb|WP_012077206)
      1 VFG015068(gb|WP_003156446)
      7 VFG015071(gb|WP_011268595)
      1 VFG015072(gb|WP_011169248)
      2 VFG015076(gb|WP_011062714)
      7 VFG015077(gb|WP_041475601)
      5 VFG015369(gb|WP_011064243)
      1 VFG015494(gb|WP_011167352)
      1 VFG015497(gb|WP_011064261)
      6 VFG015498(gb|WP_012018669)
      5 VFG015676(gb|WP_012273513)
      1 VFG015711(gb|WP_012315508)
      1 VFG015773(gb|WP_012312836)
      1 VFG015783(gb|WP_012313127)
      5 VFG015805(gb|WP_012272402)
      1 VFG015806(gb|WP_012314365)
      1 VFG015818(gb|WP_012273654)
     12 VFG016025(gb|WP_005753277)
      1 VFG016062(gb|WP_165446461)
      3 VFG016184(gb|WP_005762826)
      3 VFG016186(gb|WP_005762824)
      3 VFG016380(gb|WP_000609547)
      7 VFG016387(gb|WP_000996578)
      2 VFG016391(gb|WP_000276545)
      1 VFG016400(gb|WP_000502776)
      3 VFG016401(gb|WP_000122128)
      1 VFG016432(gb|WP_000059856)
     66 VFG016483(gb|WP_010875022)
     22 VFG016484(gb|WP_009885583)
     89 VFG016485(gb|WP_011113468)
     29 VFG016489(gb|WP_011264744)
     10 VFG016490(gb|NP_975163)
     48 VFG016491(gb|WP_011076858)
     39 VFG016492(gb|WP_010925206)
     42 VFG016493(gb|WP_011283803)
    123 VFG016494(gb|WP_004024476)
     10 VFG016495(gb|WP_011166362)
      1 VFG016784(gb|WP_005767817)
      4 VFG016861(gb|WP_010882971)
      6 VFG018001(gb|WP_002866148)
      1 VFG018018(gb|WP_002877116)
     17 VFG018652(gb|WP_006154814)
      2 VFG018656(gb|WP_012000554)
     89 VFG018662(gb|WP_012130507)
      2 VFG018672(gb|WP_012000442)
      6 VFG019077(gb|WP_000260685)
      2 VFG019078(gb|WP_000260667)
      2 VFG019084(gb|WP_000417149)
      9 VFG019134(gb|WP_012422966)
      1 VFG019533(gb|WP_000238754)
      1 VFG019824(gb|WP_015885197)
      1 VFG019828(gb|WP_015885195)
      1 VFG020065(gb|WP_012614134)
      8 VFG022670(gb|WP_013831099)
     10 VFG022866(gb|WP_013829374)
      2 VFG022933(gb|WP_013827764)
      1 VFG022971(gb|WP_041319925)
      1 VFG023602(gb|WP_005156608)
      3 VFG023800(gb|WP_071822701)
      2 VFG023940(gb|WP_013470807)
      1 VFG024127(gb|WP_011894790)
      1 VFG024130(gb|WP_026071295)
      1 VFG024212(gb|WP_009954371)
      3 VFG024680(gb|WP_085978051)
      2 VFG024850(gb|WP_025987421)
      6 VFG025294(gb|WP_009896189)
      1 VFG026227(gb|WP_004538663)
      2 VFG026305(gb|WP_009889305)
      1 VFG026964(gb|WP_015290883)
      1 VFG027154(gb|WP_020821555)
      1 VFG027209(gb|WP_014588181)
      1 VFG029485(gb|WP_010908937)
      1 VFG029492(gb|WP_011557862)
      1 VFG029506(gb|WP_011891286)
      2 VFG029516(gb|WP_015292076)
      4 VFG030576(gb|WP_011779763)
      3 VFG030676(gb|WP_011724098)
      6 VFG030679(gb|WP_011730288)
      7 VFG030684(gb|WP_011781637)
      3 VFG030686(gb|YP_001702115)
      1 VFG030692(gb|WP_013828150)
      4 VFG030694(gb|WP_013471930)
      1 VFG030700(gb|WP_005098896)
     16 VFG030724(gb|WP_015308640)
      1 VFG031037(gb|WP_010908991)
      4 VFG031039(gb|WP_011726364)
      2 VFG031042(gb|WP_011726765)
      2 VFG031061(gb|WP_009952664)
      4 VFG031093(gb|WP_011729397)
      1 VFG031364(gb|WP_081465670)
      1 VFG031400(gb|WP_085979799)
      1 VFG031402(gb|WP_008257346)
      1 VFG031642(gb|WP_015305063)
      1 VFG031677(gb|WP_014876913)
      1 VFG031730(gb|WP_014876914)
      2 VFG031732(gb|WP_011558087)
      2 VFG031736(gb|WP_011778105)
      1 VFG032440(gb|WP_012986246)
      1 VFG032519(gb|WP_012986167)
      2 VFG033079(gb|WP_001774069)
      2 VFG033092(gb|WP_000620430)
      2 VFG033105(gb|WP_000723796)
      1 VFG033111(gb|WP_000597712)
      2 VFG033117(gb|WP_000261299)
      2 VFG033120(gb|WP_000265729)
      2 VFG033146(gb|WP_001521270)
      4 VFG033218(gb|WP_000695589)
      2 VFG033284(gb|WP_000123650)
      1 VFG033311(gb|WP_000876770)
      3 VFG033322(gb|WP_001244838)
      2 VFG033839(gb|WP_000820379)
      2 VFG034056(gb|WP_001608389)
      2 VFG034083(gb|WP_000140402)
      2 VFG034252(gb|WP_001017180)
      1 VFG034300(gb|WP_001095625)
      1 VFG034325(gb|WP_000020040)
      2 VFG034457(gb|WP_001131110)
      4 VFG034470(gb|WP_001131106)
      2 VFG034526(gb|WP_012602198)
      4 VFG034555(gb|WP_000020239)
      2 VFG034556(gb|WP_000092564)
      2 VFG034615(gb|WP_000755090)
      6 VFG034627
      2 VFG034720(gb|WP_000556277)
      1 VFG034756
      2 VFG035810(gb|WP_001142963)
      8 VFG035937(gb|WP_000907437)
      6 VFG035938(gb|WP_000907441)
     19 VFG035939
      2 VFG035957(gb|WP_001033306)
      8 VFG035964(gb|WP_001033268)
      6 VFG036002(gb|WP_000556513)
      2 VFG036027(gb|WP_000820566)
      2 VFG036073(gb|WP_000502509)
      2 VFG036076(gb|WP_000502506)
      4 VFG036084(gb|WP_001020413)
      4 VFG036295(gb|WP_003710978)
      1 VFG036403(gb|WP_003711230)
      3 VFG037091(gb|WP_002226600)
      1 VFG037104(gb|WP_003687002)
      5 VFG037726(gb|WP_001027059)
      1 VFG037890(gb|WP_001165098)
      3 VFG037903(gb|WP_001175102)
      4 VFG037938(gb|WP_000104825)
      3 VFG037945(gb|WP_000961495)
      1 VFG038151(gb|YP_005796988)
      3 VFG038396(gb|WP_005310704)
      2 VFG038398(gb|WP_005310706)
      1 VFG038463(gb|WP_011707389)
      6 VFG038466(gb|WP_005340354)
      1 VFG038534(gb|WP_005312873)
      1 VFG038591(gb|WP_005348611)
     16 VFG038681(gb|WP_005334720)
      1 VFG038687(gb|WP_016350057)
      2 VFG038839(gb|WP_011707832)
      2 VFG038916(gb|WP_011705263)
      2 VFG038918(gb|WP_164927583)
      1 VFG040920(gb|WP_004533498)
      1 VFG040947(gb|WP_000094974)
      8 VFG041020(gb|NP_250353)
      1 VFG041021(gb|NP_250354)
      1 VFG041031(gb|NP_251049)
      4 VFG041043(gb|NP_251061)
      1 VFG041096(gb|NP_459269)
      2 VFG041113(gb|NP_459287)
      1 VFG041152(gb|WP_006484392)
      1 VFG041571(gb|WP_012905236)
      1 VFG041796(gb|WP_014524683)
      6 VFG042073(gb|NP_311761)
     15 VFG042076(gb|NP_311760)
     11 VFG042077(gb|NP_311759)
      6 VFG042078(gb|NP_311758)
      4 VFG042081(gb|NP_311757)
      2 VFG042082(gb|NP_311754)
      3 VFG042084(gb|NP_311752)
      1 VFG042085(gb|NP_311751)
      6 VFG042087(gb|NP_311746)
      2 VFG042088(gb|NP_311747)
      1 VFG042089(gb|NP_311744)
      1 VFG042090(gb|NP_311745)
      1 VFG042091(gb|NP_311742)
      2 VFG042092(gb|NP_311743)
      2 VFG042093(gb|NP_311740)
      3 VFG042095(gb|NP_311739)
     12 VFG042097(gb|NP_311736)
      3 VFG042402(gb|WP_077626202)
      1 VFG042403(gb|WP_000919494)
      2 VFG042404
      1 VFG042425(gb|CAW30799)
      1 VFG042426(gb|CAW30800)
      4 VFG042590(gb|AAS99229)
      4 VFG042591(gb|AAS99230)
      8 VFG042592(gb|AAS99231)
      2 VFG042593(gb|AAS99232)
      6 VFG042714(gb|WP_001195169)
      1 VFG042715(gb|WP_000123651)
      2 VFG042725(gb|WP_001189321)
      1 VFG042728(gb|WP_000481500)
      2 VFG042736(gb|NP_253152)
      2 VFG042740(gb|NP_252983)
      1 VFG042879(gb|WP_011079462)
      3 VFG043075(gb|WP_001196460)
      1 VFG043076(gb|WP_000020482)
      2 VFG043078(gb|WP_000349287)
      5 VFG043079(gb|WP_000625837)
      3 VFG043080(gb|WP_001295442)
      4 VFG043082(gb|WP_001301817)
     15 VFG043083(gb|WP_000096470)
      8 VFG043084(gb|WP_001212790)
     10 VFG043086(gb|WP_000067016)
      2 VFG043087(gb|WP_001278933)
      3 VFG043088(gb|WP_000983602)
      2 VFG043090(gb|WP_000036413)
      4 VFG043091(gb|WP_000204340)
      5 VFG043092(gb|WP_010904770)
      4 VFG043093(gb|WP_000147304)
      6 VFG043094(gb|WP_001322280)
      2 VFG043099(gb|WP_001302033)
      2 VFG043101(gb|WP_001087467)
      6 VFG043102(gb|WP_000079723)
      3 VFG043103(gb|WP_000146755)
      5 VFG043104(gb|WP_000270418)
      2 VFG043105(gb|WP_001015033)
      2 VFG043107(gb|WP_000994443)
      4 VFG043108(gb|WP_000067959)
      4 VFG043109(gb|WP_001282715)
      6 VFG043110(gb|WP_000213294)
      1 VFG043112(gb|WP_000620074)
      2 VFG043113(gb|WP_000133106)
      3 VFG043114(gb|WP_010904778)
      4 VFG043119(gb|WP_000942326)
      1 VFG043310(gb|WP_011860707)
      7 VFG043469(gb|YP_001201070)
     51 VFG043550(gb|NP_214954)
      2 VFG043568(gb|NP_460531)
     14 VFG043573(gb|NP_219906)
     35 VFG043593(gb|WP_000078946)
    122 VFG043609(gb|AAG18638)
      2 VFG043874(gb|AAA67694)
      1 VFG044110(gb|WP_010929751)
      7 VFG044131(gb|WP_005874564)
      8 VFG044159(gb|WP_000125846)
      2 VFG044165(gb|WP_001041793)
      4 VFG044171(gb|WP_000966628)
      2 VFG044172(gb|WP_000622316)
      1 VFG044225(gb|WP_011533698)
      1 VFG044228(gb|WP_044488032)
      2 VFG044229(gb|WP_011533702)
      1 VFG044310(gb|WP_006486076)
      1 VFG044347(gb|WP_042318253)
      1 VFG044362(gb|WP_033111968)
      1 VFG045705(gb|WP_003636663)
      1 VFG045794(gb|WP_000992818)
      2 VFG045818(gb|WP_001528154)
      4 VFG045872(gb|WP_000750296)
      2 VFG045894(gb|WP_001330060)
      7 VFG045910(gb|WP_012602403)
      4 VFG046097(gb|WP_001034084)
      2 VFG046098(gb|WP_046072892)
     18 VFG046458(gb|WP_003024794)
     14 VFG046459(gb|WP_004287053)
     10 VFG046467(gb|WP_014548920)
     19 VFG046470(gb|WP_014548920)
     12 VFG046474(gb|WP_014714676)
    293 VFG046475(gb|WP_013922406)
      4 VFG046637(gb|WP_041263711)
