     10 VFG000079(gb|NP_463763)
     10 VFG000080(gb|NP_464522)
      2 VFG000182(gb|NP_251793)
      2 VFG000335(gb|WP_010869142)
      3 VFG000477(gb|NP_461845)
      3 VFG000478(gb|NP_459678)
      2 VFG000615(gb|NP_709454)
      1 VFG000873(gb|WP_000695571)
      1 VFG000924(gb|WP_001234311)
      5 VFG000927(gb|WP_000096764)
      2 VFG000930(gb|WP_000077767)
      2 VFG000931(gb|WP_001336900)
      8 VFG001269(gb|WP_010929996)
      1 VFG001344(gb|WP_000612460)
      3 VFG001348(gb|WP_000659580)
      6 VFG001373(gb|WP_000758382)
      3 VFG001375(gb|WP_000594468)
      2 VFG001443(gb|AAF37887)
      3 VFG001444(gb|AAG10151)
      6 VFG001445(gb|AAA92657)
      2 VFG001731(gb|WP_001223352)
      1 VFG002053(gb|WP_001250462)
      3 VFG002054(gb|WP_000633233)
      2 VFG002182(gb|WP_002376666)
      4 VFG005352(gb|WP_002986042)
      1 VFG005353(gb|WP_000260656)
      6 VFG005359(gb|WP_002899102)
      2 VFG005385(gb|WP_011836785)
      2 VFG005579(gb|WP_000022815)
      1 VFG005582(gb|WP_002897814)
      1 VFG005898(gb|WP_002904719)
      6 VFG005940(gb|WP_011681171)
     11 VFG005992(gb|WP_000685095)
      1 VFG005999(gb|WP_011226042)
      2 VFG006004(gb|WP_001819836)
      1 VFG006015(gb|WP_000676152)
      2 VFG006022(gb|WP_002947383)
      4 VFG006071(gb|WP_011681439)
      2 VFG006077(gb|WP_011227431)
      1 VFG006334(gb|WP_002236579)
      1 VFG007394(gb|WP_000840982)
      1 VFG007637(gb|WP_000756756)
      6 VFG007639(gb|WP_043920918)
      7 VFG007656(gb|WP_011078838)
      4 VFG007658(gb|WP_011149273)
      1 VFG007660(gb|WP_011149274)
      1 VFG007661(gb|WP_011261023)
      1 VFG007911(gb|WP_010908851)
      1 VFG009119(gb|WP_015307141)
      2 VFG009161(gb|WP_005067995)
      1 VFG009230(gb|WP_041307902)
      4 VFG009303(gb|WP_011782503)
      1 VFG009328(gb|WP_009974902)
      5 VFG009576(gb|WP_024637120)
      1 VFG009578(gb|WP_011731355)
      1 VFG009718(gb|WP_011728563)
      1 VFG009720(gb|WP_011779686)
      2 VFG009721(gb|WP_083044596)
      1 VFG009859(gb|WP_003872811)
      2 VFG010758(gb|WP_025520099)
      1 VFG011124
      4 VFG012096(gb|WP_011722916)
      4 VFG012099(gb|WP_011100542)
      8 VFG012101(gb|WP_010965990)
      2 VFG012102(gb|WP_011967678)
     22 VFG012103(gb|WP_003514589)
      2 VFG012302(gb|WP_000120951)
      6 VFG012865
      1 VFG012912(gb|WP_000094969)
      4 VFG012977(gb|WP_000347664)
      2 VFG012996(gb|WP_005141144)
      2 VFG012998(gb|NP_706441)
      2 VFG013002(gb|WP_000077683)
      2 VFG013004(gb|NP_706438)
      4 VFG013009(gb|WP_001034900)
      1 VFG013015(gb|WP_001234336)
      4 VFG013033(gb|WP_000640995)
      2 VFG013052(gb|NP_707260)
      1 VFG013154(gb|WP_012340419)
      6 VFG013155(gb|WP_012341780)
      1 VFG013260(gb|WP_010868968)
      2 VFG013335
      1 VFG013900(gb|WP_003404551)
      2 VFG013906(gb|WP_007953348)
      3 VFG013907(gb|WP_004373763)
      2 VFG013985(gb|WP_012077306)
