     51 VFG000079(gb|NP_463763)
      3 VFG000080(gb|NP_464522)
      2 VFG000116(gb|NP_254170)
      1 VFG000143(gb|NP_253699)
     10 VFG000182(gb|NP_251793)
     16 VFG000477(gb|NP_461845)
      3 VFG000874(gb|WP_000824100)
      2 VFG000924(gb|WP_001234311)
      7 VFG000927(gb|WP_000096764)
      2 VFG000928(gb|WP_000640938)
      2 VFG000930(gb|WP_000077767)
      1 VFG000933(gb|WP_001007140)
      2 VFG001248(gb|NP_249788)
      1 VFG001269(gb|WP_010929996)
      5 VFG001348(gb|WP_000659580)
      2 VFG001354(gb|WP_000728269)
      1 VFG001360(gb|WP_001042179)
      5 VFG001373(gb|WP_000758382)
     16 VFG001374(gb|WP_000077424)
      2 VFG001443(gb|AAF37887)
      2 VFG001855(gb|WP_197535493)
      8 VFG001888(gb|WP_010947629)
      7 VFG001967(gb|YP_002344822)
      8 VFG001969(gb|YP_002344824)
      2 VFG002027(gb|YP_002344541)
      6 VFG002046(gb|WP_000135089)
      6 VFG002047(gb|WP_000498818)
      4 VFG002048(gb|WP_000249362)
      9 VFG002049(gb|WP_001173470)
      3 VFG002050(gb|WP_001087302)
      1 VFG002053(gb|WP_001250462)
      1 VFG002054(gb|WP_000633233)
      1 VFG002055(gb|WP_000097229)
      1 VFG003422(gb|WP_011192177)
     10 VFG005042(gb|WP_011274720)
      2 VFG005065
      1 VFG005186(gb|YP_001198858)
      1 VFG005243(gb|WP_010922693)
      4 VFG005347(gb|WP_002986042)
     10 VFG005352(gb|WP_002986042)
      1 VFG005353(gb|WP_000260656)
      9 VFG005359(gb|WP_002899102)
     12 VFG005360(gb|WP_002262489)
     12 VFG005389(gb|WP_011836739)
      1 VFG005579(gb|WP_000022815)
      1 VFG005582(gb|WP_002897814)
      1 VFG005850(gb|WP_002990653)
      1 VFG005924(gb|YP_001200130)
      2 VFG005969(gb|WP_000902274)
      6 VFG005992(gb|WP_000685095)
      3 VFG005997(gb|WP_002263084)
      2 VFG006068(gb|WP_002902061)
      1 VFG006275(gb|WP_002248524)
      2 VFG006674(gb|WP_011577083)
      3 VFG006720(gb|WP_011702434)
      1 VFG006884(gb|WP_000591846)
      1 VFG006962(gb|WP_001122154)
      2 VFG007373(gb|WP_011078343)
      3 VFG007456(gb|WP_005457757)
      6 VFG007457(gb|WP_026130674)
      1 VFG007458(gb|WP_043877279)
      1 VFG007489(gb|WP_011262361)
      1 VFG007496(gb|WP_001190986)
      4 VFG007552(gb|WP_005479477)
      1 VFG007642(gb|WP_011149334)
      1 VFG007656(gb|WP_011078838)
      2 VFG007659(gb|WP_011261022)
      1 VFG007793(gb|WP_014000413)
      1 VFG007910
      1 VFG007911(gb|WP_010908851)
      1 VFG009244(gb|WP_011893656)
      1 VFG009332(gb|WP_011892513)
      1 VFG009333(gb|WP_011782279)
