     15 VFG000079(gb|NP_463763)
      3 VFG044336(gb|WP_050767835)
      1 VFG045305(gb|WP_010946494)
      2 VFG045680(gb|WP_002359680)
      2 VFG046259(gb|WP_014715308)
     16 VFG046458(gb|WP_003024794)
     28 VFG046459(gb|WP_004287053)
      2 VFG046463(gb|WP_003024794)
     43 VFG046467(gb|WP_014548920)
     30 VFG046470(gb|WP_014548920)
     11 VFG046474(gb|WP_014714676)
    176 VFG046475(gb|WP_013922406)
      3 VFG046654(gb|WP_014715512)
      2 VFG046655(gb|WP_013922873)
      2 VFG047017(gb|WP_012280626)
      1 VFG047048(gb|WP_014714814)
      1 VFG047198(gb|WP_012280617)
      1 VFG047221(gb|WP_003022302)
      1 VFG047717(gb|WP_014714141)
      1 VFG048789(gb|WP_014838943)
      4 VFG048790(gb|WP_014230056)
     14 VFG048822(gb|WP_004122480)
      4 VFG048823(gb|WP_014230059)
      2 VFG048824(gb|WP_014907233)
      1 VFG048833(gb|WP_014838944)
      3 VFG048840(gb|WP_015958698)
      1 VFG048845(gb|WP_004122486)
      1 VFG048942(gb|WP_012967595)
      2 VFG048959(gb|WP_020956638)
      1 VFG048964(gb|WP_012967597)
      1 VFG048982(gb|WP_004899416)
      2 VFG049103(gb|WP_004175258)
      1 VFG049705(gb|YP_498859)
      1 VFG050115(gb|WP_002081542)
      2 VFG050173(gb|WP_000702222)
      3 VFG050194(gb|WP_000996524)
     11 VFG050205(gb|WP_000122126)
      1 VFG050208(gb|WP_001207190)
      1 VFG050211(gb|WP_010968279)
      1 VFG050215(gb|WP_011861680)
