      4 VFG000077(gb|NP_465991)
     43 VFG000079(gb|NP_463763)
      1 VFG000180(gb|NP_251791)
      1 VFG000431(gb|WP_000466893)
      2 VFG000930(gb|WP_000077767)
      1 VFG001248(gb|NP_249788)
     16 VFG001269(gb|WP_010929996)
      4 VFG001373(gb|WP_000758382)
      1 VFG001374(gb|WP_000077424)
      9 VFG001375(gb|WP_000594468)
      4 VFG001376(gb|WP_000695335)
      2 VFG001855(gb|WP_197535493)
      6 VFG001967(gb|YP_002344822)
      3 VFG001969(gb|YP_002344824)
      1 VFG002076(gb|NP_248780)
      1 VFG002280(gb|WP_011010361)
      2 VFG002965(gb|WP_011302064)
      4 VFG002966(gb|WP_011274717)
      2 VFG002972(gb|WP_000940768)
      1 VFG003567(gb|WP_011817151)
      4 VFG005020(gb|WP_011274718)
      4 VFG005065
      2 VFG005347(gb|WP_002986042)
      2 VFG005353(gb|WP_000260656)
     21 VFG005359(gb|WP_002899102)
     18 VFG005360(gb|WP_002262489)
      5 VFG005553(gb|WP_002263425)
      2 VFG005582(gb|WP_002897814)
      2 VFG005866(gb|WP_011227236)
      6 VFG005898(gb|WP_002904719)
      4 VFG005920(gb|WP_000750328)
      1 VFG005924(gb|YP_001200130)
      4 VFG005932(gb|WP_000066762)
      7 VFG005940(gb|WP_011681171)
     12 VFG005952(gb|WP_011681172)
      4 VFG005964(gb|WP_011681173)
      1 VFG005973(gb|WP_002263087)
      5 VFG005992(gb|WP_000685095)
      4 VFG005997(gb|WP_002263084)
      3 VFG005999(gb|WP_011226042)
      2 VFG006065(gb|WP_011227428)
      3 VFG006072(gb|WP_002902060)
      2 VFG006075(gb|WP_011681440)
      2 VFG006077(gb|WP_011227431)
      1 VFG006089(gb|WP_011681446)
      2 VFG006334(gb|WP_002236579)
      1 VFG006580(gb|WP_011115309)
      2 VFG006610(gb|WP_138091884)
      5 VFG006720(gb|WP_011702434)
      5 VFG007394(gb|WP_000840982)
      1 VFG007656(gb|WP_011078838)
      1 VFG007657(gb|WP_043877045)
      1 VFG007658(gb|WP_011149273)
      3 VFG007659(gb|WP_011261022)
     12 VFG007660(gb|WP_011149274)
      1 VFG007661(gb|WP_011261023)
      8 VFG007793(gb|WP_014000413)
      1 VFG007844(gb|WP_011560228)
      2 VFG007874(gb|WP_011780330)
      1 VFG007910
      1 VFG008823(gb|WP_015291060)
      3 VFG009135(gb|YP_005360856)
      1 VFG009141(gb|WP_015307816)
      4 VFG009303(gb|WP_011782503)
      1 VFG009331(gb|WP_003897243)
      1 VFG009576(gb|WP_024637120)
      2 VFG009596(gb|WP_011893044)
      2 VFG009720(gb|WP_011779686)
      1 VFG009816(gb|WP_165928405)
     10 VFG009865(gb|WP_041307013)
      1 VFG009925(gb|WP_031345041)
      2 VFG009926(gb|WP_010907754)
      1 VFG011124
      2 VFG011703(gb|WP_002869409)
      1 VFG011721(gb|WP_002860361)
      2 VFG011813(gb|WP_002850283)
      4 VFG011937(gb|WP_002849696)
     15 VFG012095(gb|WP_003435012)
     23 VFG012096(gb|WP_011722916)
      3 VFG012097(gb|WP_003462314)
      6 VFG012099(gb|WP_011100542)
     18 VFG012101(gb|WP_010965990)
      6 VFG012102(gb|WP_011967678)
     81 VFG012103(gb|WP_003514589)
      1 VFG013155(gb|WP_012341780)
      1 VFG013288(gb|WP_011961728)
      1 VFG013371(gb|WP_005648212)
     14 VFG013464(gb|WP_011609611)
      5 VFG013733(gb|WP_003854229)
      2 VFG013781(gb|WP_011912243)
      1 VFG013789(gb|WP_012051130)
      2 VFG013911(gb|WP_003110016)
      1 VFG013991(gb|WP_011335994)
      2 VFG013996(gb|WP_003094692)
      1 VFG014001(gb|WP_003243065)
      1 VFG014020(gb|WP_011266432)
     17 VFG014129(gb|WP_003150889)
      8 VFG014135(gb|WP_025297832)
      2 VFG014202(gb|WP_003082159)
      2 VFG014266(gb|WP_012076723)
      1 VFG014305(gb|WP_012076714)
      3 VFG014318(gb|WP_012076713)
      1 VFG014359(gb|WP_003382141)
      1 VFG014362(gb|WP_010955093)
     13 VFG014368(gb|WP_014597048)
      1 VFG014389(gb|WP_012051624)
      1 VFG014391(gb|WP_011059972)
      1 VFG014542(gb|WP_003316820)
      2 VFG014604(gb|WP_012076406)
     29 VFG014847(gb|WP_011266795)
      2 VFG014851(gb|WP_011535591)
      4 VFG014853(gb|WP_011332552)
      8 VFG014854(gb|WP_011921099)
      1 VFG014889(gb|WP_011059366)
      4 VFG014905(gb|WP_196240458)
      1 VFG014952(gb|WP_003140933)
      2 VFG014956(gb|WP_049587369)
      1 VFG014957(gb|WP_012053604)
      4 VFG014961(gb|WP_003245464)
      2 VFG014962(gb|WP_011912408)
      4 VFG014984(gb|NP_253136)
     18 VFG014987(gb|WP_003377590)
      1 VFG014995(gb|WP_011921011)
      8 VFG015068(gb|WP_003156446)
      1 VFG015070(gb|WP_011103673)
     19 VFG015071(gb|WP_011268595)
      1 VFG015075(gb|WP_011532652)
     15 VFG015076(gb|WP_011062714)
     17 VFG015077(gb|WP_041475601)
      1 VFG015383(gb|WP_011064245)
      4 VFG015491(gb|WP_011979138)
      1 VFG015493(gb|WP_011269330)
