     35 VFG000077(gb|NP_465991)
    138 VFG000079(gb|NP_463763)
      4 VFG000080(gb|NP_464522)
      1 VFG000682(gb|AAF13663)
      2 VFG000925(gb|WP_000140634)
     13 VFG001269(gb|WP_010929996)
      1 VFG001344(gb|WP_000612460)
     13 VFG001373(gb|WP_000758382)
      4 VFG001374(gb|WP_000077424)
     13 VFG001376(gb|WP_000695335)
      2 VFG001444(gb|AAG10151)
      3 VFG001888(gb|WP_010947629)
      8 VFG001967(gb|YP_002344822)
      9 VFG001969(gb|YP_002344824)
      1 VFG002053(gb|WP_001250462)
      1 VFG002182(gb|WP_002376666)
      5 VFG002281(gb|WP_003468301)
      2 VFG002377(gb|WP_005167721)
      1 VFG002961(gb|WP_000459062)
      5 VFG002966(gb|WP_011274717)
      3 VFG005020(gb|WP_011274718)
      4 VFG005065
      1 VFG005186(gb|YP_001198858)
     10 VFG005191(gb|WP_011681101)
     19 VFG005322(gb|WP_011226733)
     23 VFG005324(gb|WP_082302295)
      2 VFG005325(gb|WP_011680595)
      2 VFG005352(gb|WP_002986042)
      1 VFG005353(gb|WP_000260656)
    107 VFG005359(gb|WP_002899102)
      6 VFG005360(gb|WP_002262489)
      2 VFG005363(gb|WP_011836823)
      4 VFG005381
      5 VFG005382(gb|WP_011681303)
     20 VFG005386
      2 VFG005485(gb|WP_000417171)
      2 VFG005555(gb|WP_011225339)
      2 VFG005556(gb|WP_011680653)
      2 VFG005576(gb|WP_000022832)
      2 VFG005579(gb|WP_000022815)
      3 VFG005582(gb|WP_002897814)
      5 VFG005844(gb|WP_011681165)
      6 VFG005874(gb|WP_002986125)
      3 VFG005898(gb|WP_002904719)
      3 VFG005952(gb|WP_011681172)
     17 VFG005964(gb|WP_011681173)
      4 VFG005970(gb|WP_011837187)
     14 VFG005976(gb|WP_011681174)
      4 VFG005987(gb|WP_011226041)
      7 VFG005988(gb|WP_011681175)
     22 VFG005992(gb|WP_000685095)
     12 VFG005997(gb|WP_002263084)
      8 VFG005999(gb|WP_011226042)
      7 VFG006000(gb|WP_011681176)
      5 VFG006004(gb|WP_001819836)
      5 VFG006009(gb|WP_011227247)
     17 VFG006010
     27 VFG006011(gb|WP_011681177)
      1 VFG006015(gb|WP_000676152)
      8 VFG006020(gb|WP_011227248)
     23 VFG006022(gb|WP_002947383)
     29 VFG006031(gb|WP_011226045)
      1 VFG006036(gb|WP_011837191)
      4 VFG006040(gb|WP_011226046)
      4 VFG006046(gb|WP_011226149)
      2 VFG006047(gb|WP_011226047)
      1 VFG006048(gb|WP_011681434)
      2 VFG006052(gb|WP_011226150)
      1 VFG006053(gb|WP_011226048)
      6 VFG006054(gb|WP_041827753)
     43 VFG006057(gb|WP_011227426)
      8 VFG006058(gb|WP_011226049)
      4 VFG006059(gb|WP_011681436)
     16 VFG006061(gb|WP_041827077)
      2 VFG006063(gb|WP_011681437)
     16 VFG006065(gb|WP_011227428)
      2 VFG006067(gb|WP_011681438)
      5 VFG006068(gb|WP_002902061)
     10 VFG006069(gb|WP_011227429)
     12 VFG006073(gb|WP_011227430)
      6 VFG006074(gb|WP_011226325)
      6 VFG006075(gb|WP_011681440)
     17 VFG006077(gb|WP_011227431)
      4 VFG006078(gb|WP_002948022)
     23 VFG006079(gb|WP_011681442)
     33 VFG006081(gb|WP_014621820)
      4 VFG006082(gb|WP_011226326)
     18 VFG006085(gb|WP_011681444)
      2 VFG006086(gb|WP_011226328)
     24 VFG006087(gb|WP_011681445)
      6 VFG006088(gb|WP_041828290)
      4 VFG006090(gb|WP_011226330)
      7 VFG006091(gb|WP_011226331)
      1 VFG006334(gb|WP_002236579)
      5 VFG006471(gb|WP_011115249)
      2 VFG006475(gb|WP_011578336)
      4 VFG006476(gb|WP_011115250)
      4 VFG006496(gb|WP_011115254)
      1 VFG006674(gb|WP_011577083)
      2 VFG006715(gb|WP_010991027)
      7 VFG006720(gb|WP_011702434)
      1 VFG006805(gb|WP_011702952)
      1 VFG007498(gb|WP_005481102)
      2 VFG007639(gb|WP_043920918)
      2 VFG007640(gb|WP_043877039)
     13 VFG007656(gb|WP_011078838)
      1 VFG007658(gb|WP_011149273)
      1 VFG007659(gb|WP_011261022)
      3 VFG007661(gb|WP_011261023)
      1 VFG007793(gb|WP_014000413)
      1 VFG008277(gb|WP_011777397)
      1 VFG009135(gb|YP_005360856)
      2 VFG009715(gb|WP_023861150)
      1 VFG009717(gb|WP_011741135)
      3 VFG009718(gb|WP_011728563)
      1 VFG009720(gb|WP_011779686)
