     19 VFG000079(gb|NP_463763)
      3 VFG014386(gb|WP_011268444)
      6 VFG014389(gb|WP_012051624)
      1 VFG014543(gb|WP_004664470)
     12 VFG014851(gb|WP_011535591)
      1 VFG014852(gb|WP_011059369)
      3 VFG014854(gb|WP_011921099)
      3 VFG014951(gb|WP_012077033)
      8 VFG014961(gb|WP_003245464)
      4 VFG014984(gb|NP_253136)
      4 VFG014985(gb|WP_012077206)
      3 VFG014987(gb|WP_003377590)
     15 VFG014992(gb|WP_011535570)
      1 VFG014993(gb|WP_011059287)
      3 VFG015068(gb|WP_003156446)
      9 VFG015071(gb|WP_011268595)
     13 VFG015076(gb|WP_011062714)
      6 VFG015077(gb|WP_041475601)
      1 VFG015383(gb|WP_011064245)
      1 VFG015491(gb|WP_011979138)
      2 VFG015494(gb|WP_011167352)
      2 VFG015495(gb|WP_049586082)
      7 VFG015498(gb|WP_012018669)
      2 VFG015677(gb|WP_012315528)
      2 VFG015680(gb|WP_012273511)
      1 VFG015752(gb|WP_012274108)
      3 VFG015753(gb|WP_012312809)
      1 VFG015759(gb|WP_012312806)
      2 VFG015769(gb|WP_012312989)
      2 VFG015783(gb|WP_012313127)
      3 VFG015806(gb|WP_012314365)
      1 VFG015821(gb|WP_012315374)
      3 VFG015826(gb|WP_012273396)
      6 VFG015903(gb|WP_011169509)
      1 VFG015908(gb|WP_164920478)
      3 VFG016023(gb|WP_011103875)
      2 VFG016184(gb|WP_005762826)
      1 VFG016377(gb|WP_000286451)
      2 VFG016380(gb|WP_000609547)
      1 VFG016387(gb|WP_000996578)
      4 VFG016394(gb|WP_000608671)
      1 VFG016401(gb|WP_000122128)
      1 VFG016455(gb|WP_041593683)
      3 VFG016470(gb|WP_011290436)
     13 VFG016483(gb|WP_010875022)
      8 VFG016484(gb|WP_009885583)
     86 VFG016485(gb|WP_011113468)
     17 VFG016489(gb|WP_011264744)
     18 VFG016490(gb|NP_975163)
     54 VFG016491(gb|WP_011076858)
     33 VFG016492(gb|WP_010925206)
     38 VFG016493(gb|WP_011283803)
     46 VFG016494(gb|WP_004024476)
      7 VFG016495(gb|WP_011166362)
      5 VFG016532(gb|NP_975942)
      1 VFG016598(gb|WP_011113852)
      4 VFG016789(gb|WP_011179056)
     12 VFG018001(gb|WP_002866148)
      1 VFG018002(gb|WP_002866149)
     37 VFG018652(gb|WP_006154814)
     22 VFG018662(gb|WP_012130507)
     36 VFG018664(gb|WP_012000426)
      1 VFG018675(gb|WP_041789920)
      4 VFG019078(gb|WP_000260667)
      1 VFG019118(gb|WP_000861662)
     26 VFG019132(gb|WP_012343546)
     15 VFG019134(gb|WP_012422966)
      1 VFG019745(gb|WP_015886343)
      3 VFG019910(gb|WP_003172477)
      2 VFG021794(gb|WP_013240890)
      1 VFG022229
      1 VFG022786(gb|WP_013828471)
      2 VFG022859(gb|WP_012393794)
     19 VFG022866(gb|WP_013829374)
     15 VFG022910(gb|WP_013830539)
      1 VFG022971(gb|WP_041319925)
      1 VFG023552(gb|WP_193374428)
      6 VFG023850(gb|WP_043955033)
      2 VFG024127(gb|WP_011894790)
      2 VFG024130(gb|WP_026071295)
      1 VFG024876(gb|WP_009888805)
      1 VFG025019(gb|WP_009896156)
     31 VFG025294(gb|WP_009896189)
      1 VFG025602(gb|WP_009893449)
      3 VFG026291(gb|WP_011694187)
      1 VFG026325(gb|WP_009889299)
     12 VFG026414(gb|WP_198344965)
      7 VFG026439(gb|WP_015307764)
     20 VFG026964(gb|WP_015290883)
      2 VFG026967(gb|WP_071997904)
      1 VFG026971(gb|YP_007962576)
      1 VFG026985(gb|WP_051073897)
      5 VFG027131(gb|WP_015309447)
      2 VFG029516(gb|WP_015292076)
      2 VFG030673(gb|WP_010908121)
      1 VFG030678(gb|WP_011894706)
     12 VFG030679(gb|WP_011730288)
     28 VFG030684(gb|WP_011781637)
      4 VFG030686(gb|YP_001702115)
      6 VFG030692(gb|WP_013828150)
      4 VFG030694(gb|WP_013471930)
      2 VFG030699(gb|WP_009957422)
      1 VFG030700(gb|WP_005098896)
     51 VFG030724(gb|WP_015308640)
     13 VFG031039(gb|WP_011726364)
      5 VFG031042(gb|WP_011726765)
      1 VFG031048(gb|WP_011777508)
      5 VFG031056(gb|WP_193374435)
     11 VFG031061(gb|WP_009952664)
      5 VFG031093(gb|WP_011729397)
      3 VFG031094(gb|WP_011559863)
      2 VFG031352(gb|WP_010949941)
      6 VFG031353(gb|WP_011725961)
      2 VFG031400(gb|WP_085979799)
      7 VFG031402(gb|WP_008257346)
      2 VFG031403(gb|WP_014711794)
      7 VFG031539(gb|WP_005060635)
      2 VFG031677(gb|WP_014876913)
      1 VFG031730(gb|WP_014876914)
      1 VFG031731(gb|WP_011558087)
      2 VFG031736(gb|WP_011778105)
      3 VFG031746(gb|WP_013470606)
      1 VFG031894(gb|WP_013470299)
      1 VFG032518(gb|WP_014093400)
      2 VFG035171(gb|WP_000997072)
      1 VFG035189(gb|WP_000147348)
      1 VFG036129(gb|WP_002223508)
      4 VFG036295(gb|WP_003710978)
      1 VFG037091(gb|WP_002226600)
      1 VFG037116(gb|WP_013448170)
     24 VFG037726(gb|WP_001027059)
      9 VFG037890(gb|WP_001165098)
      1 VFG037923(gb|WP_000699387)
      1 VFG037938(gb|WP_000104825)
      3 VFG038104(gb|WP_001062923)
      3 VFG038395(gb|WP_011705721)
      6 VFG038396(gb|WP_005310704)
      4 VFG038681(gb|WP_005334720)
      2 VFG038686(gb|WP_011705286)
      2 VFG038687(gb|WP_016350057)
      1 VFG038756(gb|WP_011706626)
      1 VFG038765
      9 VFG038916(gb|WP_011705263)
      9 VFG038918(gb|WP_164927583)
      2 VFG039461(gb|WP_041405320)
      2 VFG040814(gb|WP_012148516)
      1 VFG040878(gb|NP_249377)
      3 VFG040920(gb|WP_004533498)
      6 VFG041020(gb|NP_250353)
      2 VFG041031(gb|NP_251049)
     39 VFG041043(gb|NP_251061)
      8 VFG041066(gb|WP_010973763)
      1 VFG041078(gb|WP_002210475)
      2 VFG041118(gb|WP_045606108)
      2 VFG041152(gb|WP_006484392)
      1 VFG041387(gb|WP_011452363)
      1 VFG042963(gb|WP_009874618)
      1 VFG043000(gb|ABG47034)
      1 VFG043172(gb|AAZ99734)
      2 VFG043292(gb|WP_003425244)
      1 VFG043310(gb|WP_011860707)
      4 VFG043447(gb|YP_177831)
     10 VFG043469(gb|YP_001201070)
      2 VFG043517(gb|WP_012130981)
    198 VFG043550(gb|NP_214954)
      5 VFG043573(gb|NP_219906)
      2 VFG043593(gb|WP_000078946)
      3 VFG043648(gb|NP_252312)
      2 VFG044091(gb|NP_252096)
      1 VFG044110(gb|WP_010929751)
     16 VFG044131(gb|WP_005874564)
      8 VFG044133(gb|WP_010956341)
      1 VFG044153(gb|WP_011063599)
     10 VFG044225(gb|WP_011533698)
      2 VFG044228(gb|WP_044488032)
      5 VFG044229(gb|WP_011533702)
      6 VFG044314(gb|WP_012492604)
      1 VFG044315(gb|WP_012492605)
      2 VFG045308(gb|WP_011213310)
      6 VFG045692(gb|WP_197532029)
     18 VFG045729(gb|WP_085956275)
      2 VFG046458(gb|WP_003024794)
     14 VFG046459(gb|WP_004287053)
     39 VFG046467(gb|WP_014548920)
     10 VFG046470(gb|WP_014548920)
      4 VFG046474(gb|WP_014714676)
    183 VFG046475(gb|WP_013922406)
      2 VFG046622(gb|WP_012280805)
      1 VFG046637(gb|WP_041263711)
      2 VFG046654(gb|WP_014715512)
      1 VFG047037(gb|WP_012429802)
      5 VFG047212(gb|WP_014714809)
     12 VFG047221(gb|WP_003022302)
      7 VFG047710(gb|WP_014547360)
      1 VFG047718(gb|WP_013921812)
      4 VFG048790(gb|WP_014230056)
      5 VFG048822(gb|WP_004122480)
      8 VFG048823(gb|WP_014230059)
      6 VFG048826(gb|YP_005227857)
      1 VFG048829(gb|WP_004175258)
      3 VFG048840(gb|WP_015958698)
      3 VFG048844(gb|WP_014838945)
     15 VFG048885(gb|WP_014907227)
      3 VFG048942(gb|WP_012967595)
      5 VFG048959(gb|WP_020956638)
      4 VFG048961(gb|WP_041937730)
      2 VFG048964(gb|WP_012967597)
      2 VFG049107(gb|WP_015958694)
      1 VFG050198(gb|WP_001265344)
      2 VFG050200(gb|WP_001024122)
      4 VFG050201(gb|WP_000471738)
      1 VFG050206(gb|WP_000757850)
