      6 VFG000079(gb|NP_463763)
      1 VFG018649(gb|WP_012000310)
      1 VFG018651(gb|WP_012130562)
      3 VFG018652(gb|WP_006154814)
      5 VFG018654(gb|WP_011999748)
      3 VFG018655(gb|WP_012000309)
      5 VFG018656(gb|WP_012000554)
      1 VFG018658(gb|WP_041789547)
      6 VFG018662(gb|WP_012130507)
      2 VFG018664(gb|WP_012000426)
      3 VFG018666(gb|WP_012000428)
      1 VFG019078(gb|WP_000260667)
      2 VFG019085(gb|WP_000472977)
      9 VFG019119(gb|WP_001076780)
      2 VFG019132(gb|WP_012343546)
      3 VFG019134(gb|WP_012422966)
      2 VFG019264(gb|WP_006073205)
      2 VFG019824(gb|WP_015885197)
      1 VFG022860(gb|YP_001703741)
      4 VFG022866(gb|WP_013829374)
      1 VFG022910(gb|WP_013830539)
      1 VFG022933(gb|WP_013827764)
      1 VFG023912(gb|WP_008255906)
      1 VFG024130(gb|WP_026071295)
      1 VFG025019(gb|WP_009896156)
      4 VFG025294(gb|WP_009896189)
      1 VFG026965(gb|WP_015293867)
      2 VFG026985(gb|WP_051073897)
      1 VFG030675(gb|WP_003875535)
      3 VFG030679(gb|WP_011730288)
      1 VFG030684(gb|WP_011781637)
      1 VFG030692(gb|WP_013828150)
      2 VFG030724(gb|WP_015308640)
      1 VFG031364(gb|WP_081465670)
      1 VFG031395(gb|WP_011738760)
      2 VFG031402(gb|WP_008257346)
      1 VFG031776(gb|WP_015304588)
      1 VFG032519(gb|WP_012986167)
      2 VFG033144(gb|WP_000597753)
      2 VFG033587(gb|WP_000723931)
      2 VFG033748(gb|WP_001419236)
      1 VFG033755(gb|WP_000492694)
      2 VFG033778(gb|WP_000606941)
      2 VFG033826(gb|WP_001034089)
      4 VFG033846(gb|WP_000820391)
      2 VFG034275(gb|WP_000089587)
      4 VFG034365(gb|WP_000910398)
      2 VFG034402(gb|WP_000730982)
      4 VFG034474(gb|WP_001131069)
      2 VFG034502(gb|WP_001265646)
      2 VFG034564(gb|WP_000092574)
      6 VFG034717(gb|WP_000556273)
      2 VFG034772(gb|WP_000627910)
      2 VFG034817(gb|WP_000671691)
      1 VFG034875(gb|WP_001270087)
      1 VFG034901(gb|WP_000868321)
      1 VFG035189(gb|WP_000147348)
      2 VFG035523(gb|WP_001306815)
      2 VFG035626(gb|WP_000224513)
      1 VFG035824(gb|WP_001142963)
      2 VFG035882(gb|WP_000227713)
     16 VFG035938(gb|WP_000907441)
      5 VFG035957(gb|WP_001033306)
      8 VFG036001(gb|WP_000556535)
      2 VFG036084(gb|WP_001020413)
      2 VFG036295(gb|WP_003710978)
      1 VFG036556(gb|WP_014581848)
      1 VFG037081(gb|WP_002246021)
      1 VFG037938(gb|WP_000104825)
      1 VFG038279(gb|WP_005338295)
      1 VFG038396(gb|WP_005310704)
      4 VFG038535(gb|WP_013723952)
      1 VFG038591(gb|WP_005348611)
      2 VFG038681(gb|WP_005334720)
      1 VFG038731(gb|WP_016350347)
      1 VFG039836(gb|WP_011477919)
      9 VFG040878(gb|NP_249377)
      2 VFG040891(gb|WP_019237945)
      9 VFG040920(gb|WP_004533498)
      1 VFG041020(gb|NP_250353)
      3 VFG041043(gb|NP_251061)
      1 VFG041066(gb|WP_010973763)
      1 VFG041152(gb|WP_006484392)
      3 VFG041222(gb|WP_012907484)
      1 VFG041715(gb|WP_006487566)
      4 VFG041722(gb|WP_006489706)
      2 VFG041770(gb|WP_004551828)
      1 VFG041782(gb|WP_011176700)
     11 VFG041785(gb|WP_011176697)
      1 VFG042033(gb|WP_011003416)
      3 VFG042073(gb|NP_311761)
      2 VFG042078(gb|NP_311758)
      5 VFG042080(gb|NP_311756)
      1 VFG042081(gb|NP_311757)
      2 VFG042083(gb|NP_311753)
      1 VFG042086(gb|NP_311748)
      4 VFG042087(gb|NP_311746)
      1 VFG042088(gb|NP_311747)
      1 VFG042089(gb|NP_311744)
      2 VFG042090(gb|NP_311745)
      2 VFG042092(gb|NP_311743)
      2 VFG042094
      2 VFG042095(gb|NP_311739)
      1 VFG042210(gb|NP_306456)
      6 VFG042336(gb|WP_001034000)
      1 VFG042714(gb|WP_001195169)
      1 VFG042715(gb|WP_000123651)
      2 VFG042718(gb|WP_000520684)
      1 VFG042749(gb|NP_252992)
      1 VFG042972(gb|WP_000924780)
      2 VFG042973(gb|WP_000750610)
      1 VFG042974(gb|WP_000851047)
      1 VFG042975
      1 VFG043078(gb|WP_000349287)
      1 VFG043079(gb|WP_000625837)
      3 VFG043080(gb|WP_001295442)
      3 VFG043081(gb|WP_000589319)
      4 VFG043083(gb|WP_000096470)
      8 VFG043090(gb|WP_000036413)
      1 VFG043091(gb|WP_000204340)
      1 VFG043094(gb|WP_001322280)
      2 VFG043101(gb|WP_001087467)
      4 VFG043103(gb|WP_000146755)
      2 VFG043110(gb|WP_000213294)
      2 VFG043117(gb|WP_001253441)
      2 VFG043409(gb|WP_001192590)
      3 VFG043464(gb|BAA96878)
      2 VFG043469(gb|YP_001201070)
     49 VFG043550(gb|NP_214954)
      2 VFG043556(gb|WP_009885879)
      3 VFG043573(gb|NP_219906)
      1 VFG043874(gb|AAA67694)
      4 VFG044006(gb|WP_012913731)
      1 VFG044091(gb|NP_252096)
      1 VFG044110(gb|WP_010929751)
      2 VFG044130(gb|WP_005874678)
      1 VFG044131(gb|WP_005874564)
      1 VFG044153(gb|WP_011063599)
      2 VFG044159(gb|WP_000125846)
      1 VFG044172(gb|WP_000622316)
      1 VFG044315(gb|WP_012492605)
      1 VFG045692(gb|WP_197532029)
      1 VFG045705(gb|WP_003636663)
      1 VFG045788(gb|WP_001189322)
      1 VFG045820(gb|WP_023281714)
      4 VFG046029(gb|WP_000157287)
      2 VFG046458(gb|WP_003024794)
     11 VFG046459(gb|WP_004287053)
     12 VFG046467(gb|WP_014548920)
     11 VFG046470(gb|WP_014548920)
      5 VFG046474(gb|WP_014714676)
     66 VFG046475(gb|WP_013922406)
      2 VFG046726(gb|WP_012280810)
      3 VFG047198(gb|WP_012280617)
      1 VFG047221(gb|WP_003022302)
      3 VFG047710(gb|WP_014547360)
      2 VFG047717(gb|WP_014714141)
      1 VFG048789(gb|WP_014838943)
      1 VFG048790(gb|WP_014230056)
      1 VFG048826(gb|YP_005227857)
      1 VFG048829(gb|WP_004175258)
      1 VFG048840(gb|WP_015958698)
      2 VFG048851(gb|WP_015958700)
      2 VFG048953(gb|WP_012967596)
      1 VFG048959(gb|WP_020956638)
      1 VFG048973(gb|WP_000704907)
      1 VFG049103(gb|WP_004175258)
      2 VFG050157(gb|WP_001331698)
      2 VFG050159(gb|WP_001331697)
      3 VFG050199(gb|WP_000734425)
      6 VFG050200(gb|WP_001024122)
      4 VFG050201(gb|WP_000471738)
      1 VFG050205(gb|WP_000122126)
