     19 VFG000079(gb|NP_463763)
      5 VFG000080(gb|NP_464522)
      2 VFG000335(gb|WP_010869142)
      2 VFG000477(gb|NP_461845)
      2 VFG000478(gb|NP_459678)
     11 VFG000923(gb|WP_001034892)
      1 VFG000925(gb|WP_000140634)
      3 VFG000927(gb|WP_000096764)
      2 VFG000929(gb|WP_001375021)
     11 VFG001269(gb|WP_010929996)
      1 VFG001348(gb|WP_000659580)
     18 VFG001373(gb|WP_000758382)
      8 VFG001374(gb|WP_000077424)
      5 VFG001375(gb|WP_000594468)
      4 VFG001376(gb|WP_000695335)
      3 VFG001443(gb|AAF37887)
      2 VFG001444(gb|AAG10151)
      1 VFG001967(gb|YP_002344822)
      2 VFG002047(gb|WP_000498818)
      2 VFG002048(gb|WP_000249362)
      1 VFG002049(gb|WP_001173470)
      2 VFG002056
      1 VFG002182(gb|WP_002376666)
      2 VFG002277(gb|WP_011009663)
      2 VFG002281(gb|WP_003468301)
      4 VFG002284(gb|WP_011009886)
      9 VFG002377(gb|WP_005167721)
      1 VFG002966(gb|WP_011274717)
      1 VFG005020(gb|WP_011274718)
      2 VFG005031(gb|WP_011274719)
      2 VFG005325(gb|WP_011680595)
      2 VFG005352(gb|WP_002986042)
      8 VFG005359(gb|WP_002899102)
      2 VFG005361(gb|WP_002352221)
      1 VFG005364(gb|WP_000208378)
      1 VFG005924(gb|YP_001200130)
      1 VFG005937(gb|WP_002261978)
      3 VFG005964(gb|WP_011681173)
     19 VFG005986(gb|WP_196767671)
      2 VFG005988(gb|WP_011681175)
      7 VFG005992(gb|WP_000685095)
      4 VFG005997(gb|WP_002263084)
      2 VFG006000(gb|WP_011681176)
      1 VFG006031(gb|WP_011226045)
      2 VFG006041(gb|WP_011681286)
      6 VFG006058(gb|WP_011226049)
      1 VFG006068(gb|WP_002902061)
      4 VFG006072(gb|WP_002902060)
      2 VFG006075(gb|WP_011681440)
      2 VFG006079(gb|WP_011681442)
      2 VFG006083(gb|WP_011681443)
      2 VFG006720(gb|WP_011702434)
      1 VFG007152(gb|WP_005464675)
      2 VFG007656(gb|WP_011078838)
      7 VFG007658(gb|WP_011149273)
      4 VFG007661(gb|WP_011261023)
      1 VFG009230(gb|WP_041307902)
     16 VFG009303(gb|WP_011782503)
      1 VFG009328(gb|WP_009974902)
      2 VFG009576(gb|WP_024637120)
      2 VFG009720(gb|WP_011779686)
      2 VFG009804(gb|WP_011730856)
      3 VFG009859(gb|WP_003872811)
      2 VFG009928(gb|WP_003894345)
      1 VFG009931(gb|WP_011855501)
      2 VFG011124
      3 VFG011813(gb|WP_002850283)
      2 VFG012066(gb|WP_002867208)
     13 VFG012095(gb|WP_003435012)
      5 VFG012096(gb|WP_011722916)
     11 VFG012101(gb|WP_010965990)
     25 VFG012103(gb|WP_003514589)
      2 VFG012106(gb|WP_011010639)
      2 VFG012133(gb|WP_011590096)
      1 VFG012135(gb|WP_011590415)
      4 VFG012137(gb|WP_003456570)
      2 VFG012208(gb|WP_001447126)
      2 VFG012223(gb|WP_000723802)
      2 VFG012355(gb|WP_001350744)
      2 VFG012448(gb|WP_001034008)
      2 VFG012518(gb|WP_000973517)
      2 VFG012522(gb|WP_001015721)
      2 VFG012571
      1 VFG012575(gb|WP_000949004)
      2 VFG012579(gb|WP_000983706)
      2 VFG012586(gb|WP_000968127)
      4 VFG012590(gb|WP_000968139)
      2 VFG012631(gb|WP_000910402)
      5 VFG012865
      1 VFG012906(gb|WP_000820139)
      2 VFG012912(gb|WP_000094969)
      1 VFG013155(gb|WP_012341780)
      1 VFG013186(gb|WP_012340561)
      3 VFG013205(gb|WP_012341592)
      1 VFG013260(gb|WP_010868968)
      1 VFG013334(gb|WP_187145735)
      2 VFG013368(gb|WP_005693225)
      1 VFG013403
      1 VFG013407(gb|WP_005690709)
      2 VFG013410(gb|WP_010945647)
      2 VFG013464(gb|WP_011609611)
      1 VFG013770(gb|WP_011335978)
      1 VFG013781(gb|WP_011912243)
      1 VFG013992(gb|WP_011921055)
     19 VFG014129(gb|WP_003150889)
     17 VFG014135(gb|WP_025297832)
      1 VFG014224(gb|WP_003247067)
      1 VFG014357(gb|WP_003152329)
      1 VFG014359(gb|WP_003382141)
     10 VFG014364(gb|WP_011534913)
      1 VFG014365(gb|WP_011059970)
      1 VFG014366(gb|WP_003222863)
      2 VFG014368(gb|WP_014597048)
      3 VFG014385(gb|WP_011103783)
      1 VFG014390(gb|WP_011534911)
      2 VFG014439(gb|WP_011169091)
      2 VFG014543(gb|WP_004664470)
     27 VFG014847(gb|WP_011266795)
      7 VFG014851(gb|WP_011535591)
      1 VFG014854(gb|WP_011921099)
      3 VFG014905(gb|WP_196240458)
      5 VFG014955(gb|WP_011169354)
      1 VFG014984(gb|NP_253136)
      1 VFG014987(gb|WP_003377590)
     15 VFG014995(gb|WP_011921011)
     34 VFG015068(gb|WP_003156446)
      1 VFG015070(gb|WP_011103673)
     43 VFG015071(gb|WP_011268595)
     16 VFG015076(gb|WP_011062714)
     19 VFG015077(gb|WP_041475601)
      1 VFG015495(gb|WP_049586082)
      2 VFG015497(gb|WP_011064261)
      4 VFG015498(gb|WP_012018669)
     12 VFG015676(gb|WP_012273513)
      3 VFG015677(gb|WP_012315528)
      2 VFG015680(gb|WP_012273511)
      2 VFG015753(gb|WP_012312809)
      1 VFG015782(gb|WP_012270935)
      8 VFG015783(gb|WP_012313127)
      5 VFG015806(gb|WP_012314365)
      1 VFG016057(gb|WP_012019057)
      1 VFG016377(gb|WP_000286451)
      3 VFG016387(gb|WP_000996578)
      1 VFG016390(gb|WP_001109538)
      9 VFG016450(gb|WP_011076982)
      2 VFG016483(gb|WP_010875022)
     13 VFG016484(gb|WP_009885583)
     31 VFG016485(gb|WP_011113468)
     13 VFG016489(gb|WP_011264744)
      4 VFG016490(gb|NP_975163)
      5 VFG016491(gb|WP_011076858)
      4 VFG016492(gb|WP_010925206)
     27 VFG016493(gb|WP_011283803)
     27 VFG016494(gb|WP_004024476)
      5 VFG016866(gb|WP_011006421)
      1 VFG017752(gb|WP_011990755)
      2 VFG017822(gb|WP_011989719)
      4 VFG017974
      6 VFG018001(gb|WP_002866148)
     10 VFG018652(gb|WP_006154814)
      1 VFG018662(gb|WP_012130507)
      2 VFG018664(gb|WP_012000426)
      1 VFG019078(gb|WP_000260667)
     15 VFG019115(gb|WP_001291066)
      3 VFG019132(gb|WP_012343546)
      1 VFG019824(gb|WP_015885197)
      1 VFG019900(gb|WP_012722328)
      1 VFG022803(gb|WP_041317387)
      1 VFG022866(gb|WP_013829374)
      1 VFG022907(gb|WP_003403867)
      2 VFG022971(gb|WP_041319925)
      2 VFG023552(gb|WP_193374428)
     18 VFG025294(gb|WP_009896189)
      3 VFG025654(gb|WP_009893444)
      1 VFG026227(gb|WP_004538663)
      3 VFG026325(gb|WP_009889299)
      2 VFG026967(gb|WP_071997904)
      4 VFG026971(gb|YP_007962576)
      1 VFG027131(gb|WP_015309447)
      2 VFG029485(gb|WP_010908937)
      1 VFG029488(gb|WP_003879222)
     10 VFG029506(gb|WP_011891286)
      2 VFG029516(gb|WP_015292076)
      2 VFG030400(gb|WP_081465621)
      1 VFG030676(gb|WP_011724098)
      1 VFG030679(gb|WP_011730288)
      4 VFG030684(gb|WP_011781637)
      3 VFG030686(gb|YP_001702115)
      5 VFG030694(gb|WP_013471930)
     12 VFG030724(gb|WP_015308640)
      4 VFG031039(gb|WP_011726364)
      1 VFG031093(gb|WP_011729397)
      1 VFG031352(gb|WP_010949941)
      1 VFG031361(gb|WP_014001649)
      1 VFG031364(gb|WP_081465670)
      1 VFG031404(gb|WP_085981087)
      2 VFG031730(gb|WP_014876914)
      2 VFG031736(gb|WP_011778105)
      1 VFG031961(gb|WP_012985768)
      1 VFG032654(gb|WP_003747594)
      2 VFG033284(gb|WP_000123650)
      2 VFG033311(gb|WP_000876770)
      2 VFG034083(gb|WP_000140402)
      2 VFG034168(gb|WP_001088830)
      4 VFG034256(gb|WP_001017192)
      2 VFG034274(gb|WP_000089583)
      2 VFG035085(gb|WP_001350753)
      2 VFG035155(gb|WP_001246521)
      1 VFG035187(gb|WP_000147358)
      2 VFG035194(gb|WP_000147344)
      6 VFG035206(gb|WP_000512742)
      2 VFG035254(gb|WP_001350749)
      4 VFG035261(gb|WP_001232308)
      4 VFG035350(gb|WP_000157825)
      2 VFG035561(gb|WP_000614314)
      2 VFG035854(gb|WP_000053645)
      1 VFG035872(gb|WP_000513317)
      4 VFG035960(gb|WP_001033262)
      2 VFG035970(gb|WP_014639610)
      2 VFG035973(gb|WP_001080129)
      4 VFG035992(gb|WP_000556414)
      2 VFG036078(gb|WP_000502513)
      3 VFG036295(gb|WP_003710978)
      4 VFG037031(gb|WP_002216305)
      2 VFG037036(gb|WP_002221625)
      4 VFG037041(gb|WP_014581728)
     25 VFG037726(gb|WP_001027059)
      2 VFG037890(gb|WP_001165098)
     12 VFG037895(gb|WP_001175098)
      1 VFG037897(gb|WP_001165095)
      7 VFG037898(gb|YP_001083149)
      1 VFG037903(gb|WP_001175102)
      7 VFG037910(gb|WP_000085124)
     10 VFG037938(gb|WP_000104825)
      1 VFG037990(gb|WP_000705810)
      1 VFG038031(gb|WP_001175100)
      1 VFG038040(gb|WP_000471756)
      2 VFG038279(gb|WP_005338295)
      1 VFG038395(gb|WP_011705721)
      5 VFG038466(gb|WP_005340354)
     10 VFG038681(gb|WP_005334720)
      1 VFG038685(gb|WP_013723549)
      1 VFG038763(gb|WP_017409846)
      1 VFG038764(gb|WP_017409846)
      1 VFG038765
      1 VFG038766(gb|WP_005350678)
      1 VFG038839(gb|WP_011707832)
      1 VFG038845(gb|WP_016351249)
      3 VFG038916(gb|WP_011705263)
      7 VFG038918(gb|WP_164927583)
      2 VFG040878(gb|NP_249377)
      1 VFG040920(gb|WP_004533498)
      1 VFG040953(gb|WP_001173448)
      4 VFG040955(gb|WP_000498824)
      2 VFG040956(gb|WP_000135067)
      1 VFG040983(gb|WP_028853770)
      2 VFG041020(gb|NP_250353)
      1 VFG041021(gb|NP_250354)
      3 VFG041031(gb|NP_251049)
      7 VFG041043(gb|NP_251061)
      6 VFG041066(gb|WP_010973763)
      6 VFG041152(gb|WP_006484392)
      2 VFG041222(gb|WP_012907484)
      1 VFG041785(gb|WP_011176697)
      2 VFG041790(gb|WP_011176690)
      1 VFG041863(gb|WP_011136154)
      1 VFG041993(gb|WP_011004167)
      4 VFG042715(gb|WP_000123651)
      3 VFG042718(gb|WP_000520684)
      2 VFG043038(gb|NP_460874)
      1 VFG043040(gb|NP_460876)
      1 VFG043045(gb|NP_460881)
      2 VFG043073(gb|WP_000879706)
      2 VFG043078(gb|WP_000349287)
      4 VFG043079(gb|WP_000625837)
      1 VFG043080(gb|WP_001295442)
      7 VFG043081(gb|WP_000589319)
      2 VFG043085(gb|WP_001259575)
      2 VFG043086(gb|WP_000067016)
      2 VFG043087(gb|WP_001278933)
      4 VFG043088(gb|WP_000983602)
      3 VFG043095(gb|WP_000795630)
      3 VFG043096(gb|WP_000906325)
      2 VFG043097(gb|WP_001291603)
      2 VFG043104(gb|WP_000270418)
      1 VFG043106(gb|WP_001274299)
      3 VFG043107(gb|WP_000994443)
