      2 VFG000077(gb|NP_465991)
     11 VFG000079(gb|NP_463763)
      3 VFG000080(gb|NP_464522)
      4 VFG000315(gb|WP_000694809)
      2 VFG000331(gb|WP_005693548)
      1 VFG000332(gb|WP_005632797)
      5 VFG001269(gb|WP_010929996)
      1 VFG001348(gb|WP_000659580)
      2 VFG001373(gb|WP_000758382)
      8 VFG001374(gb|WP_000077424)
      8 VFG001376(gb|WP_000695335)
      2 VFG001855(gb|WP_197535493)
      1 VFG001967(gb|YP_002344822)
      6 VFG001969(gb|YP_002344824)
      3 VFG002365(gb|WP_005167740)
      5 VFG002965(gb|WP_011302064)
      4 VFG002966(gb|WP_011274717)
      3 VFG005020(gb|WP_011274718)
      2 VFG005097(gb|WP_011274725)
      3 VFG005352(gb|WP_002986042)
      4 VFG005359(gb|WP_002899102)
      4 VFG005360(gb|WP_002262489)
      1 VFG005361(gb|WP_002352221)
      4 VFG005370(gb|WP_002262719)
      3 VFG005386
      2 VFG005388
      4 VFG005391(gb|WP_002352269)
      2 VFG005392(gb|WP_011836622)
      4 VFG005393(gb|WP_002352262)
      2 VFG005530(gb|WP_000681597)
      2 VFG005553(gb|WP_002263425)
      1 VFG005841(gb|WP_002262748)
      2 VFG005844(gb|WP_011681165)
      1 VFG005866(gb|WP_011227236)
      1 VFG005874(gb|WP_002986125)
      3 VFG005898(gb|WP_002904719)
      1 VFG005901(gb|WP_002261975)
      1 VFG005913(gb|WP_002261976)
      5 VFG005920(gb|WP_000750328)
      4 VFG005925(gb|WP_002261977)
      3 VFG005964(gb|WP_011681173)
      1 VFG005976(gb|WP_011681174)
      8 VFG005992(gb|WP_000685095)
      1 VFG006000(gb|WP_011681176)
      4 VFG006011(gb|WP_011681177)
      1 VFG006022(gb|WP_002947383)
      2 VFG006032(gb|WP_011226149)
      2 VFG006041(gb|WP_011681286)
      1 VFG006053(gb|WP_011226048)
      2 VFG006054(gb|WP_041827753)
      1 VFG006058(gb|WP_011226049)
      2 VFG006071(gb|WP_011681439)
      3 VFG006074(gb|WP_011226325)
      4 VFG006077(gb|WP_011227431)
      6 VFG006079(gb|WP_011681442)
      3 VFG006082(gb|WP_011226326)
      2 VFG006083(gb|WP_011681443)
      5 VFG006084(gb|WP_002948020)
      3 VFG006085(gb|WP_011681444)
      2 VFG006086(gb|WP_011226328)
      2 VFG006087(gb|WP_011681445)
      1 VFG006088(gb|WP_041828290)
      2 VFG006334(gb|WP_002236579)
      1 VFG006472(gb|WP_000724295)
      5 VFG006476(gb|WP_011115250)
      1 VFG006495(gb|WP_011578340)
      4 VFG006635(gb|WP_011115343)
      9 VFG006674(gb|WP_011577083)
      2 VFG006715(gb|WP_010991027)
      3 VFG006720(gb|WP_011702434)
      3 VFG006797(gb|WP_011702610)
      1 VFG006829(gb|WP_003719652)
      2 VFG007639(gb|WP_043920918)
      1 VFG007656(gb|WP_011078838)
      1 VFG007658(gb|WP_011149273)
      1 VFG007793(gb|WP_014000413)
      2 VFG009230(gb|WP_041307902)
      1 VFG009576(gb|WP_024637120)
      1 VFG009722(gb|WP_083775447)
      1 VFG009859(gb|WP_003872811)
      2 VFG009865(gb|WP_041307013)
      2 VFG011124
      3 VFG011651(gb|WP_011731800)
      1 VFG011703(gb|WP_002869409)
      1 VFG011765(gb|WP_002850265)
      1 VFG011829(gb|WP_011731675)
      1 VFG011869(gb|WP_002848349)
      2 VFG011933(gb|WP_011731940)
      4 VFG011937(gb|WP_002849696)
      3 VFG012005(gb|WP_002850705)
      1 VFG012068(gb|WP_002850222)
     94 VFG012095(gb|WP_003435012)
     17 VFG012096(gb|WP_011722916)
      2 VFG012097(gb|WP_003462314)
      3 VFG012099(gb|WP_011100542)
     13 VFG012101(gb|WP_010965990)
     25 VFG012102(gb|WP_011967678)
     20 VFG012103(gb|WP_003514589)
     13 VFG012104(gb|WP_011861612)
      1 VFG012109(gb|WP_035109596)
      1 VFG013108(gb|WP_005686722)
      1 VFG013155(gb|WP_012341780)
      1 VFG013178(gb|WP_012341378)
      1 VFG013239(gb|WP_012054788)
      2 VFG013252(gb|WP_010945439)
      1 VFG013260(gb|WP_010868968)
      1 VFG013269(gb|WP_010945211)
      1 VFG013357
      1 VFG013373(gb|WP_011608862)
      2 VFG013485(gb|WP_074039892)
      1 VFG013732(gb|WP_006769637)
      1 VFG014129(gb|WP_003150889)
      2 VFG014135(gb|WP_025297832)
      1 VFG014847(gb|WP_011266795)
      2 VFG014854(gb|WP_011921099)
      3 VFG015068(gb|WP_003156446)
      1 VFG015071(gb|WP_011268595)
      5 VFG015076(gb|WP_011062714)
      3 VFG015077(gb|WP_041475601)
      1 VFG015497(gb|WP_011064261)
      1 VFG015782(gb|WP_012270935)
      5 VFG015783(gb|WP_012313127)
      1 VFG016166(gb|WP_003372869)
      4 VFG016377(gb|WP_000286451)
      3 VFG016381(gb|WP_033685340)
      2 VFG016382(gb|WP_000757832)
      6 VFG016387(gb|WP_000996578)
     13 VFG016390(gb|WP_001109538)
      1 VFG016402(gb|WP_000757828)
      1 VFG016416(gb|WP_000060578)
      7 VFG016433(gb|WP_000757777)
      1 VFG016469(gb|WP_011206515)
      7 VFG016483(gb|WP_010875022)
     10 VFG016484(gb|WP_009885583)
     48 VFG016485(gb|WP_011113468)
      2 VFG016489(gb|WP_011264744)
     10 VFG016490(gb|NP_975163)
     80 VFG016491(gb|WP_011076858)
     25 VFG016492(gb|WP_010925206)
     44 VFG016493(gb|WP_011283803)
     95 VFG016494(gb|WP_004024476)
      1 VFG016495(gb|WP_011166362)
      1 VFG016866(gb|WP_011006421)
      1 VFG017784(gb|WP_011989577)
      1 VFG017974
      2 VFG017987(gb|WP_012006774)
      3 VFG018000(gb|WP_002877056)
      5 VFG018001(gb|WP_002866148)
      3 VFG018018(gb|WP_002877116)
      7 VFG018067(gb|WP_002866272)
      1 VFG018514(gb|WP_000927223)
      6 VFG018652(gb|WP_006154814)
      1 VFG018661(gb|WP_011999924)
      7 VFG018662(gb|WP_012130507)
      6 VFG018664(gb|WP_012000426)
     25 VFG019098(gb|WP_142355920)
      1 VFG019132(gb|WP_012343546)
     17 VFG019134(gb|WP_012422966)
      2 VFG019135(gb|WP_003357641)
     10 VFG019140(gb|WP_012423869)
      2 VFG019533(gb|WP_000238754)
      1 VFG019582(gb|WP_001262896)
      2 VFG019602(gb|WP_001210318)
      4 VFG019648(gb|WP_000480093)
      1 VFG019900(gb|WP_012722328)
      3 VFG020305(gb|WP_012413523)
      1 VFG021683(gb|WP_001112028)
      1 VFG021794(gb|WP_013240890)
      1 VFG021855(gb|WP_011726608)
      7 VFG022670(gb|WP_013831099)
      4 VFG022866(gb|WP_013829374)
      1 VFG023800(gb|WP_071822701)
      2 VFG024212(gb|WP_009954371)
      1 VFG025294(gb|WP_009896189)
      1 VFG027131(gb|WP_015309447)
      1 VFG027302(gb|WP_005057565)
      2 VFG029506(gb|WP_011891286)
      1 VFG029516(gb|WP_015292076)
      2 VFG030679(gb|WP_011730288)
      1 VFG030684(gb|WP_011781637)
      2 VFG031039(gb|WP_011726364)
      1 VFG031395(gb|WP_011738760)
      1 VFG031732(gb|WP_011558087)
      1 VFG031949(gb|WP_003729668)
      5 VFG031961(gb|WP_012985768)
      2 VFG032519(gb|WP_012986167)
      2 VFG034875(gb|WP_001270087)
     13 VFG037726(gb|WP_001027059)
      3 VFG037890(gb|WP_001165098)
      1 VFG037895(gb|WP_001175098)
      1 VFG037908(gb|WP_000487070)
      6 VFG038031(gb|WP_001175100)
      8 VFG038681(gb|WP_005334720)
      1 VFG038712(gb|WP_005319287)
      2 VFG038916(gb|WP_011705263)
      1 VFG040958(gb|WP_012542819)
      6 VFG040960(gb|WP_162493344)
      1 VFG040966(gb|WP_008807379)
      3 VFG040967(gb|WP_012542824)
      2 VFG040968(gb|WP_012542825)
      1 VFG041152(gb|WP_006484392)
      1 VFG041185(gb|WP_034168298)
      2 VFG042084(gb|NP_311752)
      2 VFG042404
     13 VFG042830(gb|WP_003451114)
      3 VFG042842(gb|WP_011010862)
      2 VFG042991(gb|ACI49665)
      2 VFG042993(gb|ACI49667)
      2 VFG043025(gb|NP_460148)
      1 VFG043040(gb|NP_460876)
      2 VFG043292(gb|WP_003425244)
      9 VFG043297(gb|WP_011860700)
      1 VFG043301(gb|WP_011860704)
      4 VFG043309(gb|WP_011860706)
      3 VFG043310(gb|WP_011860707)
      6 VFG043393(gb|YP_002343724)
      7 VFG043394(gb|YP_002343725)
      7 VFG043402(gb|YP_002344511)
      8 VFG043550(gb|NP_214954)
     12 VFG043573(gb|NP_219906)
     13 VFG043593(gb|WP_000078946)
      1 VFG043608(gb|WP_000682783)
      2 VFG043609(gb|AAG18638)
      1 VFG043648(gb|NP_252312)
      1 VFG043984(gb|CAA72509)
      1 VFG044105(gb|WP_010922614)
      1 VFG044110(gb|WP_010929751)
      5 VFG044131(gb|WP_005874564)
      2 VFG044229(gb|WP_011533702)
      3 VFG045729(gb|WP_085956275)
      1 VFG045750(gb|WP_003633246)
      1 VFG045793(gb|WP_000771429)
     60 VFG046458(gb|WP_003024794)
     28 VFG046459(gb|WP_004287053)
     11 VFG046467(gb|WP_014548920)
     60 VFG046470(gb|WP_014548920)
     41 VFG046474(gb|WP_014714676)
    179 VFG046475(gb|WP_013922406)
      2 VFG046612(gb|WP_014548584)
      7 VFG046639(gb|WP_004287497)
      1 VFG046654(gb|WP_014715512)
      5 VFG047105(gb|WP_012280807)
      2 VFG047169(gb|WP_013922530)
      5 VFG047710(gb|WP_014547360)
      2 VFG047718(gb|WP_013921812)
      2 VFG048236(gb|WP_002916189)
      1 VFG048315(gb|WP_014599252)
      2 VFG048371(gb|WP_014839452)
      1 VFG048399(gb|WP_000756959)
      1 VFG048411(gb|WP_014228361)
      2 VFG048462(gb|WP_014228353)
      2 VFG048474(gb|YP_005225742)
      2 VFG048498(gb|WP_012737619)
      2 VFG048707(gb|WP_015958246)
      2 VFG048708(gb|WP_041168969)
      1 VFG048715(gb|WP_004140184)
      1 VFG048730
      2 VFG048760(gb|WP_004183804)
