      2 VFG000077(gb|NP_465991)
     14 VFG000079(gb|NP_463763)
      4 VFG000080(gb|NP_464522)
      1 VFG000330(gb|WP_005694491)
      3 VFG000331(gb|WP_005693548)
      2 VFG000335(gb|WP_010869142)
      1 VFG000694(gb|AAP42187)
      1 VFG000930(gb|WP_000077767)
      1 VFG001248(gb|NP_249788)
     16 VFG001269(gb|WP_010929996)
      1 VFG001301(gb|WP_000459062)
      2 VFG001360(gb|WP_001042179)
      1 VFG001372(gb|WP_000598627)
      3 VFG001374(gb|WP_000077424)
      2 VFG001375(gb|WP_000594468)
      4 VFG001967(gb|YP_002344822)
      2 VFG001969(gb|YP_002344824)
      2 VFG002049(gb|WP_001173470)
      1 VFG002182(gb|WP_002376666)
      1 VFG002965(gb|WP_011302064)
      1 VFG005042(gb|WP_011274720)
     12 VFG005191(gb|WP_011681101)
     13 VFG005324(gb|WP_082302295)
      1 VFG005352(gb|WP_002986042)
      3 VFG005353(gb|WP_000260656)
     25 VFG005359(gb|WP_002899102)
      1 VFG005378(gb|WP_011836996)
      1 VFG005386
      1 VFG005389(gb|WP_011836739)
      2 VFG005392(gb|WP_011836622)
      1 VFG005393(gb|WP_002352262)
      2 VFG005486(gb|WP_000417180)
      1 VFG005556(gb|WP_011680653)
      1 VFG005576(gb|WP_000022832)
      6 VFG005579(gb|WP_000022815)
      5 VFG005582(gb|WP_002897814)
      1 VFG005838(gb|WP_011836759)
      1 VFG005862(gb|WP_009659423)
      1 VFG005874(gb|WP_002986125)
      2 VFG005922(gb|WP_011837183)
      2 VFG005926(gb|WP_011227240)
      1 VFG005946(gb|WP_011837185)
      5 VFG005964(gb|WP_011681173)
      2 VFG005976(gb|WP_011681174)
      1 VFG005988(gb|WP_011681175)
     10 VFG005992(gb|WP_000685095)
      2 VFG005994(gb|WP_011837189)
      2 VFG005999(gb|WP_011226042)
      5 VFG006000(gb|WP_011681176)
      4 VFG006009(gb|WP_011227247)
      2 VFG006011(gb|WP_011681177)
      4 VFG006022(gb|WP_002947383)
      9 VFG006031(gb|WP_011226045)
      5 VFG006040(gb|WP_011226046)
      2 VFG006046(gb|WP_011226149)
      5 VFG006047(gb|WP_011226047)
      9 VFG006048(gb|WP_011681434)
      4 VFG006053(gb|WP_011226048)
      6 VFG006054(gb|WP_041827753)
      7 VFG006057(gb|WP_011227426)
      6 VFG006058(gb|WP_011226049)
     12 VFG006059(gb|WP_011681436)
      8 VFG006062(gb|WP_002947383)
      2 VFG006067(gb|WP_011681438)
      1 VFG006068(gb|WP_002902061)
      4 VFG006069(gb|WP_011227429)
      1 VFG006073(gb|WP_011227430)
      7 VFG006075(gb|WP_011681440)
      6 VFG006077(gb|WP_011227431)
      2 VFG006078(gb|WP_002948022)
     17 VFG006079(gb|WP_011681442)
      9 VFG006081(gb|WP_014621820)
      2 VFG006083(gb|WP_011681443)
      4 VFG006085(gb|WP_011681444)
      2 VFG006086(gb|WP_011226328)
     10 VFG006087(gb|WP_011681445)
      2 VFG006088(gb|WP_041828290)
      9 VFG006089(gb|WP_011681446)
      1 VFG006720(gb|WP_011702434)
      4 VFG007394(gb|WP_000840982)
      1 VFG007484(gb|WP_000079330)
      5 VFG007656(gb|WP_011078838)
      2 VFG007657(gb|WP_043877045)
      4 VFG007658(gb|WP_011149273)
      5 VFG007793(gb|WP_014000413)
      2 VFG007811(gb|WP_008263844)
      3 VFG008277(gb|WP_011777397)
      3 VFG009303(gb|WP_011782503)
      2 VFG009331(gb|WP_003897243)
      2 VFG009408(gb|WP_011780782)
      1 VFG009718(gb|WP_011728563)
      4 VFG009720(gb|WP_011779686)
      2 VFG009928(gb|WP_003894345)
      2 VFG011124
      1 VFG011139(gb|WP_012415794)
      2 VFG011260(gb|WP_012417352)
      2 VFG011703(gb|WP_002869409)
      1 VFG011813(gb|WP_002850283)
     14 VFG012095(gb|WP_003435012)
     13 VFG012096(gb|WP_011722916)
      8 VFG012099(gb|WP_011100542)
     11 VFG012101(gb|WP_010965990)
      7 VFG012102(gb|WP_011967678)
     30 VFG012103(gb|WP_003514589)
      2 VFG012113(gb|WP_003520265)
      2 VFG012310(gb|WP_001244821)
      2 VFG012522(gb|WP_001015721)
      1 VFG012865
      1 VFG013101(gb|WP_011271972)
      3 VFG013130(gb|WP_010945652)
      2 VFG013146(gb|WP_012340653)
      2 VFG013155(gb|WP_012341780)
      1 VFG013167(gb|WP_012341126)
      2 VFG013186(gb|WP_012340561)
      1 VFG013187(gb|WP_012341760)
      3 VFG013239(gb|WP_012054788)
      4 VFG013260(gb|WP_010868968)
      1 VFG013286(gb|WP_005694325)
      1 VFG013329(gb|WP_005685920)
      2 VFG013353(gb|WP_012054573)
      3 VFG013366(gb|WP_012054571)
      2 VFG013367(gb|WP_012055274)
     10 VFG013368(gb|WP_005693225)
      2 VFG013371(gb|WP_005648212)
      1 VFG013372(gb|WP_010944658)
      2 VFG013376(gb|WP_012054551)
      1 VFG013386(gb|WP_012054516)
      2 VFG013390(gb|WP_005651701)
      2 VFG013416(gb|WP_010944765)
      2 VFG013476(gb|WP_032828451)
      2 VFG013516(gb|WP_010944247)
      2 VFG013534(gb|WP_010944436)
      1 VFG013535(gb|WP_011609092)
      1 VFG013614(gb|WP_005693475)
      1 VFG013672(gb|WP_010934130)
      1 VFG013906(gb|WP_007953348)
      1 VFG014001(gb|WP_003243065)
      1 VFG014120(gb|WP_042169654)
      7 VFG014129(gb|WP_003150889)
      1 VFG014135(gb|WP_025297832)
      1 VFG014368(gb|WP_014597048)
      1 VFG014455(gb|WP_011534906)
      5 VFG014851(gb|WP_011535591)
      3 VFG014854(gb|WP_011921099)
      2 VFG014951(gb|WP_012077033)
      1 VFG014962(gb|WP_011912408)
      2 VFG014984(gb|NP_253136)
      3 VFG014987(gb|WP_003377590)
      2 VFG015071(gb|WP_011268595)
      2 VFG015072(gb|WP_011169248)
      4 VFG015076(gb|WP_011062714)
     12 VFG015077(gb|WP_041475601)
      2 VFG015498(gb|WP_012018669)
      1 VFG015676(gb|WP_012273513)
      1 VFG015783(gb|WP_012313127)
      1 VFG015806(gb|WP_012314365)
      1 VFG015821(gb|WP_012315374)
      1 VFG016021(gb|WP_003148545)
     10 VFG016184(gb|WP_005762826)
      4 VFG016377(gb|WP_000286451)
      1 VFG016390(gb|WP_001109538)
      2 VFG016391(gb|WP_000276545)
      1 VFG016394(gb|WP_000608671)
      1 VFG016400(gb|WP_000502776)
      1 VFG016433(gb|WP_000757777)
      9 VFG016450(gb|WP_011076982)
      1 VFG016470(gb|WP_011290436)
      1 VFG016472(gb|WP_011206327)
     11 VFG016483(gb|WP_010875022)
      8 VFG016484(gb|WP_009885583)
     17 VFG016485(gb|WP_011113468)
      3 VFG016489(gb|WP_011264744)
      7 VFG016490(gb|NP_975163)
     34 VFG016491(gb|WP_011076858)
      7 VFG016492(gb|WP_010925206)
     62 VFG016493(gb|WP_011283803)
     28 VFG016494(gb|WP_004024476)
