     47 VFG000079(gb|NP_463763)
      8 VFG015076(gb|WP_011062714)
     10 VFG015077(gb|WP_041475601)
      1 VFG015494(gb|WP_011167352)
      3 VFG015495(gb|WP_049586082)
      1 VFG015497(gb|WP_011064261)
      5 VFG015498(gb|WP_012018669)
      4 VFG015676(gb|WP_012273513)
      2 VFG015677(gb|WP_012315528)
      1 VFG015680(gb|WP_012273511)
     12 VFG015711(gb|WP_012315508)
      2 VFG015753(gb|WP_012312809)
      2 VFG015759(gb|WP_012312806)
      7 VFG015806(gb|WP_012314365)
      2 VFG015821(gb|WP_012315374)
      2 VFG015826(gb|WP_012273396)
      2 VFG016112(gb|WP_171053477)
      1 VFG016184(gb|WP_005762826)
      2 VFG016380(gb|WP_000609547)
      6 VFG016387(gb|WP_000996578)
      1 VFG016391(gb|WP_000276545)
      2 VFG016401(gb|WP_000122128)
      2 VFG016455(gb|WP_041593683)
      2 VFG016470(gb|WP_011290436)
    104 VFG016483(gb|WP_010875022)
     10 VFG016484(gb|WP_009885583)
    123 VFG016485(gb|WP_011113468)
     33 VFG016489(gb|WP_011264744)
     23 VFG016490(gb|NP_975163)
     93 VFG016491(gb|WP_011076858)
     32 VFG016492(gb|WP_010925206)
     26 VFG016493(gb|WP_011283803)
     64 VFG016494(gb|WP_004024476)
      7 VFG016495(gb|WP_011166362)
      1 VFG016789(gb|WP_011179056)
      7 VFG016866(gb|WP_011006421)
      4 VFG018001(gb|WP_002866148)
     37 VFG018652(gb|WP_006154814)
     23 VFG018662(gb|WP_012130507)
      2 VFG018664(gb|WP_012000426)
      1 VFG018675(gb|WP_041789920)
      2 VFG019077(gb|WP_000260685)
      2 VFG019078(gb|WP_000260667)
      6 VFG019118(gb|WP_000861662)
      3 VFG019119(gb|WP_001076780)
      5 VFG019132(gb|WP_012343546)
      4 VFG019134(gb|WP_012422966)
      1 VFG019745(gb|WP_015886343)
      1 VFG019760(gb|WP_012722471)
     12 VFG019781(gb|WP_012613866)
      1 VFG019782(gb|WP_003163315)
      1 VFG021788(gb|WP_013241313)
      2 VFG022786(gb|WP_013828471)
      7 VFG022860(gb|YP_001703741)
     13 VFG022866(gb|WP_013829374)
      1 VFG022941(gb|WP_013827874)
      1 VFG023800(gb|WP_071822701)
      1 VFG024121(gb|WP_013472368)
      3 VFG024127(gb|WP_011894790)
      4 VFG024128(gb|WP_026071295)
      2 VFG024130(gb|WP_026071295)
      1 VFG024208(gb|WP_014942502)
      2 VFG024680(gb|WP_085978051)
     25 VFG025294(gb|WP_009896189)
      1 VFG025654(gb|WP_009893444)
      3 VFG026291(gb|WP_011694187)
      1 VFG026302(gb|WP_009889285)
      4 VFG026325(gb|WP_009889299)
      1 VFG026729(gb|WP_020822014)
      2 VFG026964(gb|WP_015290883)
      1 VFG026967(gb|WP_071997904)
      1 VFG026983(gb|WP_086426999)
      2 VFG026984(gb|WP_003878615)
      3 VFG026985(gb|WP_051073897)
      1 VFG027180(gb|WP_198345124)
      3 VFG029485(gb|WP_010908937)
      1 VFG029496(gb|WP_011777879)
      2 VFG029506(gb|WP_011891286)
      4 VFG030676(gb|WP_011724098)
     14 VFG030679(gb|WP_011730288)
      5 VFG030684(gb|WP_011781637)
      4 VFG030692(gb|WP_013828150)
     12 VFG030694(gb|WP_013471930)
      1 VFG030700(gb|WP_005098896)
      3 VFG030724(gb|WP_015308640)
      2 VFG031042(gb|WP_011726765)
      2 VFG031061(gb|WP_009952664)
      1 VFG031084(gb|WP_041312930)
      1 VFG031352(gb|WP_010949941)
      1 VFG031353(gb|WP_011725961)
      1 VFG031400(gb|WP_085979799)
      1 VFG031403(gb|WP_014711794)
      1 VFG031404(gb|WP_085981087)
      1 VFG031409
      2 VFG031677(gb|WP_014876913)
      2 VFG031736(gb|WP_011778105)
      3 VFG031960(gb|WP_014092990)
      4 VFG032518(gb|WP_014093400)
      1 VFG036295(gb|WP_003710978)
      1 VFG037029(gb|WP_010951343)
      1 VFG037044(gb|WP_013448270)
      6 VFG037726(gb|WP_001027059)
      3 VFG037890(gb|WP_001165098)
      1 VFG037898(gb|YP_001083149)
      3 VFG037903(gb|WP_001175102)
      2 VFG037923(gb|WP_000699387)
      2 VFG037938(gb|WP_000104825)
      1 VFG038170(gb|WP_000209955)
      1 VFG038279(gb|WP_005338295)
      2 VFG038395(gb|WP_011705721)
      1 VFG038396(gb|WP_005310704)
      1 VFG038464(gb|WP_011707389)
      2 VFG038681(gb|WP_005334720)
      1 VFG038687(gb|WP_016350057)
      1 VFG038755(gb|WP_011706626)
      4 VFG038757(gb|WP_011898552)
      1 VFG038764(gb|WP_017409846)
      7 VFG038916(gb|WP_011705263)
      3 VFG038918(gb|WP_164927583)
     10 VFG040878(gb|NP_249377)
      7 VFG040891(gb|WP_019237945)
      1 VFG040920(gb|WP_004533498)
      1 VFG040983(gb|WP_028853770)
     14 VFG041020(gb|NP_250353)
      1 VFG041021(gb|NP_250354)
      1 VFG041031(gb|NP_251049)
     10 VFG041043(gb|NP_251061)
      1 VFG041066(gb|WP_010973763)
      7 VFG041152(gb|WP_006484392)
      1 VFG041163(gb|WP_000614300)
      9 VFG041222(gb|WP_012907484)
      7 VFG041304(gb|WP_010947678)
      5 VFG041722(gb|WP_006489706)
      2 VFG041785(gb|WP_011176697)
      2 VFG041786(gb|WP_011176695)
      1 VFG041790(gb|WP_011176690)
      1 VFG041845(gb|WP_011136178)
      1 VFG042265(gb|AAS91810)
      2 VFG042975
      3 VFG043034(gb|NP_460870)
      3 VFG043043(gb|NP_460879)
      1 VFG043117(gb|WP_001253441)
      1 VFG043152(gb|WP_005462793)
      1 VFG043319(gb|WP_010946589)
      1 VFG043345(gb|WP_011946713)
      1 VFG043367(gb|WP_000971620)
      2 VFG043452(gb|WP_001170264)
      1 VFG043469(gb|YP_001201070)
    121 VFG043550(gb|NP_214954)
      1 VFG043556(gb|WP_009885879)
      1 VFG043573(gb|NP_219906)
      4 VFG043587(gb|WP_001050554)
      4 VFG043589(gb|WP_000044536)
      2 VFG043591(gb|ABL73998)
     11 VFG043593(gb|WP_000078946)
      1 VFG043603(gb|WP_078064065)
      2 VFG044091(gb|NP_252096)
      6 VFG044110(gb|WP_010929751)
     18 VFG044131(gb|WP_005874564)
      1 VFG044153(gb|WP_011063599)
     16 VFG044225(gb|WP_011533698)
      5 VFG044228(gb|WP_044488032)
      1 VFG044229(gb|WP_011533702)
      2 VFG044253(gb|WP_001045111)
      1 VFG044256(gb|WP_001179384)
      1 VFG044257(gb|WP_000610051)
      2 VFG044273(gb|WP_001214661)
      2 VFG044277(gb|WP_001052566)
      8 VFG044304(gb|WP_000588838)
      7 VFG044315(gb|WP_012492605)
      1 VFG045305(gb|WP_010946494)
      9 VFG045692(gb|WP_197532029)
      1 VFG045729(gb|WP_085956275)
      1 VFG045750(gb|WP_003633246)
     24 VFG046458(gb|WP_003024794)
     27 VFG046459(gb|WP_004287053)
     35 VFG046467(gb|WP_014548920)
     33 VFG046470(gb|WP_014548920)
     29 VFG046474(gb|WP_014714676)
    258 VFG046475(gb|WP_013922406)
      1 VFG047024(gb|WP_014548761)
      1 VFG047037(gb|WP_012429802)
      2 VFG047717(gb|WP_014714141)
      5 VFG048789(gb|WP_014838943)
     18 VFG048790(gb|WP_014230056)
      2 VFG048796(gb|WP_015958696)
      4 VFG048822(gb|WP_004122480)
      1 VFG048823(gb|WP_014230059)
      3 VFG048826(gb|YP_005227857)
      1 VFG048833(gb|WP_014838944)
     11 VFG048837(gb|YP_005227858)
      1 VFG048840(gb|WP_015958698)
     11 VFG048844(gb|WP_014838945)
      5 VFG048953(gb|WP_012967596)
      1 VFG048964(gb|WP_012967597)
      1 VFG048970(gb|WP_004175261)
      1 VFG048973(gb|WP_000704907)
      2 VFG049042(gb|WP_012967600)
      2 VFG049103(gb|WP_004175258)
      2 VFG049189(gb|WP_014226431)
      1 VFG050173(gb|WP_000702222)
      1 VFG050199(gb|WP_000734425)
      1 VFG050200(gb|WP_001024122)
     12 VFG050201(gb|WP_000471738)
     17 VFG050205(gb|WP_000122126)
      1 VFG050208(gb|WP_001207190)
