     38 VFG000079(gb|NP_463763)
      7 VFG000080(gb|NP_464522)
      1 VFG000331(gb|WP_005693548)
      7 VFG000477(gb|NP_461845)
      2 VFG000927(gb|WP_000096764)
      1 VFG000928(gb|WP_000640938)
      4 VFG000930(gb|WP_000077767)
      2 VFG000931(gb|WP_001336900)
      1 VFG001248(gb|NP_249788)
      3 VFG001269(gb|WP_010929996)
      7 VFG001348(gb|WP_000659580)
     17 VFG001373(gb|WP_000758382)
      3 VFG001374(gb|WP_000077424)
      1 VFG001375(gb|WP_000594468)
      2 VFG001443(gb|AAF37887)
      4 VFG001444(gb|AAG10151)
      4 VFG001855(gb|WP_197535493)
      5 VFG001887(gb|WP_010947186)
     20 VFG001967(gb|YP_002344822)
      1 VFG001969(gb|YP_002344824)
      2 VFG002046(gb|WP_000135089)
      2 VFG002054(gb|WP_000633233)
     20 VFG002182(gb|WP_002376666)
      1 VFG002966(gb|WP_011274717)
      1 VFG004216(gb|WP_000753917)
      2 VFG005186(gb|YP_001198858)
      1 VFG005243(gb|WP_010922693)
      2 VFG005253(gb|WP_011285200)
      5 VFG005352(gb|WP_002986042)
      4 VFG005353(gb|WP_000260656)
      5 VFG005359(gb|WP_002899102)
     11 VFG005360(gb|WP_002262489)
      5 VFG005389(gb|WP_011836739)
     18 VFG005582(gb|WP_002897814)
     48 VFG005862(gb|WP_009659423)
      1 VFG005868(gb|WP_011681166)
      2 VFG005898(gb|WP_002904719)
      3 VFG005926(gb|WP_011227240)
      9 VFG005940(gb|WP_011681171)
      1 VFG005952(gb|WP_011681172)
      1 VFG005986(gb|WP_196767671)
      1 VFG005990(gb|WP_000659582)
     11 VFG005992(gb|WP_000685095)
      3 VFG005997(gb|WP_002263084)
      1 VFG006004(gb|WP_001819836)
      3 VFG006015(gb|WP_000676152)
      2 VFG006054(gb|WP_041827753)
      4 VFG006074(gb|WP_011226325)
      1 VFG006089(gb|WP_011681446)
      2 VFG006091(gb|WP_011226331)
      3 VFG006198(gb|WP_010981144)
      3 VFG006334(gb|WP_002236579)
     14 VFG006496(gb|WP_011115254)
      1 VFG006655(gb|WP_011115026)
      4 VFG006720(gb|WP_011702434)
      1 VFG006797(gb|WP_011702610)
      1 VFG007333(gb|WP_011262374)
     13 VFG007373(gb|WP_011078343)
      1 VFG007394(gb|WP_000840982)
      1 VFG007433(gb|WP_011079841)
      1 VFG007434(gb|WP_011079841)
      2 VFG007456(gb|WP_005457757)
     21 VFG007457(gb|WP_026130674)
      2 VFG007458(gb|WP_043877279)
     12 VFG007489(gb|WP_011262361)
     21 VFG007552(gb|WP_005479477)
      1 VFG007640(gb|WP_043877039)
      1 VFG007656(gb|WP_011078838)
      9 VFG007657(gb|WP_043877045)
      1 VFG007793(gb|WP_014000413)
      2 VFG007909(gb|WP_003876146)
      2 VFG007914(gb|WP_011780329)
      1 VFG009135(gb|YP_005360856)
      1 VFG009161(gb|WP_005067995)
      4 VFG009244(gb|WP_011893656)
     11 VFG009303(gb|WP_011782503)
      1 VFG009404(gb|WP_010908031)
      1 VFG009577(gb|WP_011741579)
      7 VFG009718(gb|WP_011728563)
      2 VFG009719(gb|WP_011894790)
      1 VFG009720(gb|WP_011779686)
      1 VFG009806(gb|WP_036377334)
      1 VFG009818(gb|WP_014878477)
      4 VFG009928(gb|WP_003894345)
      2 VFG010485(gb|WP_197535493)
      3 VFG011124
      1 VFG011933(gb|WP_011731940)
     13 VFG012095(gb|WP_003435012)
     16 VFG012096(gb|WP_011722916)
      4 VFG012097(gb|WP_003462314)
      2 VFG012099(gb|WP_011100542)
     29 VFG012101(gb|WP_010965990)
      3 VFG012102(gb|WP_011967678)
     64 VFG012103(gb|WP_003514589)
      1 VFG012113(gb|WP_003520265)
      3 VFG012223(gb|WP_000723802)
      1 VFG012247(gb|WP_011478336)
      2 VFG012253(gb|WP_000597759)
      1 VFG012527(gb|WP_000703047)
      2 VFG012552(gb|WP_000369530)
     18 VFG012865
      2 VFG012978(gb|WP_000347634)
      2 VFG012984(gb|WP_001007145)
      2 VFG013009(gb|WP_001034900)
      2 VFG013037(gb|WP_000640969)
      1 VFG013101(gb|WP_011271972)
      1 VFG013108(gb|WP_005686722)
      2 VFG013130(gb|WP_010945652)
      1 VFG013156(gb|WP_012341779)
      4 VFG013186(gb|WP_012340561)
      4 VFG013260(gb|WP_010868968)
      1 VFG013287(gb|WP_005688951)
      2 VFG013327(gb|WP_010869047)
      2 VFG013365(gb|WP_010869077)
      3 VFG013368(gb|WP_005693225)
      2 VFG013402(gb|WP_011272387)
     98 VFG013434(gb|WP_010945082)
      4 VFG013464(gb|WP_011609611)
      1 VFG013530(gb|WP_010869249)
     15 VFG013534(gb|WP_010944436)
      1 VFG013627
      1 VFG013672(gb|WP_010934130)
      4 VFG013733(gb|WP_003854229)
      6 VFG013734(gb|WP_011013698)
      3 VFG013781(gb|WP_011912243)
      2 VFG013993(gb|WP_026006503)
      1 VFG014043(gb|WP_012074000)
      2 VFG014051(gb|WP_011063998)
     16 VFG014129(gb|WP_003150889)
      1 VFG014135(gb|WP_025297832)
      2 VFG014224(gb|WP_003247067)
      1 VFG014359(gb|WP_003382141)
      2 VFG014360(gb|WP_003316803)
      4 VFG014366(gb|WP_003222863)
      1 VFG014367(gb|WP_012019027)
      2 VFG014368(gb|WP_014597048)
      4 VFG014390(gb|WP_011534911)
      1 VFG014455(gb|WP_011534906)
      1 VFG014457(gb|WP_011333051)
      1 VFG014582(gb|WP_002554275)
      2 VFG014602(gb|WP_017243981)
      3 VFG014851(gb|WP_011535591)
      3 VFG014854(gb|WP_011921099)
      1 VFG014855
      3 VFG014892(gb|WP_011912351)
      3 VFG014905(gb|WP_196240458)
      2 VFG014951(gb|WP_012077033)
      4 VFG014952(gb|WP_003140933)
      1 VFG014956(gb|WP_049587369)
      1 VFG014985(gb|WP_012077206)
      2 VFG014995(gb|WP_011921011)
      1 VFG015068(gb|WP_003156446)
      4 VFG015071(gb|WP_011268595)
      3 VFG015076(gb|WP_011062714)
      2 VFG015077(gb|WP_041475601)
      1 VFG015495(gb|WP_049586082)
      2 VFG015496(gb|WP_012052412)
      4 VFG015497(gb|WP_011064261)
      3 VFG015498(gb|WP_012018669)
      1 VFG015666(gb|WP_012273518)
      6 VFG015676(gb|WP_012273513)
     11 VFG015677(gb|WP_012315528)
      2 VFG015713(gb|WP_012315500)
      1 VFG015753(gb|WP_012312809)
      2 VFG015772(gb|WP_012274088)
      2 VFG015805(gb|WP_012272402)
      4 VFG016023(gb|WP_011103875)
     18 VFG016025(gb|WP_005753277)
      4 VFG016110(gb|WP_012074239)
      3 VFG016186(gb|WP_005762824)
      5 VFG016292(gb|WP_003185829)
      4 VFG016377(gb|WP_000286451)
      9 VFG016387(gb|WP_000996578)
      2 VFG016390(gb|WP_001109538)
      1 VFG016391(gb|WP_000276545)
      2 VFG016394(gb|WP_000608671)
     54 VFG016483(gb|WP_010875022)
     13 VFG016484(gb|WP_009885583)
    169 VFG016485(gb|WP_011113468)
     36 VFG016489(gb|WP_011264744)
      9 VFG016490(gb|NP_975163)
     59 VFG016491(gb|WP_011076858)
     26 VFG016492(gb|WP_010925206)
     21 VFG016493(gb|WP_011283803)
     96 VFG016494(gb|WP_004024476)
     38 VFG016495(gb|WP_011166362)
      2 VFG016789(gb|WP_011179056)
      1 VFG016860(gb|WP_010230254)
      1 VFG016861(gb|WP_010882971)
      3 VFG016866(gb|WP_011006421)
      1 VFG016966(gb|WP_011006008)
      2 VFG017587(gb|WP_020785500)
      1 VFG017753(gb|WP_011990756)
      1 VFG017803(gb|WP_041176580)
      3 VFG017987(gb|WP_012006774)
      1 VFG018397(gb|WP_001031692)
     21 VFG018652(gb|WP_006154814)
      2 VFG018661(gb|WP_011999924)
    184 VFG018662(gb|WP_012130507)
      6 VFG019077(gb|WP_000260685)
      1 VFG019085(gb|WP_000472977)
      2 VFG019098(gb|WP_142355920)
     12 VFG019126(gb|WP_000389894)
      5 VFG019132(gb|WP_012343546)
      1 VFG019134(gb|WP_012422966)
      1 VFG019713(gb|WP_003687540)
      2 VFG019824(gb|WP_015885197)
      2 VFG019917(gb|WP_012722769)
      1 VFG019942(gb|WP_012724914)
      3 VFG020019(gb|WP_015886561)
      5 VFG020073(gb|WP_043205221)
      2 VFG020159
      4 VFG021776(gb|WP_014300987)
      1 VFG022608(gb|WP_012396625)
      4 VFG022670(gb|WP_013831099)
      7 VFG022866(gb|WP_013829374)
      1 VFG022910(gb|WP_013830539)
      1 VFG022919(gb|YP_001701702)
      1 VFG022933(gb|WP_013827764)
      1 VFG022965(gb|YP_001703609)
      2 VFG023940(gb|WP_013470807)
      3 VFG024127(gb|WP_011894790)
      1 VFG024130(gb|WP_026071295)
      4 VFG024212(gb|WP_009954371)
      4 VFG024680(gb|WP_085978051)
      1 VFG024822(gb|WP_011853432)
      2 VFG025019(gb|WP_009896156)
      8 VFG025294(gb|WP_009896189)
      1 VFG025784(gb|WP_009910086)
      1 VFG026227(gb|WP_004538663)
      3 VFG026964(gb|WP_015290883)
      3 VFG027180(gb|WP_198345124)
      4 VFG029506(gb|WP_011891286)
      1 VFG029516(gb|WP_015292076)
      2 VFG030675(gb|WP_003875535)
      4 VFG030679(gb|WP_011730288)
      7 VFG030684(gb|WP_011781637)
      4 VFG030692(gb|WP_013828150)
      3 VFG030694(gb|WP_013471930)
     17 VFG030724(gb|WP_015308640)
      2 VFG031037(gb|WP_010908991)
      3 VFG031039(gb|WP_011726364)
     12 VFG031043(gb|WP_085976227)
      4 VFG031048(gb|WP_011777508)
      2 VFG031056(gb|WP_193374435)
     11 VFG031084(gb|WP_041312930)
      1 VFG031353(gb|WP_011725961)
      2 VFG031364(gb|WP_081465670)
      2 VFG031402(gb|WP_008257346)
      3 VFG031404(gb|WP_085981087)
      2 VFG031736(gb|WP_011778105)
      1 VFG031776(gb|WP_015304588)
      2 VFG033117(gb|WP_000261299)
      4 VFG033346(gb|WP_000872005)
