     28 VFG000079(gb|NP_463763)
      6 VFG000331(gb|WP_005693548)
      4 VFG000332(gb|WP_005632797)
      1 VFG000431(gb|WP_000466893)
     43 VFG001269(gb|WP_010929996)
      1 VFG001376(gb|WP_000695335)
      1 VFG001855(gb|WP_197535493)
      1 VFG001888(gb|WP_010947629)
      4 VFG001967(gb|YP_002344822)
      1 VFG002093(gb|WP_000108140)
      1 VFG002189(gb|WP_002359680)
      1 VFG002277(gb|WP_011009663)
      1 VFG002365(gb|WP_005167740)
      6 VFG002966(gb|WP_011274717)
      2 VFG005242(gb|WP_011837269)
      1 VFG005353(gb|WP_000260656)
      6 VFG005359(gb|WP_002899102)
      1 VFG005360(gb|WP_002262489)
      2 VFG005382(gb|WP_011681303)
      2 VFG005384(gb|WP_011836784)
      2 VFG005392(gb|WP_011836622)
      4 VFG005486(gb|WP_000417180)
      2 VFG005556(gb|WP_011680653)
      5 VFG005582(gb|WP_002897814)
      2 VFG005850(gb|WP_002990653)
      2 VFG005898(gb|WP_002904719)
      1 VFG005916(gb|WP_011681169)
      2 VFG005920(gb|WP_000750328)
      2 VFG005940(gb|WP_011681171)
      1 VFG005964(gb|WP_011681173)
      2 VFG005986(gb|WP_196767671)
      1 VFG005988(gb|WP_011681175)
      9 VFG005992(gb|WP_000685095)
      3 VFG005997(gb|WP_002263084)
      1 VFG006000(gb|WP_011681176)
      4 VFG006004(gb|WP_001819836)
      3 VFG006011(gb|WP_011681177)
      2 VFG006031(gb|WP_011226045)
      2 VFG006040(gb|WP_011226046)
      4 VFG006048(gb|WP_011681434)
      2 VFG006054(gb|WP_041827753)
      2 VFG006058(gb|WP_011226049)
      2 VFG006061(gb|WP_041827077)
      1 VFG006062(gb|WP_002947383)
      2 VFG006065(gb|WP_011227428)
      2 VFG006073(gb|WP_011227430)
      9 VFG006074(gb|WP_011226325)
      4 VFG006078(gb|WP_002948022)
      5 VFG006082(gb|WP_011226326)
      1 VFG006084(gb|WP_002948020)
      3 VFG006086(gb|WP_011226328)
      2 VFG006087(gb|WP_011681445)
      4 VFG006089(gb|WP_011681446)
      2 VFG006091(gb|WP_011226331)
      8 VFG007656(gb|WP_011078838)
      4 VFG007657(gb|WP_043877045)
      8 VFG007659(gb|WP_011261022)
      2 VFG007661(gb|WP_011261023)
     35 VFG007793(gb|WP_014000413)
      5 VFG009303(gb|WP_011782503)
      1 VFG009408(gb|WP_011780782)
      1 VFG009578(gb|WP_011731355)
      1 VFG009608(gb|WP_011730341)
      1 VFG009714(gb|WP_010949738)
      2 VFG009715(gb|WP_023861150)
      6 VFG009718(gb|WP_011728563)
     21 VFG009805(gb|WP_011892478)
     12 VFG009820(gb|WP_036377494)
     19 VFG009865(gb|WP_041307013)
      1 VFG010928(gb|WP_041936401)
      3 VFG011124
      4 VFG011813(gb|WP_002850283)
      9 VFG012095(gb|WP_003435012)
      4 VFG012096(gb|WP_011722916)
      6 VFG012099(gb|WP_011100542)
      3 VFG012101(gb|WP_010965990)
      4 VFG012102(gb|WP_011967678)
     12 VFG012103(gb|WP_003514589)
      1 VFG012113(gb|WP_003520265)
      1 VFG013101(gb|WP_011271972)
      1 VFG013108(gb|WP_005686722)
      1 VFG013121(gb|WP_012055031)
      2 VFG013130(gb|WP_010945652)
      2 VFG013137(gb|WP_011271942)
      1 VFG013146(gb|WP_012340653)
      2 VFG013160(gb|WP_012340926)
      2 VFG013186(gb|WP_012340561)
      1 VFG013212(gb|WP_074039657)
      5 VFG013217(gb|WP_041174700)
      6 VFG013248(gb|WP_010868928)
      3 VFG013260(gb|WP_010868968)
      4 VFG013269(gb|WP_010945211)
      1 VFG013290(gb|WP_010944774)
      1 VFG013319(gb|WP_010945097)
      4 VFG013327(gb|WP_010869047)
      4 VFG013329(gb|WP_005685920)
     19 VFG013368(gb|WP_005693225)
      1 VFG013388(gb|WP_010944787)
      2 VFG013396(gb|WP_041174783)
      2 VFG013402(gb|WP_011272387)
      6 VFG013409(gb|WP_012055407)
      1 VFG013410(gb|WP_010945647)
      2 VFG013415(gb|WP_012055425)
      2 VFG013416(gb|WP_010944765)
      3 VFG013421(gb|WP_005630454)
      1 VFG013425(gb|WP_011272689)
      1 VFG013434(gb|WP_010945082)
      2 VFG013489(gb|WP_005658221)
      1 VFG013491(gb|WP_005694186)
      2 VFG013511(gb|WP_005688044)
      2 VFG013513(gb|WP_005694655)
      1 VFG013514(gb|WP_011272587)
      2 VFG013530(gb|WP_010869249)
      5 VFG013534(gb|WP_010944436)
      1 VFG013614(gb|WP_005693475)
      1 VFG013635(gb|WP_010945526)
      5 VFG013672(gb|WP_010934130)
      1 VFG013733(gb|WP_003854229)
      5 VFG013734(gb|WP_011013698)
      1 VFG013781(gb|WP_011912243)
      3 VFG013992(gb|WP_011921055)
      4 VFG014129(gb|WP_003150889)
      4 VFG014135(gb|WP_025297832)
      1 VFG014368(gb|WP_014597048)
      1 VFG014390(gb|WP_011534911)
      1 VFG014439(gb|WP_011169091)
     10 VFG014847(gb|WP_011266795)
      5 VFG014851(gb|WP_011535591)
      3 VFG014854(gb|WP_011921099)
      1 VFG014953(gb|WP_005764764)
      1 VFG014955(gb|WP_011169354)
      1 VFG014985(gb|WP_012077206)
      1 VFG014992(gb|WP_011535570)
      1 VFG014993(gb|WP_011059287)
      2 VFG014995(gb|WP_011921011)
      5 VFG015068(gb|WP_003156446)
     23 VFG015071(gb|WP_011268595)
     36 VFG015076(gb|WP_011062714)
     14 VFG015077(gb|WP_041475601)
      1 VFG015494(gb|WP_011167352)
      6 VFG015497(gb|WP_011064261)
     15 VFG015676(gb|WP_012273513)
      1 VFG015677(gb|WP_012315528)
      2 VFG015753(gb|WP_012312809)
      7 VFG015783(gb|WP_012313127)
      1 VFG015805(gb|WP_012272402)
      1 VFG015806(gb|WP_012314365)
      1 VFG015821(gb|WP_012315374)
      1 VFG016057(gb|WP_012019057)
      1 VFG016377(gb|WP_000286451)
      1 VFG016387(gb|WP_000996578)
      6 VFG016391(gb|WP_000276545)
      1 VFG016470(gb|WP_011290436)
     18 VFG016483(gb|WP_010875022)
      9 VFG016484(gb|WP_009885583)
     20 VFG016485(gb|WP_011113468)
     14 VFG016489(gb|WP_011264744)
     17 VFG016491(gb|WP_011076858)
      2 VFG016492(gb|WP_010925206)
     65 VFG016493(gb|WP_011283803)
      9 VFG016494(gb|WP_004024476)
      5 VFG016495(gb|WP_011166362)
      1 VFG018001(gb|WP_002866148)
     18 VFG018652(gb|WP_006154814)
      3 VFG018655(gb|WP_012000309)
      9 VFG018662(gb|WP_012130507)
      1 VFG018664(gb|WP_012000426)
      1 VFG018665(gb|WP_012000427)
      2 VFG019078(gb|WP_000260667)
      2 VFG019091(gb|WP_000116474)
      1 VFG019118(gb|WP_000861662)
      2 VFG019132(gb|WP_012343546)
      8 VFG019134(gb|WP_012422966)
      3 VFG019760(gb|WP_012722471)
      1 VFG022803(gb|WP_041317387)
      3 VFG022866(gb|WP_013829374)
      2 VFG023800(gb|WP_071822701)
      1 VFG023940(gb|WP_013470807)
      2 VFG024127(gb|WP_011894790)
     10 VFG025294(gb|WP_009896189)
      2 VFG025654(gb|WP_009893444)
      1 VFG026961(gb|WP_074360147)
      8 VFG026965(gb|WP_015293867)
      2 VFG026971(gb|YP_007962576)
      1 VFG026984(gb|WP_003878615)
      2 VFG026985(gb|WP_051073897)
      3 VFG029485(gb|WP_010908937)
      1 VFG029506(gb|WP_011891286)
      1 VFG029516(gb|WP_015292076)
      3 VFG030679(gb|WP_011730288)
      2 VFG030692(gb|WP_013828150)
      1 VFG030724(gb|WP_015308640)
      3 VFG031037(gb|WP_010908991)
      5 VFG031061(gb|WP_009952664)
      1 VFG031353(gb|WP_011725961)
      4 VFG031364(gb|WP_081465670)
      5 VFG031373(gb|WP_015291324)
      8 VFG031400(gb|WP_085979799)
      2 VFG031402(gb|WP_008257346)
      1 VFG031409
      1 VFG031938(gb|WP_003726650)
      1 VFG035186(gb|WP_000147336)
      2 VFG035969(gb|WP_011579121)
      1 VFG036076(gb|WP_000502506)
      4 VFG036295(gb|WP_003710978)
      1 VFG036998(gb|WP_014573843)
      5 VFG037031(gb|WP_002216305)
      2 VFG037041(gb|WP_014581728)
      5 VFG037724(gb|WP_001027061)
     31 VFG037726(gb|WP_001027059)
      3 VFG037890(gb|WP_001165098)
