     11 VFG000079(gb|NP_463763)
      2 VFG000477(gb|NP_461845)
      8 VFG000923(gb|WP_001034892)
      4 VFG000924(gb|WP_001234311)
      4 VFG000925(gb|WP_000140634)
      3 VFG000926(gb|WP_001443194)
      4 VFG000927(gb|WP_000096764)
      8 VFG000930(gb|WP_000077767)
      2 VFG000932(gb|WP_000026784)
      1 VFG000933(gb|WP_001007140)
      6 VFG001443(gb|AAF37887)
     12 VFG001444(gb|AAG10151)
      1 VFG001967(gb|YP_002344822)
      2 VFG002047(gb|WP_000498818)
      1 VFG002048(gb|WP_000249362)
      2 VFG002053(gb|WP_001250462)
      2 VFG002054(gb|WP_000633233)
      5 VFG002182(gb|WP_002376666)
      1 VFG002280(gb|WP_011010361)
      3 VFG002281(gb|WP_003468301)
      6 VFG002966(gb|WP_011274717)
      3 VFG002972(gb|WP_000940768)
      1 VFG005020(gb|WP_011274718)
      8 VFG005191(gb|WP_011681101)
     18 VFG005324(gb|WP_082302295)
      4 VFG005325(gb|WP_011680595)
      3 VFG005359(gb|WP_002899102)
      2 VFG005382(gb|WP_011681303)
      2 VFG005386
     10 VFG005388
      2 VFG005393(gb|WP_002352262)
      4 VFG005556(gb|WP_011680653)
      4 VFG005844(gb|WP_011681165)
      1 VFG005898(gb|WP_002904719)
      5 VFG005964(gb|WP_011681173)
      2 VFG005976(gb|WP_011681174)
      2 VFG005986(gb|WP_196767671)
     19 VFG005992(gb|WP_000685095)
      2 VFG006000(gb|WP_011681176)
      4 VFG006011(gb|WP_011681177)
      2 VFG006022(gb|WP_002947383)
      1 VFG006031(gb|WP_011226045)
      2 VFG006040(gb|WP_011226046)
      6 VFG006041(gb|WP_011681286)
      1 VFG006046(gb|WP_011226149)
      2 VFG006047(gb|WP_011226047)
      5 VFG006074(gb|WP_011226325)
      1 VFG006078(gb|WP_002948022)
      4 VFG006081(gb|WP_014621820)
      4 VFG006082(gb|WP_011226326)
      2 VFG006084(gb|WP_002948020)
     12 VFG006086(gb|WP_011226328)
      2 VFG006088(gb|WP_041828290)
      1 VFG006090(gb|WP_011226330)
      8 VFG006091(gb|WP_011226331)
      1 VFG006471(gb|WP_011115249)
      1 VFG007496(gb|WP_001190986)
      3 VFG007658(gb|WP_011149273)
      7 VFG007660(gb|WP_011149274)
     10 VFG007911(gb|WP_010908851)
      2 VFG009161(gb|WP_005067995)
      1 VFG009230(gb|WP_041307902)
      2 VFG009720(gb|WP_011779686)
      3 VFG009859(gb|WP_003872811)
      5 VFG009928(gb|WP_003894345)
      2 VFG012095(gb|WP_003435012)
      6 VFG012096(gb|WP_011722916)
      3 VFG012099(gb|WP_011100542)
      1 VFG012102(gb|WP_011967678)
     36 VFG012103(gb|WP_003514589)
      1 VFG012113(gb|WP_003520265)
      2 VFG012208(gb|WP_001447126)
      4 VFG012223(gb|WP_000723802)
      2 VFG012233(gb|WP_000261303)
      1 VFG012253(gb|WP_000597759)
      1 VFG012263(gb|NP_418732)
      2 VFG012277(gb|NP_418734)
      1 VFG012284(gb|NP_418735)
      4 VFG012305(gb|NP_418738)
      3 VFG012312(gb|NP_418739)
      4 VFG012319(gb|NP_418740)
      2 VFG012448(gb|WP_001034008)
      2 VFG012457(gb|WP_000820443)
      2 VFG012458(gb|YP_026164)
      4 VFG012515(gb|WP_001318220)
      4 VFG012518(gb|WP_000973517)
      2 VFG012522(gb|WP_001015721)
      1 VFG012524(gb|WP_000011907)
     14 VFG012526(gb|WP_000602863)
      2 VFG012575(gb|WP_000949004)
      2 VFG012585(gb|WP_001101723)
      1 VFG012590(gb|WP_000968139)
      2 VFG012595(gb|WP_001017200)
      2 VFG012613(gb|WP_001095632)
      2 VFG012894
      2 VFG012900(gb|WP_001173438)
      2 VFG012904(gb|WP_001115132)
      1 VFG012906(gb|WP_000820139)
      1 VFG012971(gb|WP_011378643)
     24 VFG013464(gb|WP_011609611)
      1 VFG013516(gb|WP_010944247)
      1 VFG013717(gb|WP_006769628)
      1 VFG014020(gb|WP_011266432)
      1 VFG014129(gb|WP_003150889)
      3 VFG014364(gb|WP_011534913)
      2 VFG014368(gb|WP_014597048)
      1 VFG014389(gb|WP_012051624)
     10 VFG014851(gb|WP_011535591)
      2 VFG014852(gb|WP_011059369)
      2 VFG014996(gb|WP_011912236)
      1 VFG015068(gb|WP_003156446)
      2 VFG015072(gb|WP_011169248)
      4 VFG015076(gb|WP_011062714)
      1 VFG015384(gb|WP_003246989)
      1 VFG015783(gb|WP_012313127)
      6 VFG015806(gb|WP_012314365)
      8 VFG016025(gb|WP_005753277)
      1 VFG016184(gb|WP_005762826)
      1 VFG016391(gb|WP_000276545)
      1 VFG016401(gb|WP_000122128)
      2 VFG016470(gb|WP_011290436)
      7 VFG016483(gb|WP_010875022)
      3 VFG016484(gb|WP_009885583)
     20 VFG016485(gb|WP_011113468)
      2 VFG016490(gb|NP_975163)
      2 VFG016491(gb|WP_011076858)
      5 VFG016492(gb|WP_010925206)
     60 VFG016493(gb|WP_011283803)
     24 VFG016494(gb|WP_004024476)
      2 VFG016495(gb|WP_011166362)
      2 VFG018203(gb|WP_000095070)
      2 VFG018223(gb|WP_001265640)
     14 VFG018652(gb|WP_006154814)
      9 VFG018662(gb|WP_012130507)
      2 VFG018678(gb|WP_012131000)
      2 VFG019132(gb|WP_012343546)
      6 VFG019942(gb|WP_012724914)
      2 VFG020152
      2 VFG020156(gb|WP_001115135)
      1 VFG020159
      3 VFG022786(gb|WP_013828471)
      1 VFG022866(gb|WP_013829374)
      2 VFG022941(gb|WP_013827874)
      1 VFG025294(gb|WP_009896189)
      2 VFG027254(gb|WP_015309037)
      1 VFG029506(gb|WP_011891286)
      2 VFG030679(gb|WP_011730288)
      5 VFG030684(gb|WP_011781637)
      8 VFG030692(gb|WP_013828150)
      1 VFG031400(gb|WP_085979799)
      2 VFG033284(gb|WP_000123650)
      3 VFG033307(gb|WP_000876776)
      1 VFG033335(gb|WP_000825461)
