     27 VFG000079(gb|NP_463763)
     13 VFG000080(gb|NP_464522)
      6 VFG000331(gb|WP_005693548)
      2 VFG000335(gb|WP_010869142)
      2 VFG000477(gb|NP_461845)
      1 VFG000694(gb|AAP42187)
     10 VFG001269(gb|WP_010929996)
      3 VFG001348(gb|WP_000659580)
      8 VFG001374(gb|WP_000077424)
      4 VFG001444(gb|AAG10151)
      3 VFG001855(gb|WP_197535493)
      2 VFG001888(gb|WP_010947629)
      6 VFG001967(gb|YP_002344822)
      2 VFG002051(gb|WP_001115126)
      2 VFG002055(gb|WP_000097229)
      2 VFG002056
      2 VFG002173(gb|WP_010785625)
      2 VFG002179(gb|AAD09858)
      1 VFG002377(gb|WP_005167721)
      1 VFG002965(gb|WP_011302064)
      6 VFG002966(gb|WP_011274717)
      2 VFG003502(gb|WP_005168671)
      2 VFG005020(gb|WP_011274718)
      1 VFG005042(gb|WP_011274720)
     22 VFG005191(gb|WP_011681101)
      2 VFG005242(gb|WP_011837269)
      2 VFG005323(gb|WP_011225268)
     26 VFG005324(gb|WP_082302295)
      4 VFG005325(gb|WP_011680595)
      4 VFG005347(gb|WP_002986042)
      6 VFG005352(gb|WP_002986042)
      4 VFG005353(gb|WP_000260656)
      9 VFG005359(gb|WP_002899102)
      1 VFG005360(gb|WP_002262489)
      3 VFG005381
      2 VFG005382(gb|WP_011681303)
      2 VFG005383(gb|WP_011836786)
     18 VFG005386
      2 VFG005388
      2 VFG005392(gb|WP_011836622)
      1 VFG005488(gb|WP_011836924)
      3 VFG005556(gb|WP_011680653)
      2 VFG005576(gb|WP_000022832)
      3 VFG005582(gb|WP_002897814)
      2 VFG005844(gb|WP_011681165)
      4 VFG005850(gb|WP_002990653)
      1 VFG005862(gb|WP_009659423)
      5 VFG005874(gb|WP_002986125)
      5 VFG005898(gb|WP_002904719)
      3 VFG005920(gb|WP_000750328)
     78 VFG005940(gb|WP_011681171)
      6 VFG005952(gb|WP_011681172)
     11 VFG005964(gb|WP_011681173)
      1 VFG005973(gb|WP_002263087)
      9 VFG005976(gb|WP_011681174)
      1 VFG005980(gb|WP_000091276)
      3 VFG005988(gb|WP_011681175)
     12 VFG005992(gb|WP_000685095)
      4 VFG005997(gb|WP_002263084)
     10 VFG006000(gb|WP_011681176)
      8 VFG006004(gb|WP_001819836)
      2 VFG006009(gb|WP_011227247)
      5 VFG006011(gb|WP_011681177)
     64 VFG006015(gb|WP_000676152)
      2 VFG006020(gb|WP_011227248)
      8 VFG006022(gb|WP_002947383)
      1 VFG006030(gb|WP_041827043)
     11 VFG006031(gb|WP_011226045)
      2 VFG006040(gb|WP_011226046)
      1 VFG006041(gb|WP_011681286)
      3 VFG006046(gb|WP_011226149)
      2 VFG006048(gb|WP_011681434)
      6 VFG006052(gb|WP_011226150)
      7 VFG006053(gb|WP_011226048)
     10 VFG006058(gb|WP_011226049)
      2 VFG006059(gb|WP_011681436)
      4 VFG006061(gb|WP_041827077)
      1 VFG006063(gb|WP_011681437)
      6 VFG006065(gb|WP_011227428)
      3 VFG006067(gb|WP_011681438)
     11 VFG006068(gb|WP_002902061)
      2 VFG006069(gb|WP_011227429)
      2 VFG006070(gb|WP_011226150)
      7 VFG006072(gb|WP_002902060)
      3 VFG006073(gb|WP_011227430)
      4 VFG006074(gb|WP_011226325)
     10 VFG006075(gb|WP_011681440)
      3 VFG006077(gb|WP_011227431)
      6 VFG006078(gb|WP_002948022)
     10 VFG006079(gb|WP_011681442)
      3 VFG006081(gb|WP_014621820)
      9 VFG006082(gb|WP_011226326)
      4 VFG006083(gb|WP_011681443)
     12 VFG006084(gb|WP_002948020)
      1 VFG006085(gb|WP_011681444)
     13 VFG006086(gb|WP_011226328)
      3 VFG006087(gb|WP_011681445)
      2 VFG006088(gb|WP_041828290)
      3 VFG006089(gb|WP_011681446)
      8 VFG006091(gb|WP_011226331)
      4 VFG006334(gb|WP_002236579)
      1 VFG006720(gb|WP_011702434)
      1 VFG006797(gb|WP_011702610)
     12 VFG007394(gb|WP_000840982)
      1 VFG007496(gb|WP_001190986)
      1 VFG007656(gb|WP_011078838)
      3 VFG007657(gb|WP_043877045)
     18 VFG007658(gb|WP_011149273)
      4 VFG007660(gb|WP_011149274)
      1 VFG007661(gb|WP_011261023)
      5 VFG007793(gb|WP_014000413)
      1 VFG007865(gb|WP_011780331)
      1 VFG009331(gb|WP_003897243)
      1 VFG009578(gb|WP_011731355)
      2 VFG009715(gb|WP_023861150)
      1 VFG009718(gb|WP_011728563)
      1 VFG009720(gb|WP_011779686)
      2 VFG009849(gb|WP_011892634)
      5 VFG009865(gb|WP_041307013)
      1 VFG009928(gb|WP_003894345)
      1 VFG009930(gb|WP_011779804)
      1 VFG010198(gb|WP_011781548)
      1 VFG011139(gb|WP_012415794)
      4 VFG011937(gb|WP_002849696)
      8 VFG012095(gb|WP_003435012)
      2 VFG012096(gb|WP_011722916)
     21 VFG012101(gb|WP_010965990)
      3 VFG012102(gb|WP_011967678)
    221 VFG012103(gb|WP_003514589)
      1 VFG012113(gb|WP_003520265)
      2 VFG012233(gb|WP_000261303)
      2 VFG012284(gb|NP_418735)
      2 VFG012319(gb|NP_418740)
      2 VFG012575(gb|WP_000949004)
    109 VFG012865
      4 VFG013002(gb|WP_000077683)
      2 VFG013094(gb|WP_005694367)
      1 VFG013108(gb|WP_005686722)
      1 VFG013121(gb|WP_012055031)
      8 VFG013130(gb|WP_010945652)
      2 VFG013155(gb|WP_012341780)
      1 VFG013167(gb|WP_012341126)
      2 VFG013186(gb|WP_012340561)
      1 VFG013187(gb|WP_012341760)
      2 VFG013239(gb|WP_012054788)
      2 VFG013242(gb|WP_005693863)
      7 VFG013260(gb|WP_010868968)
      2 VFG013272(gb|WP_011271950)
      1 VFG013282(gb|WP_011271959)
      2 VFG013286(gb|WP_005694325)
      1 VFG013290(gb|WP_010944774)
     16 VFG013368(gb|WP_005693225)
      2 VFG013376(gb|WP_012054551)
      1 VFG013388(gb|WP_010944787)
      4 VFG013402(gb|WP_011272387)
      3 VFG013421(gb|WP_005630454)
      2 VFG013433(gb|WP_011962021)
      2 VFG013434(gb|WP_010945082)
      2 VFG013464(gb|WP_011609611)
      2 VFG013477(gb|WP_041174771)
      1 VFG013485(gb|WP_074039892)
      2 VFG013487(gb|WP_005694185)
      2 VFG013489(gb|WP_005658221)
      4 VFG013514(gb|WP_011272587)
      2 VFG013530(gb|WP_010869249)
      4 VFG013534(gb|WP_010944436)
      2 VFG013535(gb|WP_011609092)
      2 VFG013568(gb|WP_005687630)
      3 VFG013627
      7 VFG013733(gb|WP_003854229)
      1 VFG013985(gb|WP_012077306)
      1 VFG013992(gb|WP_011921055)
      1 VFG014001(gb|WP_003243065)
      1 VFG014129(gb|WP_003150889)
      3 VFG014357(gb|WP_003152329)
      1 VFG014360(gb|WP_003316803)
      1 VFG014389(gb|WP_012051624)
      1 VFG014390(gb|WP_011534911)
      1 VFG014393(gb|WP_012019025)
      1 VFG014439(gb|WP_011169091)
      2 VFG014455(gb|WP_011534906)
      2 VFG014543(gb|WP_004664470)
      1 VFG014591(gb|WP_003155638)
      2 VFG014851(gb|WP_011535591)
      1 VFG014853(gb|WP_011332552)
      1 VFG014854(gb|WP_011921099)
      2 VFG014855
      1 VFG014889(gb|WP_011059366)
      1 VFG014951(gb|WP_012077033)
      2 VFG014962(gb|WP_011912408)
      2 VFG014984(gb|NP_253136)
      3 VFG014985(gb|WP_012077206)
      1 VFG014995(gb|WP_011921011)
      3 VFG015068(gb|WP_003156446)
     15 VFG015071(gb|WP_011268595)
     18 VFG015076(gb|WP_011062714)
     10 VFG015077(gb|WP_041475601)
      1 VFG015384(gb|WP_003246989)
      1 VFG015496(gb|WP_012052412)
      1 VFG015498(gb|WP_012018669)
     14 VFG015676(gb|WP_012273513)
      3 VFG015783(gb|WP_012313127)
      1 VFG015805(gb|WP_012272402)
      4 VFG015806(gb|WP_012314365)
      3 VFG016025(gb|WP_005753277)
      3 VFG016119(gb|WP_011061772)
      2 VFG016166(gb|WP_003372869)
     11 VFG016184(gb|WP_005762826)
      2 VFG016186(gb|WP_005762824)
      3 VFG016377(gb|WP_000286451)
