     19 VFG000079(gb|NP_463763)
      1 VFG000116(gb|NP_254170)
      3 VFG001269(gb|WP_010929996)
      9 VFG001348(gb|WP_000659580)
      1 VFG001373(gb|WP_000758382)
     10 VFG001967(gb|YP_002344822)
      2 VFG001969(gb|YP_002344824)
      1 VFG001980(gb|WP_011117553)
      5 VFG002182(gb|WP_002376666)
      2 VFG002365(gb|WP_005167740)
      5 VFG002966(gb|WP_011274717)
      4 VFG005352(gb|WP_002986042)
      2 VFG005359(gb|WP_002899102)
      5 VFG005360(gb|WP_002262489)
      2 VFG005378(gb|WP_011836996)
      2 VFG005582(gb|WP_002897814)
      1 VFG005862(gb|WP_009659423)
      6 VFG005898(gb|WP_002904719)
      2 VFG005946(gb|WP_011837185)
      5 VFG005952(gb|WP_011681172)
     23 VFG005992(gb|WP_000685095)
      5 VFG006472(gb|WP_000724295)
      2 VFG006476(gb|WP_011115250)
      8 VFG006520(gb|WP_011116204)
      7 VFG006526(gb|WP_011116635)
      5 VFG006546(gb|WP_011116534)
      1 VFG006551(gb|WP_193328816)
      2 VFG006560(gb|WP_011115453)
      2 VFG006565(gb|WP_011115452)
      3 VFG006570(gb|WP_011115451)
      8 VFG006575(gb|WP_011115930)
      2 VFG006585(gb|WP_011115983)
      1 VFG006590(gb|WP_011115986)
      3 VFG006595(gb|WP_011115987)
      1 VFG006599(gb|WP_011578002)
      2 VFG006610(gb|WP_138091884)
      2 VFG006615(gb|WP_011115632)
      1 VFG006620(gb|WP_011115633)
      3 VFG006630(gb|WP_011116394)
      3 VFG006635(gb|WP_011115343)
      1 VFG006640(gb|WP_011115344)
     10 VFG006645(gb|WP_011116543)
      2 VFG006650(gb|WP_011115027)
      2 VFG006655(gb|WP_011115026)
      4 VFG006660(gb|WP_011115716)
      1 VFG006665(gb|WP_041309136)
      1 VFG006720(gb|WP_011702434)
      1 VFG007373(gb|WP_011078343)
      2 VFG007552(gb|WP_005479477)
      1 VFG007656(gb|WP_011078838)
      1 VFG007657(gb|WP_043877045)
      4 VFG007658(gb|WP_011149273)
      1 VFG007660(gb|WP_011149274)
      1 VFG007661(gb|WP_011261023)
      1 VFG007728(gb|WP_011558069)
      1 VFG009244(gb|WP_011893656)
      1 VFG009331(gb|WP_003897243)
      1 VFG009479(gb|WP_011781012)
      2 VFG009718(gb|WP_011728563)
      1 VFG009805(gb|WP_011892478)
      1 VFG009865(gb|WP_041307013)
      1 VFG009928(gb|WP_003894345)
      2 VFG010758(gb|WP_025520099)
      1 VFG011721(gb|WP_002860361)
     12 VFG012095(gb|WP_003435012)
      7 VFG012096(gb|WP_011722916)
      4 VFG012098(gb|WP_003454479)
      4 VFG012099(gb|WP_011100542)
      9 VFG012101(gb|WP_010965990)
      4 VFG012102(gb|WP_011967678)
     15 VFG012103(gb|WP_003514589)
      1 VFG012113(gb|WP_003520265)
      4 VFG013155(gb|WP_012341780)
      1 VFG013260(gb|WP_010868968)
      2 VFG013261(gb|WP_011271948)
      1 VFG013335
      3 VFG013434(gb|WP_010945082)
      1 VFG013443(gb|WP_012054403)
      1 VFG013464(gb|WP_011609611)
      3 VFG013580(gb|WP_012054533)
      1 VFG013672(gb|WP_010934130)
      5 VFG013676(gb|WP_010934133)
      1 VFG013733(gb|WP_003854229)
      4 VFG013734(gb|WP_011013698)
      1 VFG014129(gb|WP_003150889)
      4 VFG014357(gb|WP_003152329)
      2 VFG014366(gb|WP_003222863)
      8 VFG014387(gb|WP_004664453)
      5 VFG014851(gb|WP_011535591)
      1 VFG014889(gb|WP_011059366)
      1 VFG014961(gb|WP_003245464)
      1 VFG014985(gb|WP_012077206)
      1 VFG014987(gb|WP_003377590)
      1 VFG014993(gb|WP_011059287)
      2 VFG015076(gb|WP_011062714)
      1 VFG015783(gb|WP_012313127)
      5 VFG015806(gb|WP_012314365)
      6 VFG016025(gb|WP_005753277)
      1 VFG016166(gb|WP_003372869)
      2 VFG016167(gb|WP_004665393)
      1 VFG016380(gb|WP_000609547)
      1 VFG016381(gb|WP_033685340)
      7 VFG016387(gb|WP_000996578)
      2 VFG016401(gb|WP_000122128)
      1 VFG016470(gb|WP_011290436)
      5 VFG016483(gb|WP_010875022)
      7 VFG016484(gb|WP_009885583)
     55 VFG016485(gb|WP_011113468)
      2 VFG016489(gb|WP_011264744)
      9 VFG016490(gb|NP_975163)
      6 VFG016491(gb|WP_011076858)
     53 VFG016492(gb|WP_010925206)
      6 VFG016493(gb|WP_011283803)
     45 VFG016494(gb|WP_004024476)
      3 VFG016866(gb|WP_011006421)
      3 VFG017803(gb|WP_041176580)
      1 VFG018161(gb|WP_000549309)
      7 VFG018652(gb|WP_006154814)
     63 VFG018662(gb|WP_012130507)
      2 VFG018664(gb|WP_012000426)
      1 VFG018666(gb|WP_012000428)
      2 VFG019077(gb|WP_000260685)
      1 VFG019078(gb|WP_000260667)
      1 VFG019118(gb|WP_000861662)
      1 VFG019119(gb|WP_001076780)
      4 VFG019127(gb|WP_000723325)
      3 VFG019132(gb|WP_012343546)
      4 VFG019134(gb|WP_012422966)
      3 VFG019824(gb|WP_015885197)
      1 VFG020019(gb|WP_015886561)
      1 VFG022633(gb|YP_001704733)
      2 VFG022860(gb|YP_001703741)
