      1 VFG000079(gb|NP_463763)
      5 VFG000321(gb|WP_000659810)
      2 VFG000332(gb|WP_005632797)
      1 VFG000335(gb|WP_010869142)
      2 VFG001374(gb|WP_000077424)
      2 VFG002966(gb|WP_011274717)
      1 VFG005042(gb|WP_011274720)
      3 VFG005352(gb|WP_002986042)
      5 VFG005359(gb|WP_002899102)
     13 VFG005576(gb|WP_000022832)
      1 VFG005865(gb|WP_002262524)
      2 VFG005952(gb|WP_011681172)
      3 VFG005992(gb|WP_000685095)
      3 VFG005997(gb|WP_002263084)
      2 VFG007649(gb|WP_011078840)
      1 VFG007657(gb|WP_043877045)
      1 VFG007658(gb|WP_011149273)
      2 VFG007659(gb|WP_011261022)
      1 VFG009805(gb|WP_011892478)
     13 VFG012095(gb|WP_003435012)
      2 VFG012096(gb|WP_011722916)
     13 VFG012101(gb|WP_010965990)
      1 VFG012102(gb|WP_011967678)
     22 VFG012103(gb|WP_003514589)
      9 VFG012865
      2 VFG013130(gb|WP_010945652)
      1 VFG013178(gb|WP_012341378)
      2 VFG013257(gb|WP_005653851)
      1 VFG013260(gb|WP_010868968)
      1 VFG013301(gb|WP_012055077)
      2 VFG013327(gb|WP_010869047)
      2 VFG013386(gb|WP_012054516)
      2 VFG013464(gb|WP_011609611)
      6 VFG013535(gb|WP_011609092)
      1 VFG013734(gb|WP_011013698)
      1 VFG013774(gb|WP_033998207)
      4 VFG014135(gb|WP_025297832)
      1 VFG014851(gb|WP_011535591)
      4 VFG015071(gb|WP_011268595)
      2 VFG015076(gb|WP_011062714)
      4 VFG015077(gb|WP_041475601)
      1 VFG015494(gb|WP_011167352)
      3 VFG015498(gb|WP_012018669)
      1 VFG015676(gb|WP_012273513)
      1 VFG016377(gb|WP_000286451)
      5 VFG016401(gb|WP_000122128)
      4 VFG016433(gb|WP_000757777)
      2 VFG016470(gb|WP_011290436)
      2 VFG016483(gb|WP_010875022)
     14 VFG016484(gb|WP_009885583)
      8 VFG016485(gb|WP_011113468)
      3 VFG016489(gb|WP_011264744)
     10 VFG016490(gb|NP_975163)
     16 VFG016491(gb|WP_011076858)
      1 VFG016492(gb|WP_010925206)
     23 VFG016493(gb|WP_011283803)
     25 VFG016494(gb|WP_004024476)
      1 VFG016866(gb|WP_011006421)
      1 VFG017752(gb|WP_011990755)
      1 VFG018161(gb|WP_000549309)
      8 VFG018652(gb|WP_006154814)
      2 VFG018654(gb|WP_011999748)
      6 VFG018662(gb|WP_012130507)
      2 VFG019078(gb|WP_000260667)
      3 VFG019134(gb|WP_012422966)
      1 VFG019140(gb|WP_012423869)
      1 VFG022907(gb|WP_003403867)
      1 VFG022933(gb|WP_013827764)
      1 VFG022971(gb|WP_041319925)
      1 VFG030679(gb|WP_011730288)
      3 VFG030684(gb|WP_011781637)
      1 VFG030692(gb|WP_013828150)
      5 VFG030724(gb|WP_015308640)
     22 VFG031037(gb|WP_010908991)
      3 VFG031039(gb|WP_011726364)
      1 VFG031061(gb|WP_009952664)
      1 VFG031093(gb|WP_011729397)
      3 VFG031364(gb|WP_081465670)
      2 VFG032939(gb|WP_012581402)
      1 VFG032961(gb|WP_003723735)
      1 VFG036295(gb|WP_003710978)
      1 VFG037726(gb|WP_001027059)
      1 VFG038396(gb|WP_005310704)
      8 VFG038681(gb|WP_005334720)
      1 VFG041152(gb|WP_006484392)
      1 VFG041722(gb|WP_006489706)
      2 VFG043059(gb|NP_460925)
      2 VFG043297(gb|WP_011860700)
      2 VFG043469(gb|YP_001201070)
      2 VFG043517(gb|WP_012130981)
     10 VFG043550(gb|NP_214954)
      6 VFG043593(gb|WP_000078946)
      6 VFG044110(gb|WP_010929751)
      1 VFG044131(gb|WP_005874564)
      1 VFG045750(gb|WP_003633246)
      8 VFG046459(gb|WP_004287053)
      3 VFG046467(gb|WP_014548920)
      5 VFG046470(gb|WP_014548920)
      2 VFG046474(gb|WP_014714676)
     25 VFG046475(gb|WP_013922406)
      2 VFG048823(gb|WP_014230059)
      2 VFG048837(gb|YP_005227858)
      1 VFG048844(gb|WP_014838945)
      4 VFG048851(gb|WP_015958700)
      2 VFG049072(gb|WP_015958692)
     13 VFG050038(gb|WP_001133934)
      6 VFG050043(gb|NP_391076)
      2 VFG050679(gb|WP_000505928.1)
