     18 VFG000079(gb|NP_463763)
      4 VFG000080(gb|NP_464522)
      1 VFG000331(gb|WP_005693548)
      2 VFG000332(gb|WP_005632797)
      2 VFG001269(gb|WP_010929996)
      5 VFG001348(gb|WP_000659580)
      4 VFG001373(gb|WP_000758382)
      1 VFG001374(gb|WP_000077424)
      2 VFG001376(gb|WP_000695335)
      3 VFG001956(gb|YP_002344811)
      3 VFG001967(gb|YP_002344822)
      1 VFG002182(gb|WP_002376666)
      1 VFG002966(gb|WP_011274717)
      4 VFG005065
      2 VFG005324(gb|WP_082302295)
      5 VFG005352(gb|WP_002986042)
      3 VFG005359(gb|WP_002899102)
      7 VFG005360(gb|WP_002262489)
      1 VFG005362(gb|WP_011836421)
      2 VFG005485(gb|WP_000417171)
      1 VFG005521(gb|WP_002981947)
      2 VFG005576(gb|WP_000022832)
      4 VFG005898(gb|WP_002904719)
      1 VFG005926(gb|WP_011227240)
      3 VFG005940(gb|WP_011681171)
      2 VFG005952(gb|WP_011681172)
     11 VFG005992(gb|WP_000685095)
      1 VFG005997(gb|WP_002263084)
     10 VFG006015(gb|WP_000676152)
      2 VFG006057(gb|WP_011227426)
      2 VFG006091(gb|WP_011226331)
      1 VFG006610(gb|WP_138091884)
      1 VFG006635(gb|WP_011115343)
      5 VFG007373(gb|WP_011078343)
      2 VFG007456(gb|WP_005457757)
      2 VFG007457(gb|WP_026130674)
      1 VFG007489(gb|WP_011262361)
      1 VFG007552(gb|WP_005479477)
      1 VFG007637(gb|WP_000756756)
      2 VFG007657(gb|WP_043877045)
      3 VFG007658(gb|WP_011149273)
      1 VFG007813(gb|WP_015309406)
      2 VFG007911(gb|WP_010908851)
      1 VFG008277(gb|WP_011777397)
      1 VFG009119(gb|WP_015307141)
      1 VFG009161(gb|WP_005067995)
      3 VFG009230(gb|WP_041307902)
      1 VFG009406(gb|WP_003895686)
      6 VFG009412(gb|WP_011178521)
      6 VFG009718(gb|WP_011728563)
      3 VFG009805(gb|WP_011892478)
      3 VFG009849(gb|WP_011892634)
      1 VFG011356(gb|WP_039051777)
      1 VFG011655(gb|WP_011732146)
      3 VFG011808
      1 VFG011869(gb|WP_002848349)
      2 VFG011921(gb|WP_002848864)
      3 VFG011933(gb|WP_011731940)
      1 VFG012005(gb|WP_002850705)
     11 VFG012095(gb|WP_003435012)
     19 VFG012096(gb|WP_011722916)
      5 VFG012097(gb|WP_003462314)
     14 VFG012099(gb|WP_011100542)
      1 VFG012100(gb|WP_003357641)
     11 VFG012101(gb|WP_010965990)
     16 VFG012102(gb|WP_011967678)
     54 VFG012103(gb|WP_003514589)
      1 VFG012104(gb|WP_011861612)
      2 VFG012105(gb|WP_011722031)
      2 VFG012865
      2 VFG013130(gb|WP_010945652)
      2 VFG013178(gb|WP_012341378)
      1 VFG013236(gb|WP_005693864)
      2 VFG013248(gb|WP_010868928)
      9 VFG013260(gb|WP_010868968)
      1 VFG013335
      1 VFG013341(gb|WP_011608795)
      3 VFG013368(gb|WP_005693225)
      6 VFG013434(gb|WP_010945082)
      4 VFG013464(gb|WP_011609611)
      2 VFG013530(gb|WP_010869249)
      1 VFG013635(gb|WP_010945526)
      1 VFG013734(gb|WP_011013698)
      1 VFG013901(gb|WP_004654396)
      2 VFG013908(gb|WP_011914970)
      2 VFG013913(gb|WP_003400837)
      1 VFG013915(gb|WP_011334475)
      1 VFG014129(gb|WP_003150889)
      1 VFG014135(gb|WP_025297832)
      1 VFG014137(gb|WP_003138472)
      1 VFG014364(gb|WP_011534913)
      1 VFG014386(gb|WP_011268444)
      4 VFG014387(gb|WP_004664453)
      1 VFG014451(gb|WP_011268440)
      4 VFG014602(gb|WP_017243981)
      1 VFG014844(gb|WP_012074763)
      1 VFG014851(gb|WP_011535591)
      1 VFG014853(gb|WP_011332552)
      3 VFG014854(gb|WP_011921099)
      1 VFG014855
      1 VFG014951(gb|WP_012077033)
      3 VFG014961(gb|WP_003245464)
      5 VFG014987(gb|WP_003377590)
      5 VFG014992(gb|WP_011535570)
      2 VFG014993(gb|WP_011059287)
      1 VFG015077(gb|WP_041475601)
      2 VFG015235(gb|WP_004666085)
      1 VFG015383(gb|WP_011064245)
      1 VFG015384(gb|WP_003246989)
      1 VFG015434(gb|WP_011064253)
      2 VFG015494(gb|WP_011167352)
      1 VFG015495(gb|WP_049586082)
      2 VFG015498(gb|WP_012018669)
      6 VFG015677(gb|WP_012315528)
      1 VFG015753(gb|WP_012312809)
      1 VFG015769(gb|WP_012312989)
      1 VFG015805(gb|WP_012272402)
      4 VFG015906(gb|WP_011267825)
      1 VFG016061(gb|WP_162839071)
      2 VFG016380(gb|WP_000609547)
     19 VFG016387(gb|WP_000996578)
      5 VFG016394(gb|WP_000608671)
      1 VFG016401(gb|WP_000122128)
      8 VFG016470(gb|WP_011290436)
     10 VFG016483(gb|WP_010875022)
     25 VFG016484(gb|WP_009885583)
     62 VFG016485(gb|WP_011113468)
     11 VFG016489(gb|WP_011264744)
     11 VFG016490(gb|NP_975163)
     53 VFG016491(gb|WP_011076858)
     30 VFG016492(gb|WP_010925206)
     23 VFG016493(gb|WP_011283803)
     53 VFG016494(gb|WP_004024476)
      6 VFG016495(gb|WP_011166362)
      1 VFG016789(gb|WP_011179056)
      1 VFG016860(gb|WP_010230254)
      1 VFG016861(gb|WP_010882971)
      2 VFG016966(gb|WP_011006008)
      6 VFG017987(gb|WP_012006774)
      7 VFG018001(gb|WP_002866148)
      1 VFG018514(gb|WP_000927223)
      4 VFG018652(gb|WP_006154814)
     33 VFG018662(gb|WP_012130507)
      2 VFG018666(gb|WP_012000428)
      3 VFG019078(gb|WP_000260667)
      1 VFG019132(gb|WP_012343546)
     47 VFG019134(gb|WP_012422966)
      3 VFG019140(gb|WP_012423869)
      1 VFG019602(gb|WP_001210318)
      6 VFG019781(gb|WP_012613866)
      3 VFG019824(gb|WP_015885197)
      1 VFG019828(gb|WP_015885195)
      1 VFG019900(gb|WP_012722328)
      1 VFG019908(gb|WP_015886531)
      9 VFG022866(gb|WP_013829374)
      1 VFG022910(gb|WP_013830539)
      1 VFG022925(gb|WP_013827765)
      1 VFG022927(gb|YP_001701701)
      1 VFG022933(gb|WP_013827764)
      1 VFG023545(gb|WP_041324640)
      1 VFG023800(gb|WP_071822701)
      1 VFG023940(gb|WP_013470807)
      2 VFG024127(gb|WP_011894790)
      3 VFG024130(gb|WP_026071295)
      8 VFG025294(gb|WP_009896189)
      2 VFG025498(gb|WP_009893510)
      1 VFG026965(gb|WP_015293867)
      3 VFG026967(gb|WP_071997904)
      1 VFG026971(gb|YP_007962576)
      1 VFG026985(gb|WP_051073897)
      1 VFG027322(gb|WP_015306641)
      1 VFG029506(gb|WP_011891286)
      1 VFG029516(gb|WP_015292076)
      1 VFG030673(gb|WP_010908121)
      1 VFG030676(gb|WP_011724098)
      5 VFG030679(gb|WP_011730288)
      2 VFG030684(gb|WP_011781637)
      3 VFG030686(gb|YP_001702115)
      3 VFG030692(gb|WP_013828150)
      1 VFG030700(gb|WP_005098896)
     11 VFG030724(gb|WP_015308640)
      1 VFG030989(gb|WP_011892407)
      1 VFG031037(gb|WP_010908991)
      2 VFG031039(gb|WP_011726364)
      2 VFG031048(gb|WP_011777508)
      7 VFG031056(gb|WP_193374435)
      1 VFG031084(gb|WP_041312930)
      4 VFG031145(gb|WP_003895355)
      1 VFG031153(gb|YP_001702897)
      1 VFG031352(gb|WP_010949941)
      2 VFG031402(gb|WP_008257346)
      3 VFG035571(gb|WP_000614396)
      2 VFG036009(gb|WP_000556469)
      3 VFG036295(gb|WP_003710978)
      1 VFG037091(gb|WP_002226600)
      1 VFG037116(gb|WP_013448170)
      2 VFG037895(gb|WP_001175098)
      1 VFG037908(gb|WP_000487070)
      1 VFG037923(gb|WP_000699387)
      1 VFG038102(gb|WP_015011143)
      5 VFG038396(gb|WP_005310704)
      1 VFG038434(gb|WP_013723413)
      2 VFG038633(gb|WP_005334749)
      2 VFG038681(gb|WP_005334720)
      1 VFG038757(gb|WP_011898552)
      2 VFG038764(gb|WP_017409846)
      1 VFG038766(gb|WP_005350678)
      5 VFG038916(gb|WP_011705263)
      2 VFG038918(gb|WP_164927583)
      5 VFG040878(gb|NP_249377)
      6 VFG040891(gb|WP_019237945)
      5 VFG040920(gb|WP_004533498)
      3 VFG041020(gb|NP_250353)
      7 VFG041043(gb|NP_251061)
      4 VFG041152(gb|WP_006484392)
      1 VFG041163(gb|WP_000614300)
      2 VFG041222(gb|WP_012907484)
      1 VFG041304(gb|WP_010947678)
      1 VFG041722(gb|WP_006489706)
      1 VFG041756(gb|WP_004188009)
      2 VFG041785(gb|WP_011176697)
      1 VFG042089(gb|NP_311744)
      2 VFG042091(gb|NP_311742)
      1 VFG042092(gb|NP_311743)
      2 VFG042094
      2 VFG042749(gb|NP_252992)
      1 VFG042842(gb|WP_011010862)
      1 VFG042918(gb|WP_012031009)
      2 VFG043005(gb|ZP_07361440)
      2 VFG043086(gb|WP_000067016)
