      2 VFG000077(gb|NP_465991)
     23 VFG000079(gb|NP_463763)
      6 VFG000080(gb|NP_464522)
      2 VFG000116(gb|NP_254170)
      1 VFG001248(gb|NP_249788)
     22 VFG001269(gb|WP_010929996)
      8 VFG001373(gb|WP_000758382)
      2 VFG001374(gb|WP_000077424)
     18 VFG001375(gb|WP_000594468)
      2 VFG001888(gb|WP_010947629)
      3 VFG001969(gb|YP_002344824)
      3 VFG002966(gb|WP_011274717)
      1 VFG005020(gb|WP_011274718)
      2 VFG005118(gb|WP_000779497)
      4 VFG005191(gb|WP_011681101)
      1 VFG005198(gb|WP_011836787)
     23 VFG005324(gb|WP_082302295)
     11 VFG005359(gb|WP_002899102)
      1 VFG005360(gb|WP_002262489)
      4 VFG005381
      2 VFG005382(gb|WP_011681303)
      7 VFG005386
     32 VFG005388
      1 VFG005489(gb|WP_000473008)
     12 VFG005556(gb|WP_011680653)
      2 VFG005582(gb|WP_002897814)
      1 VFG005898(gb|WP_002904719)
      2 VFG005949(gb|WP_002261979)
      2 VFG005950(gb|WP_148148887)
      1 VFG005961(gb|WP_002261980)
      1 VFG005964(gb|WP_011681173)
      2 VFG005973(gb|WP_002263087)
      2 VFG005976(gb|WP_011681174)
      1 VFG005985(gb|WP_002263085)
     23 VFG005986(gb|WP_196767671)
     14 VFG005992(gb|WP_000685095)
      2 VFG005997(gb|WP_002263084)
      2 VFG006000(gb|WP_011681176)
      7 VFG006004(gb|WP_001819836)
      3 VFG006009(gb|WP_011227247)
      7 VFG006011(gb|WP_011681177)
      8 VFG006020(gb|WP_011227248)
     13 VFG006022(gb|WP_002947383)
      4 VFG006031(gb|WP_011226045)
      4 VFG006040(gb|WP_011226046)
     13 VFG006041(gb|WP_011681286)
      3 VFG006047(gb|WP_011226047)
      2 VFG006053(gb|WP_011226048)
      2 VFG006054(gb|WP_041827753)
      2 VFG006057(gb|WP_011227426)
     12 VFG006058(gb|WP_011226049)
      1 VFG006062(gb|WP_002947383)
      1 VFG006067(gb|WP_011681438)
     13 VFG006074(gb|WP_011226325)
     23 VFG006075(gb|WP_011681440)
      2 VFG006078(gb|WP_002948022)
     11 VFG006079(gb|WP_011681442)
      9 VFG006081(gb|WP_014621820)
      1 VFG006082(gb|WP_011226326)
      3 VFG006083(gb|WP_011681443)
      5 VFG006084(gb|WP_002948020)
      6 VFG006085(gb|WP_011681444)
     18 VFG006086(gb|WP_011226328)
      8 VFG006087(gb|WP_011681445)
      2 VFG006088(gb|WP_041828290)
      6 VFG006089(gb|WP_011681446)
      4 VFG006091(gb|WP_011226331)
      3 VFG006334(gb|WP_002236579)
      2 VFG006720(gb|WP_011702434)
      1 VFG007656(gb|WP_011078838)
      3 VFG007658(gb|WP_011149273)
      1 VFG008169(gb|WP_003874240)
      2 VFG009135(gb|YP_005360856)
      1 VFG009244(gb|WP_011893656)
      6 VFG009303(gb|WP_011782503)
      3 VFG011124
      1 VFG011813(gb|WP_002850283)
      8 VFG012095(gb|WP_003435012)
      4 VFG012096(gb|WP_011722916)
      1 VFG012097(gb|WP_003462314)
      2 VFG012099(gb|WP_011100542)
      7 VFG012101(gb|WP_010965990)
      3 VFG012102(gb|WP_011967678)
     22 VFG012103(gb|WP_003514589)
      1 VFG012113(gb|WP_003520265)
      1 VFG013155(gb|WP_012341780)
      1 VFG013260(gb|WP_010868968)
      1 VFG013288(gb|WP_011961728)
      1 VFG013372(gb|WP_010944658)
      2 VFG013464(gb|WP_011609611)
      1 VFG013672(gb|WP_010934130)
      3 VFG013733(gb|WP_003854229)
      1 VFG013734(gb|WP_011013698)
      1 VFG014072(gb|WP_011914954)
     17 VFG014129(gb|WP_003150889)
      8 VFG014135(gb|WP_025297832)
      1 VFG014361(gb|WP_011169094)
      1 VFG014364(gb|WP_011534913)
      6 VFG014368(gb|WP_014597048)
      7 VFG014847(gb|WP_011266795)
      1 VFG014953(gb|WP_005764764)
      2 VFG014955(gb|WP_011169354)
      3 VFG014993(gb|WP_011059287)
      2 VFG014995(gb|WP_011921011)
     24 VFG015068(gb|WP_003156446)
      3 VFG015070(gb|WP_011103673)
     40 VFG015071(gb|WP_011268595)
     14 VFG015076(gb|WP_011062714)
     24 VFG015077(gb|WP_041475601)
      2 VFG015494(gb|WP_011167352)
     20 VFG015676(gb|WP_012273513)
      3 VFG015677(gb|WP_012315528)
      1 VFG015769(gb|WP_012312989)
      8 VFG015783(gb|WP_012313127)
      2 VFG015806(gb|WP_012314365)
      7 VFG016023(gb|WP_011103875)
      1 VFG016123(gb|WP_011061773)
      1 VFG016381(gb|WP_033685340)
      1 VFG016433(gb|WP_000757777)
      5 VFG016483(gb|WP_010875022)
     14 VFG016484(gb|WP_009885583)
     22 VFG016485(gb|WP_011113468)
      8 VFG016489(gb|WP_011264744)
     16 VFG016491(gb|WP_011076858)
     11 VFG016492(gb|WP_010925206)
     46 VFG016493(gb|WP_011283803)
     28 VFG016494(gb|WP_004024476)
      2 VFG016495(gb|WP_011166362)
      1 VFG016860(gb|WP_010230254)
      2 VFG016866(gb|WP_011006421)
      2 VFG017737(gb|WP_011990113)
      2 VFG017752(gb|WP_011990755)
      2 VFG017974
      9 VFG018652(gb|WP_006154814)
      4 VFG018662(gb|WP_012130507)
      2 VFG018664(gb|WP_012000426)
      2 VFG019077(gb|WP_000260685)
      1 VFG019091(gb|WP_000116474)
      1 VFG019132(gb|WP_012343546)
      2 VFG019134(gb|WP_012422966)
      1 VFG019760(gb|WP_012722471)
      2 VFG019824(gb|WP_015885197)
      1 VFG019828(gb|WP_015885195)
      2 VFG020019(gb|WP_015886561)
      1 VFG021794(gb|WP_013240890)
      2 VFG022786(gb|WP_013828471)
      4 VFG022866(gb|WP_013829374)
      2 VFG025294(gb|WP_009896189)
      1 VFG026964(gb|WP_015290883)
      2 VFG027131(gb|WP_015309447)
      3 VFG029506(gb|WP_011891286)
      1 VFG029516(gb|WP_015292076)
      1 VFG029535(gb|WP_015304374)
      1 VFG029546(gb|WP_009977510)
      2 VFG030673(gb|WP_010908121)
      2 VFG030676(gb|WP_011724098)
      1 VFG030679(gb|WP_011730288)
      3 VFG030724(gb|WP_015308640)
      1 VFG031061(gb|WP_009952664)
      4 VFG031094(gb|WP_011559863)
      2 VFG031364(gb|WP_081465670)
      2 VFG031400(gb|WP_085979799)
      2 VFG031404(gb|WP_085981087)
      1 VFG032439(gb|WP_014093503)
      2 VFG035957(gb|WP_001033306)
      2 VFG037039(gb|WP_002221884)
      2 VFG037041(gb|WP_014581728)
     12 VFG037726(gb|WP_001027059)
      4 VFG037890(gb|WP_001165098)
      8 VFG037903(gb|WP_001175102)
      7 VFG037908(gb|WP_000487070)
     21 VFG037910(gb|WP_000085124)
      1 VFG037923(gb|WP_000699387)
      3 VFG037938(gb|WP_000104825)
      1 VFG037980(gb|WP_000580205)
      1 VFG038040(gb|WP_000471756)
      1 VFG038059
      1 VFG038398(gb|WP_005310706)
      1 VFG038533(gb|WP_016350152)
      1 VFG038640(gb|WP_005319328)
      4 VFG038681(gb|WP_005334720)
      1 VFG038687(gb|WP_016350057)
      2 VFG038757(gb|WP_011898552)
      1 VFG038766(gb|WP_005350678)
      4 VFG038845(gb|WP_016351249)
      3 VFG038916(gb|WP_011705263)
      2 VFG040920(gb|WP_004533498)
     11 VFG041043(gb|NP_251061)
      2 VFG041096(gb|NP_459269)
      3 VFG041785(gb|WP_011176697)
      1 VFG041786(gb|WP_011176695)
      2 VFG042337(gb|WP_012601505)
      2 VFG042736(gb|NP_253152)
      1 VFG043074(gb|WP_000884708)
      1 VFG043075(gb|WP_001196460)
      2 VFG043080(gb|WP_001295442)
      2 VFG043114(gb|WP_010904778)
     24 VFG043469(gb|YP_001201070)
      2 VFG043517(gb|WP_012130981)
     39 VFG043550(gb|NP_214954)
      9 VFG043573(gb|NP_219906)
      2 VFG043590(gb|AAL13053)
      2 VFG043591(gb|ABL73998)
     21 VFG043593(gb|WP_000078946)
      1 VFG043605(gb|WP_011999704)
      2 VFG044133(gb|WP_010956341)
      1 VFG044225(gb|WP_011533698)
      2 VFG044228(gb|WP_044488032)
      2 VFG044256(gb|WP_001179384)
      2 VFG044273(gb|WP_001214661)
      2 VFG045305(gb|WP_010946494)
      9 VFG045692(gb|WP_197532029)
     13 VFG045729(gb|WP_085956275)
      3 VFG045750(gb|WP_003633246)
      2 VFG046029(gb|WP_000157287)
     18 VFG046459(gb|WP_004287053)
      1 VFG046467(gb|WP_014548920)
     37 VFG046470(gb|WP_014548920)
      1 VFG046474(gb|WP_014714676)
    145 VFG046475(gb|WP_013922406)
      1 VFG046604(gb|WP_012280804)
      1 VFG046749(gb|WP_014548569)
      1 VFG047017(gb|WP_012280626)
      2 VFG047223(gb|WP_014548781)
      1 VFG048790(gb|WP_014230056)
      4 VFG048822(gb|WP_004122480)
      1 VFG048823(gb|WP_014230059)
      3 VFG048826(gb|YP_005227857)
      1 VFG048840(gb|WP_015958698)
     27 VFG048844(gb|WP_014838945)
      7 VFG048845(gb|WP_004122486)
      1 VFG048851(gb|WP_015958700)
     14 VFG048885(gb|WP_014907227)
      3 VFG048942(gb|WP_012967595)
      4 VFG048959(gb|WP_020956638)
      2 VFG048970(gb|WP_004175261)
      1 VFG048981(gb|WP_004144152)
     16 VFG048986(gb|WP_004144150)
      1 VFG049197(gb|WP_032452026)
      2 VFG049917(gb|WP_000508696)
      7 VFG050194(gb|WP_000996524)
      1 VFG050201(gb|WP_000471738)
