     19 VFG000077(gb|NP_465991)
     54 VFG000079(gb|NP_463763)
      3 VFG000080(gb|NP_464522)
      1 VFG000180(gb|NP_251791)
      2 VFG000478(gb|NP_459678)
      4 VFG000923(gb|WP_001034892)
      2 VFG000926(gb|WP_001443194)
      2 VFG000927(gb|WP_000096764)
      1 VFG000929(gb|WP_001375021)
      4 VFG000930(gb|WP_000077767)
      6 VFG000931(gb|WP_001336900)
      1 VFG000932(gb|WP_000026784)
      1 VFG000933(gb|WP_001007140)
      6 VFG001269(gb|WP_010929996)
     18 VFG001348(gb|WP_000659580)
      2 VFG001374(gb|WP_000077424)
      2 VFG001375(gb|WP_000594468)
      3 VFG001943(gb|YP_002344535)
      6 VFG001967(gb|YP_002344822)
      2 VFG001969(gb|YP_002344824)
      7 VFG002084(gb|WP_000619136)
      4 VFG002182(gb|WP_002376666)
      2 VFG002377(gb|WP_005167721)
      2 VFG003525(gb|WP_005173762)
     37 VFG005065
      1 VFG005086(gb|WP_011274724)
      5 VFG005198(gb|WP_011836787)
      1 VFG005302(gb|WP_011837257)
      1 VFG005304(gb|WP_011837258)
      1 VFG005347(gb|WP_002986042)
      9 VFG005352(gb|WP_002986042)
      3 VFG005353(gb|WP_000260656)
     10 VFG005359(gb|WP_002899102)
     17 VFG005360(gb|WP_002262489)
      2 VFG005361(gb|WP_002352221)
      2 VFG005362(gb|WP_011836421)
      2 VFG005363(gb|WP_011836823)
      3 VFG005389(gb|WP_011836739)
      1 VFG005547(gb|WP_000107749)
      2 VFG005553(gb|WP_002263425)
      2 VFG005582(gb|WP_002897814)
     10 VFG005862(gb|WP_009659423)
      7 VFG005898(gb|WP_002904719)
      2 VFG005901(gb|WP_002261975)
      4 VFG005952(gb|WP_011681172)
     66 VFG005992(gb|WP_000685095)
      5 VFG005997(gb|WP_002263084)
      2 VFG006004(gb|WP_001819836)
     10 VFG006010
      1 VFG006015(gb|WP_000676152)
      1 VFG006072(gb|WP_002902060)
     15 VFG006334(gb|WP_002236579)
      6 VFG006496(gb|WP_011115254)
      1 VFG006516(gb|WP_000885496)
      2 VFG006526(gb|WP_011116635)
      6 VFG006536(gb|WP_011115546)
      2 VFG006564(gb|WP_011577853)
      6 VFG006565(gb|WP_011115452)
      1 VFG006570(gb|WP_011115451)
      1 VFG006575(gb|WP_011115930)
     16 VFG006595(gb|WP_011115987)
      2 VFG006605(gb|WP_011116417)
      1 VFG006610(gb|WP_138091884)
      5 VFG006620(gb|WP_011115633)
     16 VFG006645(gb|WP_011116543)
      1 VFG006650(gb|WP_011115027)
      1 VFG006655(gb|WP_011115026)
      4 VFG006660(gb|WP_011115716)
      3 VFG006675(gb|WP_011115407)
      2 VFG006684(gb|WP_011116249)
      3 VFG006689(gb|WP_011116248)
      1 VFG006694(gb|WP_011116247)
      5 VFG006720(gb|WP_011702434)
      1 VFG007158(gb|WP_005477722)
