     45 VFG000077(gb|NP_465991)
     29 VFG000079(gb|NP_463763)
      3 VFG000080(gb|NP_464522)
      2 VFG000321(gb|WP_000659810)
      1 VFG000332(gb|WP_005632797)
      7 VFG001269(gb|WP_010929996)
     24 VFG001348(gb|WP_000659580)
      1 VFG001375(gb|WP_000594468)
      2 VFG001376(gb|WP_000695335)
      7 VFG001887(gb|WP_010947186)
      1 VFG001943(gb|YP_002344535)
     30 VFG001967(gb|YP_002344822)
      1 VFG001969(gb|YP_002344824)
     53 VFG002084(gb|WP_000619136)
     11 VFG002182(gb|WP_002376666)
      3 VFG002966(gb|WP_011274717)
      7 VFG005314(gb|WP_000458116)
      2 VFG005347(gb|WP_002986042)
     11 VFG005352(gb|WP_002986042)
      5 VFG005359(gb|WP_002899102)
      9 VFG005360(gb|WP_002262489)
     21 VFG005389(gb|WP_011836739)
      1 VFG005393(gb|WP_002352262)
      3 VFG005486(gb|WP_000417180)
      1 VFG005490(gb|WP_000472995)
      4 VFG005556(gb|WP_011680653)
      1 VFG005580(gb|WP_000022813)
      5 VFG005862(gb|WP_009659423)
      1 VFG005898(gb|WP_002904719)
      1 VFG005940(gb|WP_011681171)
      8 VFG005952(gb|WP_011681172)
      3 VFG005964(gb|WP_011681173)
      1 VFG005969(gb|WP_000902274)
      2 VFG005988(gb|WP_011681175)
     14 VFG005990(gb|WP_000659582)
     12 VFG005992(gb|WP_000685095)
      2 VFG005997(gb|WP_002263084)
      1 VFG005999(gb|WP_011226042)
      1 VFG006004(gb|WP_001819836)
      2 VFG006011(gb|WP_011681177)
      1 VFG006015(gb|WP_000676152)
      2 VFG006031(gb|WP_011226045)
      1 VFG006040(gb|WP_011226046)
      2 VFG006067(gb|WP_011681438)
      1 VFG006068(gb|WP_002902061)
      1 VFG006072(gb|WP_002902060)
      2 VFG006077(gb|WP_011227431)
      2 VFG006088(gb|WP_041828290)
      2 VFG006089(gb|WP_011681446)
      1 VFG006476(gb|WP_011115250)
     36 VFG006496(gb|WP_011115254)
      2 VFG006610(gb|WP_138091884)
      1 VFG006635(gb|WP_011115343)
      2 VFG006650(gb|WP_011115027)
      3 VFG006720(gb|WP_011702434)
      1 VFG006809(gb|WP_011703166)
      5 VFG006884(gb|WP_000591846)
      1 VFG007333(gb|WP_011262374)
     46 VFG007373(gb|WP_011078343)
      1 VFG007375(gb|WP_005420408)
     10 VFG007433(gb|WP_011079841)
      1 VFG007434(gb|WP_011079841)
     53 VFG007456(gb|WP_005457757)
     47 VFG007457(gb|WP_026130674)
     12 VFG007458(gb|WP_043877279)
     24 VFG007489(gb|WP_011262361)
     22 VFG007495(gb|WP_011262362)
      6 VFG007499(gb|WP_011079830)
      1 VFG007501(gb|WP_011262363)
     22 VFG007528(gb|WP_005457770)
      1 VFG007532(gb|WP_000290371)
     78 VFG007552(gb|WP_005479477)
      3 VFG007642(gb|WP_011149334)
      1 VFG007656(gb|WP_011078838)
      2 VFG007658(gb|WP_011149273)
      2 VFG007793(gb|WP_014000413)
      1 VFG007813(gb|WP_015309406)
      1 VFG007911(gb|WP_010908851)
      3 VFG008277(gb|WP_011777397)
      3 VFG009161(gb|WP_005067995)
      1 VFG009167(gb|WP_005067995)
      1 VFG009228(gb|WP_011729234)
      2 VFG009244(gb|WP_011893656)
      1 VFG009412(gb|WP_011178521)
      2 VFG009479(gb|WP_011781012)
      1 VFG009578(gb|WP_011731355)
      3 VFG009718(gb|WP_011728563)
      1 VFG009720(gb|WP_011779686)
      1 VFG009722(gb|WP_083775447)
      2 VFG009805(gb|WP_011892478)
      1 VFG009820(gb|WP_036377494)
      1 VFG009849(gb|WP_011892634)
      2 VFG010758(gb|WP_025520099)
      2 VFG010928(gb|WP_041936401)
      1 VFG011028(gb|WP_010928433)
      1 VFG011841(gb|WP_002850517)
      5 VFG011933(gb|WP_011731940)
      1 VFG011937(gb|WP_002849696)
      6 VFG012095(gb|WP_003435012)
     14 VFG012096(gb|WP_011722916)
      2 VFG012099(gb|WP_011100542)
      5 VFG012101(gb|WP_010965990)
      5 VFG012102(gb|WP_011967678)
    124 VFG012103(gb|WP_003514589)
      3 VFG012104(gb|WP_011861612)
      3 VFG012113(gb|WP_003520265)
      2 VFG013156(gb|WP_012341779)
      1 VFG013178(gb|WP_012341378)
      2 VFG013260(gb|WP_010868968)
     15 VFG013287(gb|WP_005688951)
     67 VFG013421(gb|WP_005630454)
    148 VFG013434(gb|WP_010945082)
      1 VFG013464(gb|WP_011609611)
      3 VFG013535(gb|WP_011609092)
      1 VFG013580(gb|WP_012054533)
      1 VFG013733(gb|WP_003854229)
      2 VFG013734(gb|WP_011013698)
      2 VFG013774(gb|WP_033998207)
      2 VFG013985(gb|WP_012077306)
      1 VFG013993(gb|WP_026006503)
      1 VFG014129(gb|WP_003150889)
      1 VFG014135(gb|WP_025297832)
      1 VFG014195(gb|WP_011534931)
      1 VFG014357(gb|WP_003152329)
      1 VFG014360(gb|WP_003316803)
      1 VFG014361(gb|WP_011169094)
      1 VFG014366(gb|WP_003222863)
      3 VFG014389(gb|WP_012051624)
      1 VFG014440(gb|WP_010955089)
      1 VFG014451(gb|WP_011268440)
      1 VFG014481(gb|WP_011534901)
     29 VFG014602(gb|WP_017243981)
      1 VFG014690(gb|WP_011058929)
      1 VFG014847(gb|WP_011266795)
      4 VFG014851(gb|WP_011535591)
      1 VFG014852(gb|WP_011059369)
      3 VFG014854(gb|WP_011921099)
      2 VFG014909(gb|WP_003378493)
      2 VFG014951(gb|WP_012077033)
      1 VFG014952(gb|WP_003140933)
      1 VFG014954(gb|WP_003363717)
      1 VFG014961(gb|WP_003245464)
      2 VFG014984(gb|NP_253136)
      3 VFG014987(gb|WP_003377590)
      4 VFG014992(gb|WP_011535570)
      1 VFG014993(gb|WP_011059287)
      1 VFG015068(gb|WP_003156446)
      1 VFG015071(gb|WP_011268595)
      1 VFG015076(gb|WP_011062714)
      3 VFG015077(gb|WP_041475601)
      1 VFG015078(gb|WP_012018243)
      2 VFG015369(gb|WP_011064243)
      1 VFG015434(gb|WP_011064253)
      3 VFG015494(gb|WP_011167352)
      4 VFG015498(gb|WP_012018669)
