      1 VFG000077(gb|NP_465991)
      9 VFG015071(gb|WP_011268595)
     16 VFG015076(gb|WP_011062714)
      4 VFG015077(gb|WP_041475601)
      3 VFG015494(gb|WP_011167352)
      1 VFG015495(gb|WP_049586082)
      2 VFG015498(gb|WP_012018669)
      5 VFG015676(gb|WP_012273513)
      1 VFG015677(gb|WP_012315528)
      2 VFG015753(gb|WP_012312809)
      3 VFG015783(gb|WP_012313127)
      4 VFG015806(gb|WP_012314365)
      1 VFG016021(gb|WP_003148545)
      1 VFG016064(gb|WP_010954996)
      1 VFG016379(gb|WP_000747555)
      2 VFG016390(gb|WP_001109538)
      5 VFG016401(gb|WP_000122128)
      1 VFG016433(gb|WP_000757777)
      1 VFG016470(gb|WP_011290436)
      5 VFG016483(gb|WP_010875022)
      7 VFG016484(gb|WP_009885583)
     25 VFG016485(gb|WP_011113468)
      9 VFG016489(gb|WP_011264744)
      7 VFG016490(gb|NP_975163)
     19 VFG016491(gb|WP_011076858)
      5 VFG016492(gb|WP_010925206)
     22 VFG016493(gb|WP_011283803)
     40 VFG016494(gb|WP_004024476)
      2 VFG016861(gb|WP_010882971)
      1 VFG016866(gb|WP_011006421)
      2 VFG018001(gb|WP_002866148)
     12 VFG018652(gb|WP_006154814)
      1 VFG018662(gb|WP_012130507)
      2 VFG019077(gb|WP_000260685)
      1 VFG019132(gb|WP_012343546)
      2 VFG019134(gb|WP_012422966)
      1 VFG019135(gb|WP_003357641)
      1 VFG019760(gb|WP_012722471)
      1 VFG019782(gb|WP_003163315)
      2 VFG022631(gb|WP_013830506)
      3 VFG022786(gb|WP_013828471)
      2 VFG022866(gb|WP_013829374)
      2 VFG022971(gb|WP_041319925)
      1 VFG023552(gb|WP_193374428)
      1 VFG023800(gb|WP_071822701)
      1 VFG023940(gb|WP_013470807)
      2 VFG024212(gb|WP_009954371)
      2 VFG025294(gb|WP_009896189)
      1 VFG026439(gb|WP_015307764)
      1 VFG026961(gb|WP_074360147)
      5 VFG029485(gb|WP_010908937)
      4 VFG029506(gb|WP_011891286)
      1 VFG029516(gb|WP_015292076)
      1 VFG030576(gb|WP_011779763)
      1 VFG030679(gb|WP_011730288)
      2 VFG030684(gb|WP_011781637)
      3 VFG030692(gb|WP_013828150)
      2 VFG030694(gb|WP_013471930)
      4 VFG031061(gb|WP_009952664)
      2 VFG031364(gb|WP_081465670)
      1 VFG031673(gb|WP_010950191)
      2 VFG033291(gb|WP_000120948)
      2 VFG033360(gb|WP_000832227)
      2 VFG033826(gb|WP_001034089)
      1 VFG035186(gb|WP_000147336)
      2 VFG035214(gb|WP_000512752)
      4 VFG035270
      2 VFG035664(gb|WP_000433564)
      2 VFG035937(gb|WP_000907437)
      1 VFG035957(gb|WP_001033306)
      1 VFG037134(gb|WP_013449263)
     13 VFG037726(gb|WP_001027059)
      3 VFG037890(gb|WP_001165098)
      1 VFG037910(gb|WP_000085124)
     10 VFG037938(gb|WP_000104825)
      3 VFG038016(gb|WP_001083066)
      3 VFG038681(gb|WP_005334720)
      1 VFG038687(gb|WP_016350057)
      1 VFG038765
      2 VFG038901(gb|WP_011706614)
      1 VFG038902(gb|WP_011898555)
      2 VFG038916(gb|WP_011705263)
      4 VFG041020(gb|NP_250353)
      3 VFG041031(gb|NP_251049)
      3 VFG041043(gb|NP_251061)
      2 VFG041152(gb|WP_006484392)
      1 VFG041222(gb|WP_012907484)
      1 VFG041796(gb|WP_014524683)
      2 VFG042592(gb|AAS99231)
      2 VFG042714(gb|WP_001195169)
      2 VFG042830(gb|WP_003451114)
      2 VFG043086(gb|WP_000067016)
      2 VFG043111(gb|WP_000807584)
      1 VFG043115(gb|WP_001282098)
      1 VFG043116(gb|WP_001302429)
      2 VFG043297(gb|WP_011860700)
      2 VFG043409(gb|WP_001192590)
      9 VFG043469(gb|YP_001201070)
     27 VFG043550(gb|NP_214954)
      2 VFG043573(gb|NP_219906)
      2 VFG043591(gb|ABL73998)
     10 VFG043593(gb|WP_000078946)
      2 VFG043658(gb|CAA66611)
      2 VFG044110(gb|WP_010929751)
      1 VFG044213(gb|WP_000403742)
      3 VFG044225(gb|WP_011533698)
      2 VFG044229(gb|WP_011533702)
      1 VFG044429(gb|CAJ45636)
      1 VFG045692(gb|WP_197532029)
      1 VFG045705(gb|WP_003636663)
      1 VFG045726(gb|WP_197532033)
      5 VFG045729(gb|WP_085956275)
      2 VFG045993(gb|WP_001025180)
      8 VFG046459(gb|WP_004287053)
      5 VFG046467(gb|WP_014548920)
     17 VFG046470(gb|WP_014548920)
      7 VFG046474(gb|WP_014714676)
     95 VFG046475(gb|WP_013922406)
      1 VFG046620(gb|WP_013922870)
      1 VFG047102(gb|WP_014714829)
      4 VFG048822(gb|WP_004122480)
      1 VFG048826(gb|YP_005227857)
      1 VFG048829(gb|WP_004175258)
      1 VFG048840(gb|WP_015958698)
      4 VFG048844(gb|WP_014838945)
     10 VFG048885(gb|WP_014907227)
      3 VFG048959(gb|WP_020956638)
      1 VFG048961(gb|WP_041937730)
      1 VFG048972(gb|WP_014907221)
      1 VFG049050(gb|WP_015958690)
      1 VFG049103(gb|WP_004175258)
      1 VFG049192(gb|WP_008806080)
      1 VFG050113(gb|WP_000590108)
      1 VFG050161(gb|WP_000579525)
      1 VFG050162(gb|WP_001161829)
      2 VFG050169(gb|WP_000124301)
      2 VFG050194(gb|WP_000996524)
      1 VFG050199(gb|WP_000734425)
     10 VFG050679(gb|WP_000505928.1)
