      3 VFG000079(gb|NP_463763)
      2 VFG015077(gb|WP_041475601)
      6 VFG015494(gb|WP_011167352)
      1 VFG015496(gb|WP_012052412)
      1 VFG015497(gb|WP_011064261)
      2 VFG015498(gb|WP_012018669)
      1 VFG015611(gb|WP_012316337)
      1 VFG015677(gb|WP_012315528)
      1 VFG015753(gb|WP_012312809)
      1 VFG015783(gb|WP_012313127)
      1 VFG015806(gb|WP_012314365)
      2 VFG016025(gb|WP_005753277)
      1 VFG016374(gb|WP_000908873)
      2 VFG016377(gb|WP_000286451)
      1 VFG016380(gb|WP_000609547)
      4 VFG016387(gb|WP_000996578)
      1 VFG016401(gb|WP_000122128)
      5 VFG016483(gb|WP_010875022)
      3 VFG016484(gb|WP_009885583)
     38 VFG016485(gb|WP_011113468)
      8 VFG016489(gb|WP_011264744)
      4 VFG016490(gb|NP_975163)
     13 VFG016491(gb|WP_011076858)
      4 VFG016492(gb|WP_010925206)
      6 VFG016493(gb|WP_011283803)
    106 VFG016494(gb|WP_004024476)
      2 VFG016495(gb|WP_011166362)
      1 VFG016861(gb|WP_010882971)
      8 VFG016866(gb|WP_011006421)
      1 VFG017748(gb|WP_041176728)
      1 VFG018001(gb|WP_002866148)
      5 VFG018652(gb|WP_006154814)
     85 VFG018662(gb|WP_012130507)
      2 VFG018664(gb|WP_012000426)
      2 VFG018666(gb|WP_012000428)
      2 VFG019134(gb|WP_012422966)
      3 VFG022670(gb|WP_013831099)
      1 VFG022781(gb|YP_001702997)
      4 VFG022866(gb|WP_013829374)
      1 VFG023800(gb|WP_071822701)
      1 VFG024127(gb|WP_011894790)
      2 VFG024163(gb|WP_011892478)
      2 VFG024212(gb|WP_009954371)
     10 VFG024680(gb|WP_085978051)
     12 VFG025294(gb|WP_009896189)
      2 VFG026414(gb|WP_198344965)
      3 VFG026967(gb|WP_071997904)
      2 VFG026985(gb|WP_051073897)
      3 VFG029485(gb|WP_010908937)
      2 VFG029516(gb|WP_015292076)
      1 VFG030676(gb|WP_011724098)
      6 VFG030679(gb|WP_011730288)
      3 VFG030684(gb|WP_011781637)
      3 VFG030692(gb|WP_013828150)
      2 VFG030699(gb|WP_009957422)
      2 VFG030706(gb|WP_005059672)
     10 VFG030724(gb|WP_015308640)
      6 VFG031039(gb|WP_011726364)
      2 VFG031048(gb|WP_011777508)
      1 VFG031056(gb|WP_193374435)
      4 VFG031084(gb|WP_041312930)
      5 VFG031093(gb|WP_011729397)
      1 VFG031352(gb|WP_010949941)
      1 VFG031370(gb|WP_014380975)
      4 VFG031736(gb|WP_011778105)
      2 VFG037918(gb|WP_001077698)
      1 VFG038102(gb|WP_015011143)
      1 VFG038170(gb|WP_000209955)
      1 VFG038535(gb|WP_013723952)
      4 VFG038681(gb|WP_005334720)
      2 VFG038757(gb|WP_011898552)
      3 VFG038818(gb|WP_005334174)
      6 VFG038916(gb|WP_011705263)
      8 VFG038918(gb|WP_164927583)
      1 VFG040920(gb|WP_004533498)
      1 VFG040960(gb|WP_162493344)
      1 VFG040961(gb|WP_012542822)
      2 VFG040970(gb|WP_012542827)
      2 VFG041020(gb|NP_250353)
      1 VFG041043(gb|NP_251061)
      1 VFG041843(gb|WP_043596253)
      2 VFG042091(gb|NP_311742)
      1 VFG042377(gb|AAU44779)
      1 VFG042973(gb|WP_000750610)
      2 VFG043114(gb|WP_010904778)
      1 VFG043285(gb|WP_011860690)
      1 VFG043319(gb|WP_010946589)
      7 VFG043469(gb|YP_001201070)
      2 VFG043517(gb|WP_012130981)
      1 VFG043521(gb|AAO43108)
     27 VFG043550(gb|NP_214954)
      2 VFG043568(gb|NP_460531)
      4 VFG043573(gb|NP_219906)
      1 VFG043593(gb|WP_000078946)
      2 VFG043603(gb|WP_078064065)
      2 VFG043605(gb|WP_011999704)
      2 VFG043608(gb|WP_000682783)
      3 VFG044110(gb|WP_010929751)
      5 VFG044130(gb|WP_005874678)
     70 VFG044131(gb|WP_005874564)
      3 VFG044153(gb|WP_011063599)
      3 VFG044225(gb|WP_011533698)
      8 VFG044310(gb|WP_006486076)
      2 VFG045692(gb|WP_197532029)
      1 VFG046068(gb|WP_001189321)
     56 VFG046458(gb|WP_003024794)
     24 VFG046459(gb|WP_004287053)
      9 VFG046467(gb|WP_014548920)
     12 VFG046470(gb|WP_014548920)
     57 VFG046474(gb|WP_014714676)
    232 VFG046475(gb|WP_013922406)
      2 VFG046612(gb|WP_014548584)
      1 VFG047105(gb|WP_012280807)
      4 VFG047198(gb|WP_012280617)
      2 VFG048419(gb|WP_004210873)
      2 VFG048776(gb|YP_005226618)
     34 VFG048790(gb|WP_014230056)
      1 VFG048796(gb|WP_015958696)
      8 VFG048822(gb|WP_004122480)
      2 VFG048823(gb|WP_014230059)
      1 VFG048826(gb|YP_005227857)
      1 VFG048837(gb|YP_005227858)
      1 VFG048839(gb|WP_041937831)
      3 VFG048851(gb|WP_015958700)
      7 VFG048968(gb|WP_012541090)
      2 VFG048973(gb|WP_000704907)
      5 VFG048981(gb|WP_004144152)
      4 VFG049025(gb|YP_005227844)
      6 VFG049103(gb|WP_004175258)
      9 VFG049107(gb|WP_015958694)
      2 VFG049189(gb|WP_014226431)
      2 VFG050173(gb|WP_000702222)
      1 VFG050186(gb|WP_001971585)
      3 VFG050194(gb|WP_000996524)
      1 VFG050201(gb|WP_000471738)
