      5 VFG000077(gb|NP_465991)
     31 VFG000079(gb|NP_463763)
      9 VFG000080(gb|NP_464522)
      1 VFG000116(gb|NP_254170)
      2 VFG000182(gb|NP_251793)
      2 VFG000321(gb|WP_000659810)
      2 VFG000805(gb|WP_001301454)
      1 VFG001269(gb|WP_010929996)
      1 VFG001344(gb|WP_000612460)
      7 VFG001348(gb|WP_000659580)
      1 VFG001373(gb|WP_000758382)
      1 VFG001374(gb|WP_000077424)
      2 VFG001855(gb|WP_197535493)
      1 VFG001887(gb|WP_010947186)
      3 VFG001967(gb|YP_002344822)
      1 VFG001969(gb|YP_002344824)
      1 VFG002365(gb|WP_005167740)
      4 VFG002377(gb|WP_005167721)
      2 VFG002965(gb|WP_011302064)
      2 VFG003525(gb|WP_005173762)
      1 VFG005020(gb|WP_011274718)
      2 VFG005042(gb|WP_011274720)
      3 VFG005065
      2 VFG005191(gb|WP_011681101)
      2 VFG005198(gb|WP_011836787)
      1 VFG005253(gb|WP_011285200)
      3 VFG005352(gb|WP_002986042)
      1 VFG005353(gb|WP_000260656)
      8 VFG005359(gb|WP_002899102)
      6 VFG005360(gb|WP_002262489)
      2 VFG005361(gb|WP_002352221)
      2 VFG005371(gb|WP_002261926)
      3 VFG005582(gb|WP_002897814)
      1 VFG005714(gb|WP_079891227)
      1 VFG005810(gb|WP_011836396)
      3 VFG005898(gb|WP_002904719)
      2 VFG005924(gb|YP_001200130)
      4 VFG005928(gb|WP_202964935)
      1 VFG005937(gb|WP_002261978)
      6 VFG005940(gb|WP_011681171)
      5 VFG005952(gb|WP_011681172)
      6 VFG005992(gb|WP_000685095)
      3 VFG005997(gb|WP_002263084)
      5 VFG006010
      5 VFG006015(gb|WP_000676152)
      2 VFG006022(gb|WP_002947383)
      2 VFG006062(gb|WP_002947383)
      2 VFG006065(gb|WP_011227428)
      2 VFG006077(gb|WP_011227431)
      4 VFG006496(gb|WP_011115254)
      1 VFG006884(gb|WP_000591846)
      3 VFG006902(gb|WP_000957200)
      1 VFG007263(gb|WP_000086048)
      4 VFG007373(gb|WP_011078343)
      1 VFG007434(gb|WP_011079841)
      8 VFG007457(gb|WP_026130674)
      1 VFG007459(gb|WP_005420355)
      2 VFG007489(gb|WP_011262361)
      4 VFG007552(gb|WP_005479477)
      1 VFG007597(gb|WP_011262354)
      2 VFG007656(gb|WP_011078838)
      1 VFG007658(gb|WP_011149273)
      1 VFG007659(gb|WP_011261022)
      3 VFG007661(gb|WP_011261023)
      1 VFG007811(gb|WP_008263844)
      3 VFG008277(gb|WP_011777397)
      1 VFG009161(gb|WP_005067995)
      1 VFG009228(gb|WP_011729234)
      1 VFG009717(gb|WP_011741135)
      2 VFG009719(gb|WP_011894790)
      3 VFG009720(gb|WP_011779686)
      1 VFG009722(gb|WP_083775447)
      1 VFG009818(gb|WP_014878477)
      3 VFG009820(gb|WP_036377494)
      1 VFG009928(gb|WP_003894345)
      3 VFG009929(gb|WP_011894664)
      3 VFG010485(gb|WP_197535493)
      1 VFG010929(gb|WP_012417632)
      2 VFG011139(gb|WP_012415794)
      1 VFG011845(gb|WP_002850515)
      3 VFG012056(gb|WP_002850177)
     19 VFG012095(gb|WP_003435012)
     38 VFG012096(gb|WP_011722916)
      2 VFG012097(gb|WP_003462314)
     11 VFG012099(gb|WP_011100542)
     15 VFG012101(gb|WP_010965990)
     18 VFG012102(gb|WP_011967678)
    161 VFG012103(gb|WP_003514589)
      4 VFG013155(gb|WP_012341780)
      2 VFG013242(gb|WP_005693863)
      6 VFG013260(gb|WP_010868968)
      3 VFG013287(gb|WP_005688951)
      1 VFG013291(gb|WP_011608942)
      2 VFG013423(gb|WP_012341650)
     11 VFG013434(gb|WP_010945082)
      1 VFG013464(gb|WP_011609611)
      2 VFG013485(gb|WP_074039892)
      2 VFG013532(gb|WP_012054417)
      1 VFG013580(gb|WP_012054533)
      1 VFG013717(gb|WP_006769628)
      2 VFG013733(gb|WP_003854229)
      1 VFG013734(gb|WP_011013698)
      7 VFG013900(gb|WP_003404551)
      8 VFG013907(gb|WP_004373763)
      1 VFG013992(gb|WP_011921055)
      2 VFG014129(gb|WP_003150889)
      1 VFG014135(gb|WP_025297832)
      2 VFG014195(gb|WP_011534931)
      1 VFG014361(gb|WP_011169094)
      2 VFG014366(gb|WP_003222863)
      2 VFG014386(gb|WP_011268444)
      3 VFG014392(gb|WP_011333047)
      2 VFG014455(gb|WP_011534906)
      1 VFG014548(gb|WP_011333059)
      3 VFG014851(gb|WP_011535591)
      3 VFG014853(gb|WP_011332552)
      1 VFG014854(gb|WP_011921099)
      5 VFG014951(gb|WP_012077033)
      2 VFG014954(gb|WP_003363717)
      1 VFG014961(gb|WP_003245464)
      1 VFG014962(gb|WP_011912408)
      1 VFG014992(gb|WP_011535570)
      9 VFG014993(gb|WP_011059287)
      1 VFG014994(gb|WP_011332484)
      2 VFG014996(gb|WP_011912236)
      2 VFG015077(gb|WP_041475601)
      1 VFG015379(gb|WP_011979124)
      3 VFG015493(gb|WP_011269330)
     13 VFG015494(gb|WP_011167352)
      6 VFG015495(gb|WP_049586082)
      1 VFG015497(gb|WP_011064261)
      3 VFG015498(gb|WP_012018669)
      1 VFG015611(gb|WP_012316337)
      1 VFG015638(gb|WP_012274549)
      1 VFG015711(gb|WP_012315508)
      5 VFG015753(gb|WP_012312809)
      1 VFG015769(gb|WP_012312989)
      2 VFG015805(gb|WP_012272402)
      1 VFG015821(gb|WP_012315374)
      2 VFG015906(gb|WP_011267825)
      1 VFG016023(gb|WP_011103875)
      4 VFG016025(gb|WP_005753277)
      1 VFG016030(gb|WP_011333314)
      1 VFG016184(gb|WP_005762826)
      3 VFG016377(gb|WP_000286451)
      1 VFG016381(gb|WP_033685340)
     10 VFG016387(gb|WP_000996578)
      1 VFG016391(gb|WP_000276545)
      1 VFG016473(gb|WP_011290303)
     20 VFG016483(gb|WP_010875022)
     18 VFG016484(gb|WP_009885583)
    181 VFG016485(gb|WP_011113468)
     18 VFG016489(gb|WP_011264744)
     37 VFG016490(gb|NP_975163)
     98 VFG016491(gb|WP_011076858)
    112 VFG016492(gb|WP_010925206)
     46 VFG016493(gb|WP_011283803)
     73 VFG016494(gb|WP_004024476)
     12 VFG016495(gb|WP_011166362)
      1 VFG016532(gb|NP_975942)
      2 VFG016789(gb|WP_011179056)
      2 VFG016860(gb|WP_010230254)
      1 VFG016861(gb|WP_010882971)
      1 VFG016866(gb|WP_011006421)
      2 VFG016867(gb|WP_011458100)
      4 VFG017987(gb|WP_012006774)
      1 VFG018001(gb|WP_002866148)
      1 VFG018009(gb|WP_032603539)
      1 VFG018161(gb|WP_000549309)
     11 VFG018652(gb|WP_006154814)
     36 VFG018662(gb|WP_012130507)
      5 VFG018666(gb|WP_012000428)
      6 VFG018675(gb|WP_041789920)
      2 VFG019069(gb|WP_000728266)
