     13 VFG000079(gb|NP_463763)
      9 VFG000080(gb|NP_464522)
      1 VFG000116(gb|NP_254170)
      3 VFG000477(gb|NP_461845)
      1 VFG000693(gb|AAP42186)
      2 VFG000927(gb|WP_000096764)
      6 VFG000930(gb|WP_000077767)
      2 VFG001269(gb|WP_010929996)
      4 VFG001317(gb|WP_001041586)
      2 VFG001373(gb|WP_000758382)
      8 VFG001374(gb|WP_000077424)
      4 VFG001444(gb|AAG10151)
      1 VFG001967(gb|YP_002344822)
      3 VFG001969(gb|YP_002344824)
      1 VFG002084(gb|WP_000619136)
      3 VFG002182(gb|WP_002376666)
      2 VFG002965(gb|WP_011302064)
      2 VFG002966(gb|WP_011274717)
      8 VFG005352(gb|WP_002986042)
      8 VFG005360(gb|WP_002262489)
      2 VFG005576(gb|WP_000022832)
      1 VFG005862(gb|WP_009659423)
      2 VFG005937(gb|WP_002261978)
      3 VFG005952(gb|WP_011681172)
     12 VFG005992(gb|WP_000685095)
      2 VFG006041(gb|WP_011681286)
      2 VFG006334(gb|WP_002236579)
      1 VFG006674(gb|WP_011577083)
      1 VFG006719(gb|WP_003762516)
      1 VFG006828(gb|WP_003719652)
      3 VFG007394(gb|WP_000840982)
      2 VFG007651(gb|WP_000494952)
      1 VFG007656(gb|WP_011078838)
      1 VFG007657(gb|WP_043877045)
      3 VFG007658(gb|WP_011149273)
      1 VFG007659(gb|WP_011261022)
      1 VFG007660(gb|WP_011149274)
      1 VFG007725(gb|WP_011891103)
      1 VFG007728(gb|WP_011558069)
      1 VFG007914(gb|WP_011780329)
      1 VFG009119(gb|WP_015307141)
      1 VFG009161(gb|WP_005067995)
      1 VFG009406(gb|WP_003895686)
      2 VFG009576(gb|WP_024637120)
      9 VFG009718(gb|WP_011728563)
      5 VFG009818(gb|WP_014878477)
      1 VFG009820(gb|WP_036377494)
      1 VFG010485(gb|WP_197535493)
      2 VFG011933(gb|WP_011731940)
      4 VFG012095(gb|WP_003435012)
      4 VFG012096(gb|WP_011722916)
      2 VFG012097(gb|WP_003462314)
      9 VFG012099(gb|WP_011100542)
      7 VFG012101(gb|WP_010965990)
      8 VFG012102(gb|WP_011967678)
      6 VFG012103(gb|WP_003514589)
      2 VFG012545(gb|WP_000140405)
      4 VFG012870
      1 VFG013260(gb|WP_010868968)
      1 VFG013288(gb|WP_011961728)
      2 VFG013335
      1 VFG013464(gb|WP_011609611)
      1 VFG013733(gb|WP_003854229)
      2 VFG013774(gb|WP_033998207)
      2 VFG013781(gb|WP_011912243)
      1 VFG013900(gb|WP_003404551)
      1 VFG013905(gb|WP_011064011)
      1 VFG013992(gb|WP_011921055)
      3 VFG014129(gb|WP_003150889)
      1 VFG014138(gb|WP_003138473)
      1 VFG014357(gb|WP_003152329)
      1 VFG014360(gb|WP_003316803)
      4 VFG014387(gb|WP_004664453)
      1 VFG014439(gb|WP_011169091)
      1 VFG014455(gb|WP_011534906)
      1 VFG014847(gb|WP_011266795)
      3 VFG014851(gb|WP_011535591)
      3 VFG014952(gb|WP_003140933)
      2 VFG014961(gb|WP_003245464)
      1 VFG014985(gb|WP_012077206)
      2 VFG014987(gb|WP_003377590)
      2 VFG015068(gb|WP_003156446)
      7 VFG015071(gb|WP_011268595)
      2 VFG015076(gb|WP_011062714)
      1 VFG015077(gb|WP_041475601)
      2 VFG015498(gb|WP_012018669)
      2 VFG015676(gb|WP_012273513)
      1 VFG015677(gb|WP_012315528)
      1 VFG015753(gb|WP_012312809)
      1 VFG015782(gb|WP_012270935)
      4 VFG015783(gb|WP_012313127)
      1 VFG015805(gb|WP_012272402)
      3 VFG015806(gb|WP_012314365)
      2 VFG016184(gb|WP_005762826)
      1 VFG016186(gb|WP_005762824)
      1 VFG016379(gb|WP_000747555)
      3 VFG016380(gb|WP_000609547)
      4 VFG016387(gb|WP_000996578)
      1 VFG016390(gb|WP_001109538)
      4 VFG016416(gb|WP_000060578)
      4 VFG016455(gb|WP_041593683)
      2 VFG016470(gb|WP_011290436)
     31 VFG016483(gb|WP_010875022)
     15 VFG016484(gb|WP_009885583)
     65 VFG016485(gb|WP_011113468)
     24 VFG016489(gb|WP_011264744)
     12 VFG016490(gb|NP_975163)
     50 VFG016491(gb|WP_011076858)
     38 VFG016492(gb|WP_010925206)
     17 VFG016493(gb|WP_011283803)
     66 VFG016494(gb|WP_004024476)
      8 VFG016495(gb|WP_011166362)
      1 VFG016861(gb|WP_010882971)
      2 VFG018001(gb|WP_002866148)
      1 VFG018002(gb|WP_002866149)
      2 VFG018191(gb|NP_414828)
      7 VFG018662(gb|WP_012130507)
     17 VFG019134(gb|WP_012422966)
      1 VFG019828(gb|WP_015885195)
      9 VFG022866(gb|WP_013829374)
      1 VFG022933(gb|WP_013827764)
      1 VFG023850(gb|WP_043955033)
      1 VFG023940(gb|WP_013470807)
      1 VFG024128(gb|WP_026071295)
      1 VFG024680(gb|WP_085978051)
      1 VFG024818(gb|WP_011857824)
      2 VFG024939(gb|WP_009896020)
      6 VFG025294(gb|WP_009896189)
      1 VFG026414(gb|WP_198344965)
      1 VFG026700(gb|YP_007957699)
      1 VFG026964(gb|WP_015290883)
      1 VFG026965(gb|WP_015293867)
      1 VFG026985(gb|WP_051073897)
      2 VFG027302(gb|WP_005057565)
      1 VFG029490(gb|WP_011726901)
      1 VFG029506(gb|WP_011891286)
      7 VFG029516(gb|WP_015292076)
      1 VFG029535(gb|WP_015304374)
      1 VFG029546(gb|WP_009977510)
      1 VFG030676(gb|WP_011724098)
     13 VFG030679(gb|WP_011730288)
      3 VFG030684(gb|WP_011781637)
      1 VFG030686(gb|YP_001702115)
      2 VFG030692(gb|WP_013828150)
      1 VFG030694(gb|WP_013471930)
     13 VFG030724(gb|WP_015308640)
      2 VFG031093(gb|WP_011729397)
      1 VFG031395(gb|WP_011738760)
      5 VFG031400(gb|WP_085979799)
      2 VFG031736(gb|WP_011778105)
      2 VFG034113(gb|WP_000369525)
      1 VFG034233(gb|WP_000968130)
      2 VFG034311(gb|WP_001095617)
      4 VFG034365(gb|WP_000910398)
      4 VFG034474(gb|WP_001131069)
      2 VFG034502(gb|WP_001265646)
      2 VFG034675(gb|WP_000074191)
      6 VFG034717(gb|WP_000556273)
      2 VFG034866(gb|WP_000900547)
      2 VFG034911(gb|WP_000978355)
      1 VFG035246(gb|WP_015674982)
      2 VFG035450(gb|WP_000013179)
      4 VFG035523(gb|WP_001306815)
      3 VFG035575(gb|WP_000614302)
      2 VFG035601(gb|WP_001280269)
      2 VFG035626(gb|WP_000224513)
      2 VFG035677(gb|WP_000433571)
      7 VFG035774(gb|WP_000111580)
      1 VFG035799(gb|WP_000041478)
      2 VFG035836(gb|WP_000053636)
      1 VFG035891(gb|WP_001306803)
     18 VFG035938(gb|WP_000907441)
     14 VFG035957(gb|WP_001033306)
      7 VFG036001(gb|WP_000556535)
      2 VFG036060(gb|WP_143759181)
      2 VFG036084(gb|WP_001020413)
      1 VFG036403(gb|WP_003711230)
      1 VFG036493(gb|WP_015815701)
      3 VFG037726(gb|WP_001027059)
      1 VFG037895(gb|WP_001175098)
      3 VFG037908(gb|WP_000487070)
      4 VFG037938(gb|WP_000104825)
      2 VFG038016(gb|WP_001083066)
      4 VFG038396(gb|WP_005310704)
      1 VFG038535(gb|WP_013723952)
      1 VFG038589(gb|WP_011704368)
      1 VFG038681(gb|WP_005334720)
      1 VFG038755(gb|WP_011706626)
      1 VFG038763(gb|WP_017409846)
      4 VFG038916(gb|WP_011705263)
      6 VFG040920(gb|WP_004533498)
      1 VFG040979(gb|WP_162903504)
      7 VFG041020(gb|NP_250353)
      1 VFG041021(gb|NP_250354)
      1 VFG041031(gb|NP_251049)
      6 VFG041043(gb|NP_251061)
      1 VFG041096(gb|NP_459269)
      2 VFG041152(gb|WP_006484392)
      2 VFG041785(gb|WP_011176697)
      2 VFG042073(gb|NP_311761)
      1 VFG042074(gb|NP_311762)
      2 VFG042076(gb|NP_311760)
      2 VFG042078(gb|NP_311758)
      4 VFG042081(gb|NP_311757)
      1 VFG042083(gb|NP_311753)
      5 VFG042084(gb|NP_311752)
      2 VFG042086(gb|NP_311748)
      2 VFG042087(gb|NP_311746)
      1 VFG042090(gb|NP_311745)
      2 VFG042091(gb|NP_311742)
      1 VFG042092(gb|NP_311743)
      6 VFG042097(gb|NP_311736)
      3 VFG042591(gb|AAS99230)
      5 VFG042592(gb|AAS99231)
      1 VFG042713(gb|WP_001296758)
      4 VFG042715(gb|WP_000123651)
      2 VFG042718(gb|WP_000520684)
      1 VFG042727(gb|WP_000833288)
      3 VFG042736(gb|NP_253152)
      1 VFG042963(gb|WP_009874618)
      2 VFG043072(gb|WP_000197360)
      4 VFG043073(gb|WP_000879706)
      2 VFG043075(gb|WP_001196460)
      3 VFG043076(gb|WP_000020482)
      3 VFG043077(gb|WP_000885860)
      2 VFG043078(gb|WP_000349287)
      4 VFG043079(gb|WP_000625837)
      3 VFG043081(gb|WP_000589319)
      3 VFG043082(gb|WP_001301817)
      4 VFG043083(gb|WP_000096470)
      3 VFG043084(gb|WP_001212790)
      2 VFG043087(gb|WP_001278933)
      2 VFG043088(gb|WP_000983602)
      2 VFG043090(gb|WP_000036413)
      2 VFG043092(gb|WP_010904770)
      2 VFG043096(gb|WP_000906325)
      1 VFG043098(gb|WP_001302091)
      4 VFG043099(gb|WP_001302033)
      1 VFG043103(gb|WP_000146755)
      1 VFG043104(gb|WP_000270418)
      1 VFG043109(gb|WP_001282715)
      1 VFG043110(gb|WP_000213294)
      1 VFG043301(gb|WP_011860704)
      6 VFG043454(gb|WP_011302133)
     11 VFG043469(gb|YP_001201070)
     31 VFG043550(gb|NP_214954)
      2 VFG043556(gb|WP_009885879)
      3 VFG043573(gb|NP_219906)
      1 VFG043609(gb|AAG18638)
      1 VFG044091(gb|NP_252096)
      1 VFG044130(gb|WP_005874678)
      3 VFG044131(gb|WP_005874564)
      2 VFG044165(gb|WP_001041793)
      5 VFG044228(gb|WP_044488032)
      1 VFG044250(gb|WP_005311724)
      1 VFG044310(gb|WP_006486076)
      1 VFG044362(gb|WP_033111968)
      1 VFG045692(gb|WP_197532029)
      4 VFG045729(gb|WP_085956275)
      2 VFG045791(gb|WP_000481500)
      3 VFG045793(gb|WP_000771429)
      3 VFG046459(gb|WP_004287053)
     10 VFG046467(gb|WP_014548920)
      6 VFG046470(gb|WP_014548920)
      5 VFG046474(gb|WP_014714676)
     73 VFG046475(gb|WP_013922406)
      1 VFG046639(gb|WP_004287497)
      4 VFG046650(gb|WP_014549990)
      2 VFG046655(gb|WP_013922873)
      2 VFG048790(gb|WP_014230056)
      2 VFG048822(gb|WP_004122480)
      1 VFG048823(gb|WP_014230059)
      1 VFG048833(gb|WP_014838944)
      5 VFG048844(gb|WP_014838945)
      1 VFG048851(gb|WP_015958700)
      2 VFG048885(gb|WP_014907227)
      4 VFG048942(gb|WP_012967595)
      5 VFG048959(gb|WP_020956638)
      1 VFG048986(gb|WP_004144150)
      1 VFG049010(gb|WP_004103995)
      1 VFG049050(gb|WP_015958690)
      3 VFG049103(gb|WP_004175258)
      2 VFG050157(gb|WP_001331698)
      1 VFG050158(gb|WP_000905916)
      3 VFG050159(gb|WP_001331697)
      4 VFG050162(gb|WP_001161829)
      1 VFG050194(gb|WP_000996524)
      1 VFG050201(gb|WP_000471738)
