      3 VFG000077(gb|NP_465991)
     25 VFG000079(gb|NP_463763)
     17 VFG000080(gb|NP_464522)
      2 VFG000331(gb|WP_005693548)
      6 VFG000332(gb|WP_005632797)
      7 VFG000335(gb|WP_010869142)
      2 VFG000478(gb|NP_459678)
      6 VFG000694(gb|AAP42187)
      2 VFG000696(gb|AAP42188)
      3 VFG001269(gb|WP_010929996)
      3 VFG001348(gb|WP_000659580)
      2 VFG001354(gb|WP_000728269)
      2 VFG001355(gb|WP_000698569)
      8 VFG001360(gb|WP_001042179)
      2 VFG001368(gb|WP_001142502)
      1 VFG001373(gb|WP_000758382)
      2 VFG001375(gb|WP_000594468)
      3 VFG001376(gb|WP_000695335)
      2 VFG001855(gb|WP_197535493)
      1 VFG001943(gb|YP_002344535)
      6 VFG001967(gb|YP_002344822)
      1 VFG001969(gb|YP_002344824)
      1 VFG002182(gb|WP_002376666)
      4 VFG002274(gb|WP_011009584)
      2 VFG002275(gb|WP_003467630)
      2 VFG002276(gb|WP_011009653)
     19 VFG002277(gb|WP_011009663)
      4 VFG002278(gb|WP_011010095)
     10 VFG002279(gb|WP_003467250)
      6 VFG002280(gb|WP_011010361)
      6 VFG002281(gb|WP_003468301)
      2 VFG002282(gb|WP_041707714)
      2 VFG002283(gb|WP_011009995)
      1 VFG002284(gb|WP_011009886)
      5 VFG002285(gb|WP_011590492)
      2 VFG002966(gb|WP_011274717)
      1 VFG005065
      1 VFG005087(gb|WP_011302071)
      1 VFG005186(gb|YP_001198858)
     83 VFG005191(gb|WP_011681101)
      2 VFG005196(gb|WP_000006702)
      2 VFG005242(gb|WP_011837269)
      4 VFG005322(gb|WP_011226733)
     28 VFG005323(gb|WP_011225268)
    116 VFG005324(gb|WP_082302295)
     15 VFG005325(gb|WP_011680595)
      3 VFG005329(gb|WP_000728289)
      2 VFG005347(gb|WP_002986042)
      4 VFG005352(gb|WP_002986042)
     20 VFG005353(gb|WP_000260656)
      1 VFG005357(gb|WP_000260666)
     52 VFG005359(gb|WP_002899102)
     11 VFG005360(gb|WP_002262489)
      4 VFG005362(gb|WP_011836421)
      7 VFG005378(gb|WP_011836996)
     34 VFG005382(gb|WP_011681303)
      5 VFG005383(gb|WP_011836786)
      8 VFG005384(gb|WP_011836784)
      2 VFG005385(gb|WP_011836785)
     34 VFG005386
     64 VFG005388
     22 VFG005389(gb|WP_011836739)
     12 VFG005392(gb|WP_011836622)
     32 VFG005393(gb|WP_002352262)
     10 VFG005485(gb|WP_000417171)
     13 VFG005486(gb|WP_000417180)
      3 VFG005490(gb|WP_000472995)
      7 VFG005552(gb|WP_011837486)
      2 VFG005553(gb|WP_002263425)
     55 VFG005556(gb|WP_011680653)
      7 VFG005576(gb|WP_000022832)
     27 VFG005579(gb|WP_000022815)
     13 VFG005580(gb|WP_000022813)
     46 VFG005582(gb|WP_002897814)
      1 VFG005652(gb|WP_014632427)
      2 VFG005653
      6 VFG005810(gb|WP_011836396)
      1 VFG005811(gb|WP_002262031)
      8 VFG005838(gb|WP_011836759)
      3 VFG005865(gb|WP_002262524)
      8 VFG005874(gb|WP_002986125)
      4 VFG005886(gb|WP_009443641)
     10 VFG005898(gb|WP_002904719)
      4 VFG005910(gb|WP_011837182)
      6 VFG005920(gb|WP_000750328)
      5 VFG005922(gb|WP_011837183)
      5 VFG005937(gb|WP_002261978)
      1 VFG005940(gb|WP_011681171)
      6 VFG005952(gb|WP_011681172)
      1 VFG005958(gb|WP_011837186)
     55 VFG005964(gb|WP_011681173)
      2 VFG005969(gb|WP_000902274)
      1 VFG005970(gb|WP_011837187)
      4 VFG005973(gb|WP_002263087)
     33 VFG005976(gb|WP_011681174)
      3 VFG005982(gb|WP_033179183)
      4 VFG005985(gb|WP_002263085)
      3 VFG005987(gb|WP_011226041)
     57 VFG005988(gb|WP_011681175)
      8 VFG005992(gb|WP_000685095)
      4 VFG005994(gb|WP_011837189)
      2 VFG005997(gb|WP_002263084)
      4 VFG005999(gb|WP_011226042)
     48 VFG006000(gb|WP_011681176)
     24 VFG006004(gb|WP_001819836)
      2 VFG006006(gb|WP_002917001)
     29 VFG006009(gb|WP_011227247)
     13 VFG006010
    124 VFG006011(gb|WP_011681177)
      5 VFG006015(gb|WP_000676152)
      1 VFG006017(gb|WP_002916999)
     44 VFG006020(gb|WP_011227248)
     71 VFG006022(gb|WP_002947383)
      2 VFG006027(gb|WP_002916998)
      2 VFG006030(gb|WP_041827043)
     78 VFG006031(gb|WP_011226045)
     20 VFG006040(gb|WP_011226046)
     29 VFG006041(gb|WP_011681286)
      8 VFG006046(gb|WP_011226149)
     35 VFG006047(gb|WP_011226047)
     55 VFG006048(gb|WP_011681434)
     34 VFG006052(gb|WP_011226150)
     32 VFG006053(gb|WP_011226048)
     16 VFG006054(gb|WP_041827753)
     33 VFG006057(gb|WP_011227426)
     85 VFG006058(gb|WP_011226049)
     51 VFG006059(gb|WP_011681436)
     29 VFG006061(gb|WP_041827077)
     45 VFG006062(gb|WP_002947383)
     31 VFG006063(gb|WP_011681437)
      2 VFG006064(gb|WP_002902062)
      9 VFG006065(gb|WP_011227428)
     33 VFG006067(gb|WP_011681438)
      3 VFG006069(gb|WP_011227429)
     12 VFG006070(gb|WP_011226150)
     24 VFG006071(gb|WP_011681439)
     11 VFG006073(gb|WP_011227430)
    207 VFG006074(gb|WP_011226325)
     94 VFG006075(gb|WP_011681440)
      2 VFG006076(gb|WP_011837623)
     16 VFG006077(gb|WP_011227431)
    132 VFG006078(gb|WP_002948022)
    116 VFG006079(gb|WP_011681442)
     76 VFG006081(gb|WP_014621820)
    157 VFG006082(gb|WP_011226326)
     43 VFG006083(gb|WP_011681443)
    111 VFG006084(gb|WP_002948020)
     23 VFG006085(gb|WP_011681444)
    154 VFG006086(gb|WP_011226328)
     65 VFG006087(gb|WP_011681445)
    163 VFG006088(gb|WP_041828290)
    123 VFG006089(gb|WP_011681446)
     21 VFG006091(gb|WP_011226331)
      1 VFG006138(gb|WP_173024113)
      3 VFG006334(gb|WP_002236579)
      1 VFG006476(gb|WP_011115250)
      1 VFG006496(gb|WP_011115254)
      1 VFG006526(gb|WP_011116635)
      2 VFG006594(gb|WP_011578003)
      1 VFG006655(gb|WP_011115026)
      1 VFG006715(gb|WP_010991027)
      3 VFG006720(gb|WP_011702434)
      7 VFG006797(gb|WP_011702610)
      1 VFG006902(gb|WP_000957200)
      1 VFG007642(gb|WP_011149334)
     13 VFG007657(gb|WP_043877045)
      1 VFG007658(gb|WP_011149273)
      1 VFG007793(gb|WP_014000413)
      2 VFG007811(gb|WP_008263844)
      1 VFG007813(gb|WP_015309406)
      1 VFG009161(gb|WP_005067995)
      1 VFG009587(gb|WP_011731354)
      1 VFG009705(gb|WP_011731275)
      4 VFG009718(gb|WP_011728563)
      1 VFG009719(gb|WP_011894790)
      1 VFG010485(gb|WP_197535493)
      2 VFG011674(gb|YP_002344802)
      1 VFG011813(gb|WP_002850283)
      3 VFG011845(gb|WP_002850515)
      1 VFG011857(gb|WP_010400968)
      1 VFG011937(gb|WP_002849696)
      3 VFG012095(gb|WP_003435012)
     11 VFG012096(gb|WP_011722916)
     11 VFG012098(gb|WP_003454479)
     11 VFG012099(gb|WP_011100542)
     15 VFG012101(gb|WP_010965990)
      7 VFG012102(gb|WP_011967678)
     56 VFG012103(gb|WP_003514589)
      1 VFG012105(gb|WP_011722031)
      2 VFG012125(gb|WP_003462918)
      6 VFG012129(gb|WP_011590092)
      9 VFG012133(gb|WP_011590096)
      3 VFG012135(gb|WP_011590415)
      4 VFG012137(gb|WP_003456570)
      4 VFG012139(gb|WP_011590733)
      2 VFG012154(gb|WP_011590397)
      3 VFG012158(gb|WP_011591929)
      4 VFG012160(gb|WP_011590331)
      2 VFG012193(gb|WP_011590863)
      1 VFG012195(gb|WP_003449818)
      1 VFG012197(gb|WP_011592435)
      4 VFG013094(gb|WP_005694367)
      4 VFG013101(gb|WP_011271972)
      6 VFG013108(gb|WP_005686722)
     13 VFG013130(gb|WP_010945652)
      1 VFG013136(gb|WP_012054425)
      3 VFG013144(gb|WP_012340255)
      2 VFG013178(gb|WP_012341378)
      2 VFG013186(gb|WP_012340561)
      1 VFG013187(gb|WP_012341760)
      1 VFG013236(gb|WP_005693864)
      1 VFG013239(gb|WP_012054788)
      2 VFG013248(gb|WP_010868928)
      2 VFG013249(gb|WP_011271803)
      2 VFG013250(gb|WP_005687513)
      3 VFG013252(gb|WP_010945439)
      4 VFG013260(gb|WP_010868968)
      2 VFG013268(gb|WP_012054924)
