      5 VFG000077(gb|NP_465991)
     14 VFG000079(gb|NP_463763)
      5 VFG000080(gb|NP_464522)
      3 VFG000326(gb|WP_105163169)
      7 VFG001269(gb|WP_010929996)
      1 VFG001317(gb|WP_001041586)
     22 VFG001348(gb|WP_000659580)
      1 VFG001359(gb|WP_000733059)
      2 VFG001360(gb|WP_001042179)
      1 VFG001373(gb|WP_000758382)
      1 VFG001374(gb|WP_000077424)
      3 VFG001376(gb|WP_000695335)
      2 VFG001855(gb|WP_197535493)
      4 VFG001967(gb|YP_002344822)
     12 VFG001969(gb|YP_002344824)
      1 VFG002182(gb|WP_002376666)
      1 VFG002189(gb|WP_002359680)
      1 VFG002377(gb|WP_005167721)
      1 VFG002965(gb|WP_011302064)
      4 VFG005020(gb|WP_011274718)
      7 VFG005042(gb|WP_011274720)
      9 VFG005065
      7 VFG005275(gb|WP_148180005)
      2 VFG005324(gb|WP_082302295)
      3 VFG005352(gb|WP_002986042)
      1 VFG005353(gb|WP_000260656)
      3 VFG005359(gb|WP_002899102)
      9 VFG005360(gb|WP_002262489)
      2 VFG005485(gb|WP_000417171)
      2 VFG005552(gb|WP_011837486)
     17 VFG005862(gb|WP_009659423)
      2 VFG005865(gb|WP_002262524)
      1 VFG005898(gb|WP_002904719)
      4 VFG005920(gb|WP_000750328)
      5 VFG005940(gb|WP_011681171)
      8 VFG005952(gb|WP_011681172)
     25 VFG005992(gb|WP_000685095)
      1 VFG005994(gb|WP_011837189)
      1 VFG005997(gb|WP_002263084)
      1 VFG006004(gb|WP_001819836)
      2 VFG006011(gb|WP_011681177)
      2 VFG006015(gb|WP_000676152)
      2 VFG006031(gb|WP_011226045)
      2 VFG006053(gb|WP_011226048)
      2 VFG006063(gb|WP_011681437)
      1 VFG006070(gb|WP_011226150)
      1 VFG006476(gb|WP_011115250)
      1 VFG006520(gb|WP_011116204)
      2 VFG006526(gb|WP_011116635)
      1 VFG006546(gb|WP_011116534)
      2 VFG006565(gb|WP_011115452)
      1 VFG006580(gb|WP_011115309)
      2 VFG006595(gb|WP_011115987)
      2 VFG006600(gb|WP_011115988)
      1 VFG006610(gb|WP_138091884)
      3 VFG006615(gb|WP_011115632)
      1 VFG006635(gb|WP_011115343)
      2 VFG006640(gb|WP_011115344)
      2 VFG006655(gb|WP_011115026)
      1 VFG006660(gb|WP_011115716)
      1 VFG006665(gb|WP_041309136)
      1 VFG006684(gb|WP_011116249)
      7 VFG006720(gb|WP_011702434)
      1 VFG006829(gb|WP_003719652)
      4 VFG006884(gb|WP_000591846)
      1 VFG006902(gb|WP_000957200)
      9 VFG007373(gb|WP_011078343)
      1 VFG007432(gb|WP_005457756)
      1 VFG007433(gb|WP_011079841)
      3 VFG007456(gb|WP_005457757)
     12 VFG007457(gb|WP_026130674)
      1 VFG007458(gb|WP_043877279)
      6 VFG007489(gb|WP_011262361)
      2 VFG007499(gb|WP_011079830)
      1 VFG007528(gb|WP_005457770)
      2 VFG007532(gb|WP_000290371)
     19 VFG007552(gb|WP_005479477)
      1 VFG007636(gb|WP_011149315)
      1 VFG007637(gb|WP_000756756)
      1 VFG007660(gb|WP_011149274)
      5 VFG007661(gb|WP_011261023)
      1 VFG007793(gb|WP_014000413)
      1 VFG008277(gb|WP_011777397)
      1 VFG008278(gb|WP_011854170)
      1 VFG009244(gb|WP_011893656)
      1 VFG009303(gb|WP_011782503)
      1 VFG009714(gb|WP_010949738)
      4 VFG009718(gb|WP_011728563)
      3 VFG009720(gb|WP_011779686)
      1 VFG009930(gb|WP_011779804)
      2 VFG010929(gb|WP_012417632)
      1 VFG011028(gb|WP_010928433)
      6 VFG011933(gb|WP_011731940)
      4 VFG012056(gb|WP_002850177)
      2 VFG012072(gb|WP_011732180)
      9 VFG012095(gb|WP_003435012)
     13 VFG012096(gb|WP_011722916)
      2 VFG012097(gb|WP_003462314)
      4 VFG012099(gb|WP_011100542)
     21 VFG012101(gb|WP_010965990)
     13 VFG012102(gb|WP_011967678)
    163 VFG012103(gb|WP_003514589)
      1 VFG012113(gb|WP_003520265)
      2 VFG013186(gb|WP_012340561)
      1 VFG013260(gb|WP_010868968)
      1 VFG013262
      4 VFG013287(gb|WP_005688951)
     55 VFG013434(gb|WP_010945082)
      3 VFG013445(gb|WP_041174792)
      2 VFG013464(gb|WP_011609611)
      1 VFG013672(gb|WP_010934130)
      3 VFG013733(gb|WP_003854229)
      2 VFG013900(gb|WP_003404551)
      1 VFG013901(gb|WP_004654396)
     14 VFG013907(gb|WP_004373763)
      1 VFG014135(gb|WP_025297832)
      1 VFG014368(gb|WP_014597048)
      1 VFG014440(gb|WP_010955089)
      1 VFG014451(gb|WP_011268440)
      1 VFG014543(gb|WP_004664470)
      1 VFG014637(gb|WP_011534889)
      1 VFG014851(gb|WP_011535591)
      2 VFG014854(gb|WP_011921099)
      1 VFG014951(gb|WP_012077033)
      3 VFG014952(gb|WP_003140933)
      1 VFG014953(gb|WP_005764764)
      1 VFG014956(gb|WP_049587369)
      3 VFG014961(gb|WP_003245464)
      1 VFG014984(gb|NP_253136)
      1 VFG014995(gb|WP_011921011)
      6 VFG015068(gb|WP_003156446)
      1 VFG015072(gb|WP_011169248)
      3 VFG015077(gb|WP_041475601)
      2 VFG015369(gb|WP_011064243)
      1 VFG015494(gb|WP_011167352)
      3 VFG015495(gb|WP_049586082)
      2 VFG015498(gb|WP_012018669)
      2 VFG015769(gb|WP_012312989)
      1 VFG015783(gb|WP_012313127)
      1 VFG016108(gb|WP_011061774)
      1 VFG016119(gb|WP_011061772)
      4 VFG016309(gb|WP_001084641)
      1 VFG016366(gb|WP_000812436)
     24 VFG016387(gb|WP_000996578)
      2 VFG016433(gb|WP_000757777)
     11 VFG016450(gb|WP_011076982)
     13 VFG016483(gb|WP_010875022)
      9 VFG016484(gb|WP_009885583)
    166 VFG016485(gb|WP_011113468)
     18 VFG016489(gb|WP_011264744)
     23 VFG016490(gb|NP_975163)
     39 VFG016491(gb|WP_011076858)
     21 VFG016492(gb|WP_010925206)
     57 VFG016493(gb|WP_011283803)
     64 VFG016494(gb|WP_004024476)
      4 VFG016495(gb|WP_011166362)
      1 VFG016561(gb|WP_041364152)
      1 VFG016569(gb|WP_011113433)
      1 VFG016767(gb|WP_005767758)
     12 VFG016860(gb|WP_010230254)
      9 VFG016861(gb|WP_010882971)
      1 VFG017986(gb|WP_012006773)
      1 VFG017987(gb|WP_012006774)
     12 VFG018001(gb|WP_002866148)
      1 VFG018002(gb|WP_002866149)
      8 VFG018652(gb|WP_006154814)
     11 VFG018662(gb|WP_012130507)
      4 VFG018664(gb|WP_012000426)
      2 VFG019051
      4 VFG019077(gb|WP_000260685)
      1 VFG019078(gb|WP_000260667)
      2 VFG019084(gb|WP_000417149)
      1 VFG019095(gb|WP_001193722)
      2 VFG019096(gb|WP_001193716)
      2 VFG019098(gb|WP_142355920)
      1 VFG019118(gb|WP_000861662)
      1 VFG019127(gb|WP_000723325)
      2 VFG019132(gb|WP_012343546)
      5 VFG019134(gb|WP_012422966)
      1 VFG019138(gb|WP_012342778)
      3 VFG019140(gb|WP_012423869)
      2 VFG019942(gb|WP_012724914)
      6 VFG022866(gb|WP_013829374)
      1 VFG023800(gb|WP_071822701)
      2 VFG024163(gb|WP_011892478)
      1 VFG024207(gb|WP_011894664)
      1 VFG024838(gb|WP_041489152)
      4 VFG024850(gb|WP_025987421)
      1 VFG024931(gb|WP_012339974)
      6 VFG025294(gb|WP_009896189)
      1 VFG026291(gb|WP_011694187)
      1 VFG026439(gb|WP_015307764)
      5 VFG026964(gb|WP_015290883)
      1 VFG026967(gb|WP_071997904)
      1 VFG027209(gb|WP_014588181)
      1 VFG027210(gb|WP_020726450)
      9 VFG029485(gb|WP_010908937)
      1 VFG029506(gb|WP_011891286)
      3 VFG029516(gb|WP_015292076)
      2 VFG030673(gb|WP_010908121)
      3 VFG030679(gb|WP_011730288)
      2 VFG030684(gb|WP_011781637)
      2 VFG030692(gb|WP_013828150)
     14 VFG030724(gb|WP_015308640)
      1 VFG030989(gb|WP_011892407)
      5 VFG031039(gb|WP_011726364)
      1 VFG031061(gb|WP_009952664)
      1 VFG031395(gb|WP_011738760)
      1 VFG031403(gb|WP_014711794)
      1 VFG031409
      1 VFG032201(gb|WP_012985237)
      1 VFG032937(gb|WP_010958881)
      1 VFG032950(gb|WP_014654260)
      1 VFG032961(gb|WP_003723735)
      3 VFG036295(gb|WP_003710978)
      4 VFG036556(gb|WP_014581848)
      3 VFG037041(gb|WP_014581728)
      1 VFG037726(gb|WP_001027059)
      4 VFG037890(gb|WP_001165098)
      1 VFG037928(gb|YP_001083151)
      3 VFG037938(gb|WP_000104825)
      1 VFG037949(gb|WP_001100755)
      1 VFG038279(gb|WP_005338295)
      1 VFG038348(gb|WP_005320755)
      1 VFG038395(gb|WP_011705721)
      1 VFG038396(gb|WP_005310704)
      5 VFG038633(gb|WP_005334749)
      5 VFG038681(gb|WP_005334720)
      1 VFG038686(gb|WP_011705286)
      2 VFG038698(gb|WP_010634617)
      1 VFG038725(gb|WP_005353663)
      1 VFG038757(gb|WP_011898552)
      1 VFG038766(gb|WP_005350678)
      1 VFG038818(gb|WP_005334174)
      4 VFG038916(gb|WP_011705263)
      1 VFG038918(gb|WP_164927583)
      2 VFG039461(gb|WP_041405320)
      6 VFG040878(gb|NP_249377)
      4 VFG040891(gb|WP_019237945)
      2 VFG040920(gb|WP_004533498)
      1 VFG040961(gb|WP_012542822)
      1 VFG040983(gb|WP_028853770)
      1 VFG041021(gb|NP_250354)
      2 VFG041043(gb|NP_251061)
      1 VFG041152(gb|WP_006484392)
      1 VFG041163(gb|WP_000614300)
     11 VFG041722(gb|WP_006489706)
      3 VFG042984(gb|ACI49668)
      2 VFG042986(gb|ACI49673)
      2 VFG042987(gb|ACI49670)
      2 VFG042989(gb|ACI49672)
      4 VFG042991(gb|ACI49665)
      8 VFG042993(gb|ACI49667)
      1 VFG043018(gb|NP_252039)
      2 VFG043117(gb|WP_001253441)
      4 VFG043152(gb|WP_005462793)
      1 VFG043172(gb|AAZ99734)
      1 VFG043220(gb|WP_002211445)
      1 VFG043310(gb|WP_011860707)
      9 VFG043367(gb|WP_000971620)
      1 VFG043402(gb|YP_002344511)
      6 VFG043441(gb|WP_002287386)
      2 VFG043469(gb|YP_001201070)
      3 VFG043504(gb|WP_000671444)
     46 VFG043550(gb|NP_214954)
      3 VFG043558(gb|WP_012855621)
      2 VFG043573(gb|NP_219906)
      2 VFG043593(gb|WP_000078946)
      2 VFG043608(gb|WP_000682783)
      2 VFG043609(gb|AAG18638)
      3 VFG043610(gb|AAG18640)
      4 VFG043704(gb|ZP_03658380)
      2 VFG043706(gb|ZP_03658382)
      1 VFG043997(gb|ABK58691)
      2 VFG044006(gb|WP_012913731)
      1 VFG044091(gb|NP_252096)
      2 VFG044110(gb|WP_010929751)
     11 VFG044130(gb|WP_005874678)
      1 VFG044131(gb|WP_005874564)
      3 VFG044133(gb|WP_010956341)
      6 VFG044225(gb|WP_011533698)
      1 VFG044228(gb|WP_044488032)
      2 VFG044336(gb|WP_050767835)
      7 VFG045308(gb|WP_011213310)
      2 VFG045623(gb|WP_033585060)
      2 VFG045629(gb|WP_010774232)
     17 VFG045692(gb|WP_197532029)
      1 VFG045729(gb|WP_085956275)
      7 VFG046458(gb|WP_003024794)
     20 VFG046459(gb|WP_004287053)
    106 VFG046467(gb|WP_014548920)
     19 VFG046470(gb|WP_014548920)
     10 VFG046474(gb|WP_014714676)
    167 VFG046475(gb|WP_013922406)
      3 VFG046639(gb|WP_004287497)
      1 VFG046654(gb|WP_014715512)
      5 VFG047198(gb|WP_012280617)
      2 VFG047702(gb|WP_012280232)
      6 VFG047717(gb|WP_014714141)
      1 VFG047718(gb|WP_013921812)
      1 VFG048789(gb|WP_014838943)
      2 VFG048796(gb|WP_015958696)
      3 VFG048822(gb|WP_004122480)
      1 VFG048826(gb|YP_005227857)
      1 VFG048829(gb|WP_004175258)
      1 VFG048833(gb|WP_014838944)
      1 VFG048885(gb|WP_014907227)
      1 VFG048961(gb|WP_041937730)
      9 VFG048973(gb|WP_000704907)
      8 VFG048981(gb|WP_004144152)
      1 VFG049103(gb|WP_004175258)
      1 VFG050173(gb|WP_000702222)
      3 VFG050194(gb|WP_000996524)
      1 VFG050199(gb|WP_000734425)
      2 VFG050200(gb|WP_001024122)
      1 VFG050201(gb|WP_000471738)
      2 VFG050205(gb|WP_000122126)
