      1 VFG000077(gb|NP_465991)
     45 VFG000079(gb|NP_463763)
      6 VFG000143(gb|NP_253699)
     45 VFG000477(gb|NP_461845)
      4 VFG000478(gb|NP_459678)
      3 VFG000615(gb|NP_709454)
      4 VFG000617(gb|NP_709456)
      4 VFG000618(gb|NP_709457)
     21 VFG000876(gb|WP_000120946)
      4 VFG000917(gb|WP_000089583)
     48 VFG000923(gb|WP_001034892)
     34 VFG000924(gb|WP_001234311)
     19 VFG000925(gb|WP_000140634)
     24 VFG000926(gb|WP_001443194)
     54 VFG000927(gb|WP_000096764)
      7 VFG000928(gb|WP_000640938)
     17 VFG000929(gb|WP_001375021)
     58 VFG000930(gb|WP_000077767)
     14 VFG000931(gb|WP_001336900)
     35 VFG000932(gb|WP_000026784)
     24 VFG000933(gb|WP_001007140)
     15 VFG000934(gb|WP_000348393)
      1 VFG001248(gb|NP_249788)
     28 VFG001269(gb|WP_010929996)
      3 VFG001344(gb|WP_000612460)
      1 VFG001348(gb|WP_000659580)
     16 VFG001373(gb|WP_000758382)
     10 VFG001374(gb|WP_000077424)
     20 VFG001443(gb|AAF37887)
     81 VFG001444(gb|AAG10151)
      7 VFG001445(gb|AAA92657)
    133 VFG001731(gb|WP_001223352)
      1 VFG001855(gb|WP_197535493)
      1 VFG001888(gb|WP_010947629)
      1 VFG001967(gb|YP_002344822)
     23 VFG002046(gb|WP_000135089)
     22 VFG002047(gb|WP_000498818)
     11 VFG002048(gb|WP_000249362)
     13 VFG002049(gb|WP_001173470)
      2 VFG002050(gb|WP_001087302)
      8 VFG002051(gb|WP_001115126)
      4 VFG002052(gb|WP_000820136)
      2 VFG002053(gb|WP_001250462)
      5 VFG002054(gb|WP_000633233)
      9 VFG002055(gb|WP_000097229)
      5 VFG002056
      1 VFG002182(gb|WP_002376666)
      3 VFG002277(gb|WP_011009663)
      1 VFG002279(gb|WP_003467250)
      2 VFG002415(gb|WP_001131063)
      2 VFG005065
      1 VFG005097(gb|WP_011274725)
      1 VFG005135(gb|WP_000723444)
     41 VFG005191(gb|WP_011681101)
      2 VFG005232(gb|WP_002913975)
      9 VFG005322(gb|WP_011226733)
      9 VFG005323(gb|WP_011225268)
    111 VFG005324(gb|WP_082302295)
     30 VFG005325(gb|WP_011680595)
      1 VFG005352(gb|WP_002986042)
      2 VFG005353(gb|WP_000260656)
     30 VFG005359(gb|WP_002899102)
      4 VFG005360(gb|WP_002262489)
      8 VFG005381
     18 VFG005382(gb|WP_011681303)
     70 VFG005386
     27 VFG005388
      2 VFG005389(gb|WP_011836739)
      2 VFG005393(gb|WP_002352262)
      4 VFG005490(gb|WP_000472995)
      1 VFG005552(gb|WP_011837486)
      2 VFG005555(gb|WP_011225339)
     20 VFG005556(gb|WP_011680653)
      4 VFG005576(gb|WP_000022832)
      2 VFG005579(gb|WP_000022815)
      8 VFG005580(gb|WP_000022813)
     16 VFG005582(gb|WP_002897814)
     39 VFG005844(gb|WP_011681165)
      9 VFG005862(gb|WP_009659423)
      6 VFG005874(gb|WP_002986125)
      1 VFG005901(gb|WP_002261975)
      1 VFG005928(gb|WP_202964935)
      2 VFG005940(gb|WP_011681171)
     72 VFG005964(gb|WP_011681173)
     14 VFG005974(gb|WP_041827042)
     23 VFG005976(gb|WP_011681174)
      4 VFG005986(gb|WP_196767671)
      2 VFG005988(gb|WP_011681175)
     15 VFG005992(gb|WP_000685095)
      2 VFG005994(gb|WP_011837189)
      7 VFG005997(gb|WP_002263084)
      6 VFG005998(gb|WP_011227246)
     30 VFG006000(gb|WP_011681176)
      2 VFG006004(gb|WP_001819836)
     10 VFG006009(gb|WP_011227247)
     70 VFG006011(gb|WP_011681177)
      1 VFG006017(gb|WP_002916999)
      4 VFG006020(gb|WP_011227248)
     97 VFG006022(gb|WP_002947383)
      3 VFG006027(gb|WP_002916998)
      4 VFG006030(gb|WP_041827043)
     49 VFG006031(gb|WP_011226045)
      4 VFG006032(gb|WP_011226149)
     25 VFG006040(gb|WP_011226046)
     42 VFG006041(gb|WP_011681286)
     15 VFG006047(gb|WP_011226047)
     15 VFG006048(gb|WP_011681434)
      2 VFG006052(gb|WP_011226150)
     20 VFG006053(gb|WP_011226048)
     12 VFG006054(gb|WP_041827753)
     10 VFG006057(gb|WP_011227426)
     32 VFG006058(gb|WP_011226049)
      8 VFG006059(gb|WP_011681436)
      4 VFG006061(gb|WP_041827077)
      7 VFG006062(gb|WP_002947383)
     10 VFG006063(gb|WP_011681437)
      1 VFG006065(gb|WP_011227428)
      7 VFG006067(gb|WP_011681438)
      2 VFG006070(gb|WP_011226150)
     12 VFG006071(gb|WP_011681439)
      1 VFG006072(gb|WP_002902060)
     43 VFG006074(gb|WP_011226325)
     63 VFG006075(gb|WP_011681440)
      1 VFG006077(gb|WP_011227431)
     21 VFG006078(gb|WP_002948022)
     92 VFG006079(gb|WP_011681442)
     49 VFG006081(gb|WP_014621820)
     22 VFG006082(gb|WP_011226326)
     36 VFG006083(gb|WP_011681443)
     20 VFG006084(gb|WP_002948020)
     15 VFG006085(gb|WP_011681444)
     27 VFG006086(gb|WP_011226328)
     41 VFG006087(gb|WP_011681445)
     35 VFG006088(gb|WP_041828290)
     55 VFG006089(gb|WP_011681446)
      2 VFG006090(gb|WP_011226330)
     12 VFG006091(gb|WP_011226331)
     21 VFG006334(gb|WP_002236579)
      1 VFG006475(gb|WP_011578336)
      1 VFG006610(gb|WP_138091884)
      1 VFG006720(gb|WP_011702434)
      2 VFG006797(gb|WP_011702610)
      1 VFG006906(gb|WP_011151129)
      1 VFG007158(gb|WP_005477722)
      4 VFG007496(gb|WP_001190986)
      1 VFG007628(gb|WP_011261020)
      1 VFG007633(gb|WP_000482531)
     22 VFG007635(gb|WP_011078849)
      1 VFG007640(gb|WP_043877039)
      1 VFG007654(gb|WP_011149337)
      1 VFG007658(gb|WP_011149273)
      1 VFG007660(gb|WP_011149274)
      2 VFG007793(gb|WP_014000413)
      2 VFG007909(gb|WP_003876146)
      2 VFG009119(gb|WP_015307141)
      1 VFG009230(gb|WP_041307902)
      1 VFG009231(gb|WP_011560243)
      4 VFG009303(gb|WP_011782503)
      2 VFG009331(gb|WP_003897243)
      1 VFG009361
      9 VFG009407(gb|WP_011893806)
      3 VFG009576(gb|WP_024637120)
      1 VFG009578(gb|WP_011731355)
      2 VFG009714(gb|WP_010949738)
      2 VFG009718(gb|WP_011728563)
      6 VFG009720(gb|WP_011779686)
      2 VFG009721(gb|WP_083044596)
      1 VFG009805(gb|WP_011892478)
      1 VFG009859(gb|WP_003872811)
      2 VFG009861(gb|WP_010907575)
      1 VFG009865(gb|WP_041307013)
      5 VFG009928(gb|WP_003894345)
      6 VFG009930(gb|WP_011779804)
      2 VFG010485(gb|WP_197535493)
      4 VFG010758(gb|WP_025520099)
      1 VFG011116(gb|WP_003815867)
      8 VFG011124
      1 VFG011139(gb|WP_012415794)
      2 VFG011158(gb|WP_012415798)
      1 VFG011813(gb|WP_002850283)
      2 VFG011861(gb|WP_002850774)
      1 VFG012060(gb|WP_011732168)
     39 VFG012095(gb|WP_003435012)
      6 VFG012096(gb|WP_011722916)
      6 VFG012097(gb|WP_003462314)
      4 VFG012099(gb|WP_011100542)
      2 VFG012101(gb|WP_010965990)
      4 VFG012102(gb|WP_011967678)
     45 VFG012103(gb|WP_003514589)
      1 VFG012112(gb|WP_011968925)
      1 VFG012133(gb|WP_011590096)
      3 VFG012139(gb|WP_011590733)
      2 VFG012162(gb|WP_011590241)
      5 VFG012282(gb|WP_000695580)
      4 VFG012289(gb|WP_000824098)
      2 VFG012295(gb|WP_000066559)
      3 VFG012302(gb|WP_000120951)
      2 VFG012303(gb|WP_000120954)
      2 VFG012457(gb|WP_000820443)
     16 VFG012459(gb|WP_000820423)
      3 VFG012460(gb|WP_000820396)
      2 VFG012571
      3 VFG012576(gb|WP_000983716)
      2 VFG012577(gb|WP_000983702)
      2 VFG012613(gb|WP_001095632)
     29 VFG012870
      7 VFG012894
      2 VFG012896
      4 VFG012898
      4 VFG012900(gb|WP_001173438)
      2 VFG012910(gb|WP_000633205)
      8 VFG012912(gb|WP_000094969)
      2 VFG012965(gb|WP_001403966)
      5 VFG012978(gb|WP_000347634)
      2 VFG012984(gb|WP_001007145)
      8 VFG012991(gb|WP_000381303)
      2 VFG012996(gb|WP_005141144)
     10 VFG012997(gb|WP_000077781)
      2 VFG013000(gb|WP_000077743)
      2 VFG013001(gb|WP_000077777)
     13 VFG013002(gb|WP_000077683)
      6 VFG013003(gb|WP_005019349)
      4 VFG013009(gb|WP_001034900)
      6 VFG013014(gb|WP_001034921)
