     34 VFG000079(gb|NP_463763)
      1 VFG000080(gb|NP_464522)
      1 VFG000143(gb|NP_253699)
      4 VFG000477(gb|NP_461845)
      1 VFG000478(gb|NP_459678)
      8 VFG000871(gb|WP_000790574)
      4 VFG000916(gb|WP_001017192)
     12 VFG000923(gb|WP_001034892)
      2 VFG000924(gb|WP_001234311)
      2 VFG000925(gb|WP_000140634)
      2 VFG000926(gb|WP_001443194)
      8 VFG000927(gb|WP_000096764)
     11 VFG000928(gb|WP_000640938)
      2 VFG000929(gb|WP_001375021)
     18 VFG000930(gb|WP_000077767)
      4 VFG000931(gb|WP_001336900)
     13 VFG000932(gb|WP_000026784)
      1 VFG000933(gb|WP_001007140)
      1 VFG001269(gb|WP_010929996)
      2 VFG001301(gb|WP_000459062)
      1 VFG001373(gb|WP_000758382)
     13 VFG001374(gb|WP_000077424)
      4 VFG001443(gb|AAF37887)
     12 VFG001444(gb|AAG10151)
      2 VFG001713(gb|WP_001298062)
      3 VFG001855(gb|WP_197535493)
      7 VFG001888(gb|WP_010947629)
      2 VFG001967(gb|YP_002344822)
      2 VFG002046(gb|WP_000135089)
      2 VFG002047(gb|WP_000498818)
      2 VFG002049(gb|WP_001173470)
      1 VFG002050(gb|WP_001087302)
      2 VFG002051(gb|WP_001115126)
      4 VFG002055(gb|WP_000097229)
      1 VFG002182(gb|WP_002376666)
      1 VFG002277(gb|WP_011009663)
      8 VFG002966(gb|WP_011274717)
      2 VFG005190(gb|WP_002952952)
     18 VFG005191(gb|WP_011681101)
     12 VFG005322(gb|WP_011226733)
     25 VFG005324(gb|WP_082302295)
      9 VFG005359(gb|WP_002899102)
      7 VFG005360(gb|WP_002262489)
      2 VFG005380
      6 VFG005382(gb|WP_011681303)
      1 VFG005385(gb|WP_011836785)
     11 VFG005386
      7 VFG005388
      5 VFG005392(gb|WP_011836622)
      4 VFG005554(gb|WP_011225339)
      2 VFG005556(gb|WP_011680653)
      4 VFG005579(gb|WP_000022815)
      2 VFG005580(gb|WP_000022813)
     12 VFG005582(gb|WP_002897814)
      6 VFG005842(gb|WP_157822584)
     18 VFG005844(gb|WP_011681165)
      3 VFG005866(gb|WP_011227236)
      3 VFG005874(gb|WP_002986125)
      2 VFG005890(gb|WP_011227237)
      2 VFG005914(gb|WP_011227239)
      1 VFG005924(gb|YP_001200130)
      4 VFG005926(gb|WP_011227240)
      5 VFG005937(gb|WP_002261978)
      1 VFG005938(gb|WP_041827041)
      1 VFG005962
      6 VFG005964(gb|WP_011681173)
      1 VFG005973(gb|WP_002263087)
     13 VFG005974(gb|WP_041827042)
      5 VFG005976(gb|WP_011681174)
     29 VFG005986(gb|WP_196767671)
      2 VFG005988(gb|WP_011681175)
      3 VFG005997(gb|WP_002263084)
      5 VFG005998(gb|WP_011227246)
      6 VFG006000(gb|WP_011681176)
     15 VFG006004(gb|WP_001819836)
      6 VFG006009(gb|WP_011227247)
      7 VFG006011(gb|WP_011681177)
      7 VFG006020(gb|WP_011227248)
     26 VFG006022(gb|WP_002947383)
      9 VFG006030(gb|WP_041827043)
      5 VFG006031(gb|WP_011226045)
      2 VFG006032(gb|WP_011226149)
      5 VFG006040(gb|WP_011226046)
      2 VFG006041(gb|WP_011681286)
      2 VFG006046(gb|WP_011226149)
      7 VFG006047(gb|WP_011226047)
      6 VFG006048(gb|WP_011681434)
      6 VFG006053(gb|WP_011226048)
     12 VFG006057(gb|WP_011227426)
     15 VFG006058(gb|WP_011226049)
      2 VFG006059(gb|WP_011681436)
      6 VFG006061(gb|WP_041827077)
      1 VFG006062(gb|WP_002947383)
      1 VFG006063(gb|WP_011681437)
      4 VFG006065(gb|WP_011227428)
      2 VFG006067(gb|WP_011681438)
      2 VFG006069(gb|WP_011227429)
      8 VFG006071(gb|WP_011681439)
      1 VFG006072(gb|WP_002902060)
      1 VFG006073(gb|WP_011227430)
     22 VFG006074(gb|WP_011226325)
      8 VFG006075(gb|WP_011681440)
      7 VFG006077(gb|WP_011227431)
     28 VFG006078(gb|WP_002948022)
      5 VFG006079(gb|WP_011681442)
     12 VFG006081(gb|WP_014621820)
     27 VFG006082(gb|WP_011226326)
      5 VFG006083(gb|WP_011681443)
     24 VFG006084(gb|WP_002948020)
     43 VFG006086(gb|WP_011226328)
      5 VFG006087(gb|WP_011681445)
     27 VFG006088(gb|WP_041828290)
      9 VFG006089(gb|WP_011681446)
      1 VFG006090(gb|WP_011226330)
     14 VFG006091(gb|WP_011226331)
      2 VFG006720(gb|WP_011702434)
      1 VFG007658(gb|WP_011149273)
      1 VFG007659(gb|WP_011261022)
      2 VFG007661(gb|WP_011261023)
      1 VFG007667(gb|WP_005478391)
      1 VFG009408(gb|WP_011780782)
      1 VFG009718(gb|WP_011728563)
      2 VFG011028(gb|WP_010928433)
      1 VFG012096(gb|WP_011722916)
      3 VFG012099(gb|WP_011100542)
      4 VFG012101(gb|WP_010965990)
     33 VFG012103(gb|WP_003514589)
      1 VFG012112(gb|WP_011968925)
      2 VFG012281(gb|WP_000695567)
      2 VFG012295(gb|WP_000066559)
     18 VFG012302(gb|WP_000120951)
      1 VFG012316(gb|WP_000872023)
      4 VFG012456(gb|WP_000820518)
      9 VFG012457(gb|WP_000820443)
      2 VFG012577(gb|WP_000983702)
      2 VFG012582(gb|WP_001101732)
      2 VFG012587(gb|WP_000968121)
      2 VFG012613(gb|WP_001095632)
      4 VFG012900(gb|WP_001173438)
      1 VFG012910(gb|WP_000633205)
      2 VFG013108(gb|WP_005686722)
      2 VFG013288(gb|WP_011961728)
      1 VFG013394(gb|WP_011609513)
      3 VFG013407(gb|WP_005690709)
      1 VFG013993(gb|WP_026006503)
     23 VFG014129(gb|WP_003150889)
      1 VFG014135(gb|WP_025297832)
      6 VFG014361(gb|WP_011169094)
      1 VFG014368(gb|WP_014597048)
      1 VFG014389(gb|WP_012051624)
      2 VFG014851(gb|WP_011535591)
      1 VFG014953(gb|WP_005764764)
      1 VFG014957(gb|WP_012053604)
      5 VFG014962(gb|WP_011912408)
      2 VFG014987(gb|WP_003377590)
      2 VFG015068(gb|WP_003156446)
     13 VFG015071(gb|WP_011268595)
     13 VFG015076(gb|WP_011062714)
      2 VFG015077(gb|WP_041475601)
      4 VFG015783(gb|WP_012313127)
      1 VFG015885(gb|WP_003381688)
      1 VFG015905(gb|WP_164920559)
      1 VFG016184(gb|WP_005762826)
      1 VFG016382(gb|WP_000757832)
      1 VFG016387(gb|WP_000996578)
      1 VFG016391(gb|WP_000276545)
      3 VFG016401(gb|WP_000122128)
      1 VFG016403(gb|WP_000566212)
      1 VFG016433(gb|WP_000757777)
      1 VFG016470(gb|WP_011290436)
     12 VFG016483(gb|WP_010875022)
      5 VFG016484(gb|WP_009885583)
     39 VFG016485(gb|WP_011113468)
     10 VFG016489(gb|WP_011264744)
      1 VFG016491(gb|WP_011076858)
     27 VFG016492(gb|WP_010925206)
    142 VFG016493(gb|WP_011283803)
     16 VFG016494(gb|WP_004024476)
      6 VFG016495(gb|WP_011166362)
      2 VFG016861(gb|WP_010882971)
      1 VFG017822(gb|WP_011989719)
      1 VFG018067(gb|WP_002866272)
      5 VFG018154(gb|WP_000549287)
      3 VFG018191(gb|NP_414828)
      8 VFG018203(gb|WP_000095070)
      4 VFG018651(gb|WP_012130562)
     49 VFG018652(gb|WP_006154814)
      2 VFG018653(gb|WP_011999747)
      2 VFG018654(gb|WP_011999748)
     13 VFG018655(gb|WP_012000309)
      2 VFG018656(gb|WP_012000554)
      9 VFG018658(gb|WP_041789547)
      2 VFG018660(gb|WP_012131081)
      1 VFG018661(gb|WP_011999924)
     10 VFG018662(gb|WP_012130507)
      6 VFG018669(gb|WP_012000439)
      5 VFG018671(gb|WP_012000441)
      1 VFG018672(gb|WP_012000442)
      3 VFG018673(gb|WP_012000443)
      4 VFG018674(gb|WP_008809635)
      4 VFG018678(gb|WP_012131000)
      4 VFG019077(gb|WP_000260685)
      2 VFG019078(gb|WP_000260667)
      2 VFG019098(gb|WP_142355920)
      6 VFG019132(gb|WP_012343546)
      1 VFG019134(gb|WP_012422966)
      1 VFG019782(gb|WP_003163315)
      1 VFG019917(gb|WP_012722769)
